"Municipal","County","State","Region","Five_Year_Range","Total_Population","Margin_Error_Total_Population","Male_Pct","Margin_Error_Male","Female_Pct","Margin_Error_Female","Age_under_5_Pct","Margin_Error_under_5_Pct","Age_5_9_Pct","Margin_Error_5_9_Pct","Age_10_14_Pct","Margin_Error_10_14_Pct","Age_15_19_Pct","Margin_Error_15_19_Pct","Age_20_24_Pct","Margin_Error_20_24_Pct","Age_25_34_Pct","Margin_Error_25_34_Pct","Age_35_44_Pct","Margin_Error_35_44_Pct","Age_45_54_Pct","Margin_Error_45_54_Pct","Age_55_59_Pct","Margin_Error_55_59_Pct","Age_60_64_Pct","Margin_Error_60_64_Pct","Age_65_74_Pct","Margin_Error_65_74_Pct","Age_75_84_Pct","Margin_Error_75_84_Pct","Age_over_85_Pct","Margin_Error_85._Pct","White_Pct","Margin_Error_White_Pct","Black_Pct","Margin_Error_Black_Pct","American_Indian_and_Alaska_Native_Pct","Margin_Error_American_Indian_and_Alaska_Native_Pct","Asian_Pct","Margin_Error_Asian_Pct","Hawaiian_and_Other_Pacific_Islander_Pct","Margin_Error_Hawaiian_and_Other_Pacific_Islander_Pct","Others_Pct","Margin_Error_Others_Pct","Hispanic_Pct","Margin_Error_Hispanic_Pct","Not_Hispanic_Pct","Margin_Error_Not_Hispanic_Pct","Age_under_20_Pct_plot","Age_20_34_Pct_plot","Age_35_54_Pct_plot","Age_55_64_Pct_plot","Age_65_74_Pct_plot","Age_over_75_Pct_plot"
"Millville","Worcester County","MA","Millville","2006-2010",3114,"19",49.6,"3.3",50.4,"3.3",6.3,"2",7.3,2.2,8.8,2.2,7.5,2.1,5.2,2.3,12.5,"3",16.4,"2",18.1,"2.6",4.8,1.5,5.7,2.2,4.1,"1.8",2,1.1,1.3,0.9,99.6,0.4,1.3,1.1,0.4,0.7,0,1.2,0,1.2,0.2,0.3,0,"1.2",100,"1.2",29.9,17.7,34.5,10.5,4.1,3.3
"Millville","Worcester County","MA","Millville","2007-2011",3154,"27",48,"3.5",52,"3.5",6.1,"1.8",6.6,1.8,8.5,1.8,8.5,2.8,6,2.2,9.9,"3.2",17.2,"2.2",19.1,"2.2",5.2,1.8,5.5,2,4.4,"1.6",2.1,1,1,1,97.7,2.5,2.4,2.6,0.5,0.8,0,1.2,0,1.2,1,1.3,0.9,"1.2",99.1,"1.2",29.7,15.9,36.3,10.7,4.4,3.1
"Millville","Worcester County","MA","Millville","2008-2012",3168,"20",50.4,"2.8",49.6,"2.8",6.8,"1.5",7.4,2.1,8.2,2.1,8.5,2.3,6.2,1.7,11.1,"3.4",15,"2.4",20.1,"2.3",4.2,1.4,5.1,1.8,5.3,"1.2",1.6,0.8,0.4,0.4,97.5,2.3,2.3,2.4,1,1.1,0.4,0.6,0,1.1,1.2,1.7,1.6,"1.8",98.4,"1.8",30.9,17.3,35.1,9.3,5.3,2
"Milton","Norfolk County","MA","Milton","2005-2009",26333,"35",48.1,"1.7",51.9,"1.7",7.3,"1.2",7.4,1.2,6.5,0.9,7.9,1.6,5.3,1.1,7.6,"1.5",14.3,"1.3",17.3,"1.5",6.4,1,5,1,7.1,"0.8",5.9,0.8,2.1,0.5,83.5,2.7,11.9,2.5,0.2,0.2,5.3,1.3,0,0.1,0.4,0.2,1.9,"0.8",98.1,"0.8",29.1,12.9,31.6,11.4,7.1,8
"Milton","Norfolk County","MA","Milton","2006-2010",26667,"36",47.9,"1.6",52.1,"1.6",6.4,"1.2",7.7,1.4,7.2,1.1,7.7,1.3,4.7,0.9,7,"1.4",14.2,"1.4",17.7,"1.5",7,0.9,5.4,1,7,"1",6,1.1,2.1,0.6,83.6,3.1,12.6,2.7,0.2,0.2,4.6,1.5,0,0.1,0.5,0.4,2.1,"0.9",97.9,"0.9",29,11.7,31.9,12.4,7,8.1
"Milton","Norfolk County","MA","Milton","2007-2011",26828,"28",48.4,"1.5",51.6,"1.5",5.8,"1.1",7.5,1,6.9,1,9,2.5,6.7,1.4,7.9,"1.5",13.5,"1.2",16.7,"1.7",7.4,1.2,4.7,0.9,6.4,"0.9",5.6,1.3,2,0.6,81,2.9,13.6,3,0.3,0.2,5.9,1.6,0,0.1,0.8,0.6,2.5,"1.1",97.5,"1.1",29.2,14.6,30.2,12.1,6.4,7.6
"Milton","Norfolk County","MA","Milton","2008-2012",26954,"31",48.5,"1.5",51.5,"1.5",6,"1.3",7.4,1.1,6.7,1,9.4,1.6,6.8,1.2,6.9,"1.3",14.6,"1.3",15.6,"1.2",7.3,1,4.6,0.9,6.6,"0.9",5.3,1,2.6,0.6,80.2,2.8,14.5,2.4,0.3,0.2,5.9,1.6,0,0.1,0.9,0.4,3.3,"1.3",96.7,"1.3",29.5,13.7,30.2,11.9,6.6,7.9
"Monroe","Franklin County","MA","Monroe","2005-2009",144,"74",53.5,"16.7",46.5,"16.7",0,"22.7",4.2,4.6,2.8,4.6,20.1,17.9,11.1,15.7,6.9,"7.3",13.2,"8.9",24.3,"8.4",0,22.7,2.8,4.8,9.7,"9.6",0,22.7,4.9,5.8,100,22.7,0,22.7,0,22.7,0,22.7,0,22.7,0,22.7,0,"22.7",100,"22.7",27.1,18,37.5,2.8,9.7,4.9
"Monroe","Franklin County","MA","Monroe","2006-2010",110,"42",47.3,"13.7",52.7,"13.7",0,"28.2",1.8,2.6,5.5,6.2,1.8,2.9,18.2,18.3,7.3,"8.1",19.1,"14.8",22.7,"10.1",1.8,3.3,6.4,8.1,7.3,"7.3",0.9,3.5,7.3,8.9,100,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0,28.2,0,"28.2",100,"28.2",9.1,25.5,41.8,8.2,7.3,8.2
"Monroe","Franklin County","MA","Monroe","2007-2011",122,"42",50,"11.8",50,"11.8",1.6,"3.2",1.6,3.2,5.7,4.8,0,26,13.9,14.3,9.8,"8.9",21.3,"13.2",16.4,"9.6",2.5,3.3,13.1,12.6,4.9,"5.9",2.5,2.9,6.6,7.4,100,26,0,26,0,26,0,26,0,26,0,26,0,"26",100,"26",8.9,23.7,37.7,15.6,4.9,9.1
"Monroe","Franklin County","MA","Monroe","2008-2012",105,"31",46.7,"14.8",53.3,"14.8",2.9,"4.4",4.8,6.5,6.7,4.6,1,1.8,4.8,7.1,20,"12.6",16.2,"10.6",8.6,"8.4",1.9,3.9,17.1,15.8,5.7,"5.5",2.9,3.8,7.6,9.1,100,27.7,1.9,3.2,0,27.7,0,27.7,0,27.7,0,27.7,0,"27.7",100,"27.7",15.4,24.8,24.8,19,5.7,10.5
"Monson","Hampden County","MA","Monson","2005-2009",9023,"26",50.6,"3",49.4,"3",4.2,"2",6.8,1.9,6.9,1.9,7.5,2.4,5.9,1.9,10.7,"3",14.4,"2.5",19.6,"2.5",6.9,1.8,6.2,1.8,6.3,"1.4",3.5,1.2,1.2,0.7,98.7,1.1,1,0.9,1.7,2,0,0.4,0,0.4,0.3,0.4,3.2,"2.4",96.8,"2.4",25.4,16.6,34,13.1,6.3,4.7
"Monson","Hampden County","MA","Monson","2006-2010",8534,"45",50.7,"2.9",49.3,"2.9",4.4,"1.8",7.5,1.6,6.3,1.4,6.5,1.7,5.6,1.8,10.4,"3.3",14.9,"2.6",17.5,"2.2",7,2,6.7,1.6,8.2,"2.1",4.1,1.6,1.1,0.6,98.4,1.1,1.4,1,1.2,1.5,0.4,0.5,0,0.4,0.2,0.4,3.4,"2.3",96.6,"2.3",24.7,16,32.4,13.7,8.2,5.2
"Monson","Hampden County","MA","Monson","2007-2011",8531,"24",50.8,"2.6",49.2,"2.6",4,"1.9",6.3,1.6,7.6,1.8,8.1,2.2,4.7,1.6,9,"2.7",14,"2.6",17.7,"2.4",7,1.9,8.9,1.8,7.6,"1.8",3.8,1.7,1.2,0.8,98.7,0.9,1,0.9,0,0.1,0.6,0.6,0,0.4,0.1,0.2,3.9,"2.7",96.1,"2.7",26,13.7,31.7,15.9,7.6,5
"Monson","Hampden County","MA","Monson","2008-2012",8580,"17",49.3,"2.8",50.7,"2.8",4.2,"1.5",5.4,1.6,7.2,1.8,6.8,1.6,5,1.7,8.1,"2",12.2,"2.1",20,"2.4",7.8,1.8,10,2.3,8.5,"2",3.5,1.4,1.1,0.6,98.4,1,0.9,0.9,0.5,0.6,0.9,0.9,0,0.4,0.5,0.5,2.8,"2",97.2,"2",23.6,13.1,32.2,17.8,8.5,4.6
"Montague","Franklin County","MA","Montague","2005-2009",8251,"31",49.2,"2.5",50.8,"2.5",4.2,"1.3",3.9,1.3,5.5,1.6,7.3,2.1,8,2.3,11.2,"2.1",12.3,"2.1",16.4,"2.3",10.2,2.1,5.9,1.5,7.2,"1.2",5.9,1.8,1.9,0.9,93.7,2.9,3.7,2.3,1.5,0.9,2.9,1.6,0,0.5,1.2,1.1,5.8,"2.1",94.2,"2.1",20.9,19.2,28.7,16.1,7.2,7.8
"Montague","Franklin County","MA","Montague","2006-2010",8454,"22",48.6,"2.3",51.4,"2.3",4.8,"1.6",3.6,1.3,6.6,1.7,8.9,2.1,6.7,2,11.8,"2.7",12.7,"2",15.8,"2.2",9,1.8,5,1.2,6.9,"1.2",6,1.7,2.2,0.7,93.9,2.2,3.8,2,2.2,1.3,2.8,1.6,0,0.4,0.6,0.7,5.4,"2.5",94.6,"2.5",23.9,18.5,28.5,14,6.9,8.2
"Montague","Franklin County","MA","Montague","2007-2011",8455,"22",47.7,"2.5",52.3,"2.5",4.1,"1.3",3.7,1.4,7.2,2,9,1.9,6,2,10.9,"2.1",12.2,"2",15.4,"2.1",8.4,1.9,6.7,1.5,7.9,"1.2",5.6,1.8,2.9,1,95,2,2,1.5,2,1.2,2.5,1.1,0,0.4,1.1,1.2,5.7,"2.1",94.3,"2.1",24,16.9,27.6,15.1,7.9,8.5
"Montague","Franklin County","MA","Montague","2008-2012",8446,"28",46.5,"2.2",53.5,"2.2",4.1,"1.4",3.4,1.4,7.2,1.9,9,2,4.2,1.5,11.7,"1.8",12.5,"1.7",16.1,"2.2",9,1.7,7.3,1.3,7.9,"1.2",4.9,1.3,2.7,1,95.6,1.9,2,1.4,2.5,1.3,1.8,1,0,0.4,1,1,4,"1.5",96,"1.5",23.7,15.9,28.6,16.3,7.9,7.6
"Monterey","Berkshire County","MA","Monterey","2005-2009",855,"317",58.6,"14.9",41.4,"14.9",5,"3.4",2.8,2.2,5.3,3.9,2,2.1,2.8,2.4,14.9,"12.3",19.8,"8.4",8,"2.9",7,4.4,7.4,4.8,19.9,"9.8",4.6,4.3,0.7,1.1,97.9,2.9,2.1,2.9,0,4.3,0,4.3,0,4.3,0,4.3,1.5,"2.3",98.5,"2.3",15.1,17.7,27.8,14.4,19.9,5.3
"Monterey","Berkshire County","MA","Monterey","2006-2010",773,"240",55.9,"13.3",44.1,"13.3",3.5,"3",3.9,2.7,7.2,4.8,1.3,1.7,2.7,2.2,13.3,"9.8",14.2,"7.2",9.1,"3.5",6.5,4.1,11.4,5.3,18.9,"7.2",7.2,5.9,0.8,0.8,97.4,3.6,2.6,3.6,0,4.7,0,4.7,0,4.7,0,4.7,3.5,"3.3",96.5,"3.3",15.9,16,23.3,17.9,18.9,8
"Monterey","Berkshire County","MA","Monterey","2007-2011",793,"169",54.4,"8.1",45.6,"8.1",4.9,"2.8",4.4,2.3,6.9,4.2,2.4,2,1.6,1.1,12.1,"15.2",9.1,"3.3",7.1,"3.4",6.1,3.5,17.7,14.3,18.8,"7.2",8.1,6.4,0.9,0.8,97.6,2.8,2.4,2.8,0,4.6,0,4.6,0,4.6,0,4.6,4.4,"3.7",95.6,"3.7",18.6,13.7,16.2,23.8,18.8,9
"Monterey","Berkshire County","MA","Monterey","2008-2012",783,"221",54.5,"13.5",45.5,"13.5",4.6,"3",4.1,2.6,7.7,5,2,1.4,1.9,1.3,6.3,"3.3",8.6,"3.8",14.9,"13.9",10.6,7.3,14.7,8.3,14.9,"7.1",8.3,5.6,1.4,1,90.9,15.1,9.1,15.1,0,4.4,0,4.4,0,4.4,3.7,7.9,3.6,"3.2",96.4,"3.2",18.4,8.2,23.5,25.3,14.9,9.7
"Montgomery","Hampden County","MA","Montgomery","2005-2009",560,"74",53,"3.5",47,"3.5",3.6,"1.8",4.3,2.2,5,2.4,6.4,3.6,2.3,1.9,6.8,"3",14.3,"4.1",22.9,"5.7",14.3,6,6.4,2.6,7.9,"4",3.9,2.9,2,1.9,99.6,0.6,0.4,0.6,1.3,1.8,0,6.5,0,6.5,0,6.5,2,"2.6",98,"2.6",19.3,9.1,37.2,20.7,7.9,5.9
"Montgomery","Hampden County","MA","Montgomery","2006-2010",732,"118",53,"5.2",47,"5.2",2.2,"1.4",6.3,3.6,4.5,2.6,4.2,2.5,6.4,4.3,7.9,"3.4",13.1,"4.6",20.1,"5.5",16.3,5.9,8.3,4,6,"3",3,2.3,1.6,1.8,99.6,0.5,0.4,0.5,1.2,1.3,0,5,0,5,0,5,1.5,"2",98.5,"2",17.2,14.3,33.2,24.6,6,4.6
"Montgomery","Hampden County","MA","Montgomery","2007-2011",742,"123",53.1,"4.7",46.9,"4.7",3.2,"2",5.7,3.4,4.6,2.3,3.5,2.1,7.8,4,8.6,"3.4",12.4,"4.5",20.5,"5",14.2,4.6,8.1,4.1,6.6,"2.9",2.8,2.1,2,1.5,99.7,0.6,0.3,0.6,0.4,1.1,0,4.9,0,4.9,0,4.9,1.6,"2.1",98.4,"2.1",17,16.4,32.9,22.3,6.6,4.8
"Montgomery","Hampden County","MA","Montgomery","2008-2012",861,"129",51.8,"5.2",48.2,"5.2",2.8,"1.4",5.5,2.7,5.9,2.8,4.8,3.1,8.1,3.6,7.3,"3.4",12.3,"3.7",19,"4.8",13.4,4.3,7.4,3.8,7.1,"2.5",4.6,2.1,1.7,1.3,100,4,0.3,0.5,0.3,0.7,0,4,0,4,0,4,0,"4",100,"4",19,15.4,31.3,20.8,7.1,6.3
"Mount Washington","Berkshire County","MA","Mount Washington","2005-2009",135,"42",48.9,"7.3",51.1,"7.3",3.7,"6.2",5.9,3.9,5.9,4.3,3.7,3.6,2.2,3,3.7,"4.2",19.3,"8.3",12.6,"6.5",11.1,5.3,7.4,4.9,17,"8.7",5.2,5.5,2.2,2.5,100,23.9,0,23.9,0,23.9,0,23.9,0.7,1.7,0,23.9,0,"23.9",100,"23.9",19.2,5.9,31.9,18.5,17,7.4
"Mount Washington","Berkshire County","MA","Mount Washington","2006-2010",133,"38",47.4,"8.2",52.6,"8.2",0,"24.2",6,4.4,5.3,5,4.5,3.9,3.8,5.2,6,"5",15.8,"7.6",13.5,"8",10.5,5.5,9.8,5.8,17.3,"8.4",3.8,4.8,3.8,4.5,100,24.2,0,24.2,0,24.2,0,24.2,2.3,3.2,0,24.2,0,"24.2",100,"24.2",15.8,9.8,29.3,20.3,17.3,7.6
"Mount Washington","Berkshire County","MA","Mount Washington","2007-2011",150,"37",47.3,"6.6",52.7,"6.6",0,"21.9",3.3,2.9,4.7,3.3,7.3,4.8,6,6.8,1.3,"2",10,"6.8",21.3,"7.7",12,6.5,8.7,5.1,14.7,"6.7",6.7,5.5,4,3.3,95.3,4.9,2.7,3.5,2,3.3,0,21.9,0,21.9,0,21.9,2,"3.3",98,"3.3",15.3,7.3,31.3,20.7,14.7,10.7
"Mount Washington","Berkshire County","MA","Mount Washington","2008-2012",157,"31",45.2,"6.5",54.8,"6.5",0,"19.8",2.5,2.5,3.8,2.6,7.6,4.3,6.4,6.9,1.3,"3",12.1,"5.6",23.6,"8.1",10.8,6.1,5.7,3.8,15.9,"6.9",7,4.6,3.2,2.7,96.2,3.5,2.5,3.4,1.3,2.2,0,19.8,0,19.8,0,19.8,1.3,"2.2",98.7,"2.2",13.9,7.7,35.7,16.5,15.9,10.2
"Nahant","Essex County","MA","Nahant","2005-2009",3602,"20",48.4,"3.4",51.6,"3.4",0.8,"1",5.5,2.5,7.7,2.2,8.8,3.5,3.6,1.8,6.2,"2.2",10.2,"2.6",18.8,"3.6",10,3.2,9,2.7,7.4,"2.4",8,3,3.8,2.3,97.8,2.1,0.6,1.1,0,1,1,1.7,0,1,0.9,0.9,1.5,"1.5",98.5,"1.5",22.8,9.8,29,19,7.4,11.8
"Nahant","Essex County","MA","Nahant","2006-2010",3431,"15",46.8,"3.2",53.2,"3.2",1.8,"1.7",5.5,2.5,7.8,2.5,6.8,3.6,4.5,1.9,7.1,"2.7",11.6,"3.1",19.2,"4",8,3,9.9,3,7.4,"2.8",6.1,2.4,4.2,2.2,93.9,4.4,3.8,4.1,0,1.1,1.7,2.3,0,1.1,1,0.9,1.4,"1.2",98.6,"1.2",21.9,11.6,30.8,17.9,7.4,10.3
"Nahant","Essex County","MA","Nahant","2007-2011",3420,"23",45.9,"3",54.1,"3",1.8,"1.2",3.5,1.9,8.5,2.8,5.2,2.1,6,2.1,7.6,"3.3",12,"2.5",17.7,"3.6",5.7,2.2,11.1,3.1,9.7,"2.9",7.3,2.3,3.8,2.2,94,3.5,2.8,2.3,0,1.1,0.5,0.6,0,1.1,3,3.3,3.9,"3.4",96.1,"3.4",19,13.6,29.7,16.8,9.7,11.1
"Nahant","Essex County","MA","Nahant","2008-2012",3438,"47",43.3,"3.8",56.7,"3.8",2.5,"1.4",2.4,1.4,8.1,2.4,6.3,2.3,6.1,2.2,7.2,"2.6",11.2,"3.6",19,"3.5",6.6,2.3,9.7,3.1,10,"2.9",7.7,2.6,3.2,1.5,94.5,3.9,3.2,3.1,0,1,0.3,0.5,0,1,2.2,3,3.9,"3.3",96.1,"3.3",19.3,13.3,30.2,16.3,10,10.9
"Nantucket","Nantucket County","MA","Nantucket","2005-2009",11013,"*****",51.3,"2.1",48.7,"2.1",6.5,"1.6",7.3,2.6,7,2.3,5.6,1.4,5.1,2.1,13.6,"2.7",18.3,"2.3",15.4,"0.7",5.1,1.1,5.7,1,5.7,"0.3",2.8,0.6,1.8,0.8,91.8,2.8,4.9,2.4,3.9,2.8,4,2.7,0,0.3,0,0.3,5.4,"*****",94.6,"*****",26.4,18.7,33.7,10.8,5.7,4.6
"Nantucket","Nantucket County","MA","Nantucket","2006-2010",10069,"*****",51.5,"3.1",48.5,"3.1",6.4,"0.6",5.5,1.3,6.1,1.1,4.7,1,4.7,1.5,14.3,"2.6",19.8,"1.8",15.1,"0.8",6.6,1.4,5.3,1.3,6,"0.1",3.3,0.6,2,0.6,92.2,4.2,10,3.6,2.5,3.2,1.3,0.4,0,0.4,0.1,0.3,5.8,"3.6",94.2,"3.6",22.7,19,34.9,11.9,6,5.3
"Nantucket","Nantucket County","MA","Nantucket","2007-2011",10135,"*****",51.4,"3.7",48.6,"3.7",6.2,"0.6",5.2,1.2,5.9,1.2,6.8,2.4,3.7,0.9,15.3,"2",18.2,"1.1",14.5,"0.4",6.7,1.4,5.7,1.4,6.3,"0.1",3.4,0.9,2,0.8,90.6,5,10.5,4.4,2.2,3.1,1.3,0.4,0,0.4,0.5,0.4,6,"4.4",94,"4.4",24.1,19,32.7,12.4,6.3,5.4
"Nantucket","Nantucket County","MA","Nantucket","2008-2012",10194,"*****",50.7,"3.1",49.3,"3.1",5.6,"0.3",6.7,1.8,6.1,2.3,5.9,1.6,3.6,1,16,"2.2",16.7,"1.7",14.3,"0.4",7.2,1.4,5.8,1.3,6.6,"0.1",3.7,0.6,1.8,0.7,92.3,2.4,7.9,0.1,1.6,2.2,1.5,0.3,0,0.3,1,1,9.4,"*****",90.6,"*****",24.3,19.6,31,13,6.6,5.5
NA,"Nantucket County","MA","Nantucket County","2005-2009",11013,"*****",51.3,"2.1",48.7,"2.1",6.5,"1.6",7.3,2.6,7,2.3,5.6,1.4,5.1,2.1,13.6,"2.7",18.3,"2.3",15.4,"0.7",5.1,1.1,5.7,1,5.7,"0.3",2.8,0.6,1.8,0.8,91.8,2.8,4.9,2.4,3.9,2.8,4,2.7,0,0.3,0,0.3,5.4,"*****",94.6,"*****",26.4,18.7,33.7,10.8,5.7,4.6
NA,"Nantucket County","MA","Nantucket County","2006-2010",10069,"*****",51.5,"3.1",48.5,"3.1",6.4,"0.6",5.5,1.3,6.1,1.1,4.7,1,4.7,1.5,14.3,"2.6",19.8,"1.8",15.1,"0.8",6.6,1.4,5.3,1.3,6,"0.1",3.3,0.6,2,0.6,92.2,4.2,10,3.6,2.5,3.2,1.3,0.4,0,0.4,0.1,0.3,5.8,"3.6",94.2,"3.6",22.7,19,34.9,11.9,6,5.3
NA,"Nantucket County","MA","Nantucket County","2007-2011",10135,"*****",51.4,"3.7",48.6,"3.7",6.2,"0.6",5.2,1.2,5.9,1.2,6.8,2.4,3.7,0.9,15.3,"2",18.2,"1.1",14.5,"0.4",6.7,1.4,5.7,1.4,6.3,"0.1",3.4,0.9,2,0.8,90.6,5,10.5,4.4,2.2,3.1,1.3,0.4,0,0.4,0.5,0.4,6,"4.4",94,"4.4",24.1,19,32.7,12.4,6.3,5.4
NA,"Nantucket County","MA","Nantucket County","2008-2012",10194,"*****",50.7,"3.1",49.3,"3.1",5.6,"0.3",6.7,1.8,6.1,2.3,5.9,1.6,3.6,1,16,"2.2",16.7,"1.7",14.3,"0.4",7.2,1.4,5.8,1.3,6.6,"0.1",3.7,0.6,1.8,0.7,92.3,2.4,7.9,0.1,1.6,2.2,1.5,0.3,0,0.3,1,1,9.4,"*****",90.6,"*****",24.3,19.6,31,13,6.6,5.5
"Natick","Middlesex County","MA","Natick","2005-2009",31921,"40",50.5,"1.3",49.5,"1.3",6.3,"0.8",6.6,1,6.5,0.8,5.7,0.9,4.8,1,12.4,"1.4",16.2,"1.2",15.9,"1.2",7.2,0.9,5.1,0.7,6.7,"0.8",4.4,0.7,2.3,0.6,88.4,2,3.5,1.4,0.3,0.2,7,1.4,0.1,0.1,2.4,1.1,2.5,"1",97.5,"1",25.1,17.2,32.1,12.3,6.7,6.7
"Natick","Middlesex County","MA","Natick","2006-2010",32443,"43",49.9,"1.4",50.1,"1.4",5.8,"0.7",7,0.9,6.6,0.9,5.4,0.9,4.3,0.8,12.2,"1.4",15.8,"1",16.3,"1.2",7.2,1,5.2,0.9,6.8,"0.9",5.2,0.8,2.4,0.5,88.7,2,3,1.3,0.3,0.2,8,1.5,0.1,0.1,1.3,0.7,2.9,"1.2",97.1,"1.2",24.8,16.5,32.1,12.4,6.8,7.6
"Natick","Middlesex County","MA","Natick","2007-2011",32729,"41",49.2,"1.2",50.8,"1.2",5.7,"0.8",7.8,0.9,7.1,0.7,5.2,0.7,3.7,0.8,11.7,"1.3",15.8,"1.1",16,"1.3",7.1,0.8,5.9,0.9,6.7,"0.7",4.9,0.7,2.4,0.6,89.1,2.1,3.1,1.1,0.4,0.3,8,1.7,0.1,0.2,1.1,0.7,3,"1.1",97,"1.1",25.8,15.4,31.8,13,6.7,7.3
"Natick","Middlesex County","MA","Natick","2008-2012",33071,"42",48.7,"1.3",51.3,"1.3",5.3,"0.8",7.5,1.2,7.1,0.9,6.1,0.8,4.1,1,11.3,"1.4",15.1,"1",17,"1.3",7.1,0.9,5.7,0.8,7,"0.7",4.9,0.8,1.8,0.5,88.6,2.1,3.5,1.4,0.4,0.2,7.8,1.4,0.1,0.1,1.2,0.8,3.2,"1",96.8,"1",26,15.4,32.1,12.8,7,6.7
"Needham","Norfolk County","MA","Needham","2005-2009",28679,"25",46.9,"1.3",53.1,"1.3",7,"0.9",8,0.8,7.6,0.9,7.6,0.9,2.7,0.7,6.3,"1.2",15.3,"0.9",18,"1.2",6.4,1,5,0.9,6.5,"0.8",5.4,0.8,3.9,0.8,91,2.1,1.2,0.8,0.3,0.2,7.6,2,0,0.1,0.9,0.8,1.1,"0.6",98.9,"0.6",30.2,9,33.3,11.4,6.5,9.3
"Needham","Norfolk County","MA","Needham","2006-2010",28683,"46",48.4,"1.4",51.6,"1.4",6.6,"0.8",8.3,0.9,7.8,0.9,7.5,1.2,3.6,1,5.8,"0.9",15.1,"0.9",16.2,"1.3",6.8,0.9,5.4,0.9,7.3,"0.9",5.6,0.8,4,0.6,90.9,1.6,1.8,1.1,0.3,0.2,7.1,1.4,0,0.1,1.2,0.8,1.9,"0.8",98.1,"0.8",30.2,9.4,31.3,12.2,7.3,9.6
"Needham","Norfolk County","MA","Needham","2007-2011",28786,"37",48,"1.3",52,"1.3",6.6,"1",7.9,0.9,8.3,1.2,7.4,1,3.8,0.8,6.2,"0.9",14.1,"1.1",16.4,"1.3",7.7,1,5.7,1,6.8,"0.9",5.3,0.8,3.8,0.7,91.3,1.5,2.1,1.1,0.4,0.3,7,1.2,0,0.1,1,0.7,2.4,"1.1",97.6,"1.1",30.2,10,30.5,13.4,6.8,9.1
"Needham","Norfolk County","MA","Needham","2008-2012",29005,"36",48.5,"1.4",51.5,"1.4",6.3,"0.8",7.4,1,8.6,1,7.3,1,3.6,0.9,6.5,"1.2",13.7,"1",16.2,"1.4",7.6,1.2,6,1,7.6,"0.8",5,0.8,4.1,0.6,89.7,1.6,2.8,1.3,0.3,0.3,7.6,1.2,0.1,0.1,1.3,0.8,3,"1",97,"1",29.6,10.1,29.9,13.6,7.6,9.1
"New Ashford","Berkshire County","MA","New Ashford","2005-2009",245,"53",55.9,"7.8",44.1,"7.8",1.6,"2.1",2.4,3,6.1,4.4,4.9,4.4,1.2,1.7,11.4,"8.9",9,"5",28.2,"10.1",8.6,5.6,9.4,4.4,9,"5.6",3.3,3.3,4.9,5.5,98,2.6,0,14.2,0,14.2,2,2.6,0,14.2,0,14.2,0,"14.2",100,"14.2",15,12.6,37.2,18,9,8.2
"New Ashford","Berkshire County","MA","New Ashford","2006-2010",234,"54",56.4,"7.6",43.6,"7.6",0,"14.8",3.8,3.6,7.3,4.1,4.7,3.6,1.3,1.7,12.4,"8.6",7.7,"4.9",27.8,"9.4",11.5,6.3,5.6,3.1,11.1,"6.6",2.1,2.6,4.7,6.1,99.1,1.6,0,14.8,0,14.8,0.9,1.6,0,14.8,0,14.8,0,"14.8",100,"14.8",15.8,13.7,35.5,17.1,11.1,6.8
"New Ashford","Berkshire County","MA","New Ashford","2007-2011",225,"47",53.3,"7.9",46.7,"7.9",2.2,"2.5",5.3,4,3.6,2.7,5.3,3.7,0,15.3,12,"9.5",3.1,"3.3",29.3,"9.2",5.8,3.2,13.3,6.3,10.7,"6.8",3.6,3.3,5.8,6.3,99.1,2.2,0,15.3,0,15.3,0.9,2.2,0,15.3,0,15.3,0,"15.3",100,"15.3",16.4,12,32.4,19.1,10.7,9.4
"New Ashford","Berkshire County","MA","New Ashford","2008-2012",223,"41",52.5,"8.2",47.5,"8.2",3.1,"3.4",3.1,2.3,3.6,2.7,7.2,3.8,0,14.5,10.8,"10.2",6.7,"5.9",26,"9.5",6.7,3.3,17,7.8,4.9,"4.7",4.5,3.5,6.3,6.3,99.1,1.5,0,14.5,0,14.5,0.9,1.5,0,14.5,0,14.5,0,"14.5",100,"14.5",17,10.8,32.7,23.7,4.9,10.8
"New Bedford","Bristol County","MA","New Bedford","2005-2009",91339,"34",47.1,"0.9",52.9,"0.9",7.2,"0.6",6.4,0.5,6.6,0.5,6.7,0.6,6.2,0.6,15.1,"0.8",13.6,"0.6",13.6,"0.7",5.5,0.5,4.6,0.4,6.4,"0.4",5.3,0.4,2.7,0.3,80.9,1.4,10.1,1,1.1,0.3,1.4,0.4,0,0.1,10.1,1.1,13.6,"1.1",86.4,"1.1",26.9,21.3,27.2,10.1,6.4,8
"New Bedford","Bristol County","MA","New Bedford","2006-2010",94945,"42",46.8,"0.7",53.2,"0.7",7.3,"0.6",6.8,0.5,6.7,0.6,7,0.6,6.4,0.6,14.4,"0.7",13.4,"0.7",13.3,"0.6",5.3,0.5,4.9,0.4,6.6,"0.5",5.4,0.4,2.6,0.2,81.3,1.4,9.9,1,1.2,0.3,1.3,0.4,0,0.1,10.6,1.3,14.6,"1.1",85.4,"1.1",27.8,20.8,26.7,10.2,6.6,8
