Municipal	County	State	C_year	AR002_001	AR002_002	AR002_003	AR002_004	AR002_005	AR002_006	AR002_007	AR002_008	AR002_009	AR002_010	AR002_011	AR002_012	AR002_013	AR002_014	AR002_015	AR002_016	AR002_017	AR002_018	AR002_019	AR002_020	AR002_021	AR002_022	AR002_023	AR002_024	AR002_025	AR002_026	AR002_027	AR002_028	AR002_029	AR002_030	AR002_031	AR002_032	AR002_033	AR002_034
Belmont	Middlesex	MA	2011	12	Belmont town	43	43	$15,889,363.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	43	43	$15,889,363.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Billerica	Middlesex	MA	2000	12	Billerica town	86	86	$12,147,380.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	86	86	$12,147,380.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	86	86	$12,147,380.00	$141,248.60	86	86	$12,147,380.00	$141,248.60
Billerica	Middlesex	MA	2001	12	Billerica town	91	91	$11,059,460.00	0	0	$0.00	3	12	$1,078,080.00	2	48	$1,572,480.00	91	91	$11,059,460.00	0	0	$0.00	3	12	$1,078,080.00	2	48	$1,572,480.00	96	151	$13,710,020.00	$90,794.83	96	151	$13,710,020.00	$90,794.83
Billerica	Middlesex	MA	2002	12	Billerica town	66	66	$7,156,305.00	1	2	$198,500.00	6	24	$1,982,840.00	0	0	$0.00	66	66	$7,156,305.00	1	2	$198,500.00	6	24	$1,982,840.00	0	0	$0.00	73	92	$9,337,645.00	$101,496.14	73	92	$9,337,645.00	$101,496.14
Billerica	Middlesex	MA	2003	12	Billerica town	55	55	$6,603,600.00	0	0	$0.00	18	72	$4,947,235.00	4	180	$14,397,844.00	55	55	$6,603,600.00	0	0	$0.00	18	72	$4,947,235.00	4	180	$14,397,844.00	77	307	$25,948,679.00	$84,523.38	77	307	$25,948,679.00	$84,523.38
Billerica	Middlesex	MA	2004	12	Billerica town	140	140	$19,987,206.00	0	0	$0.00	0	0	$0.00	1	6	$741,996.00	140	140	$19,987,206.00	0	0	$0.00	0	0	$0.00	1	6	$741,996.00	141	146	$20,729,202.00	$141,980.84	141	146	$20,729,202.00	$141,980.84
Billerica	Middlesex	MA	2005	12	Billerica town	285	285	$41,481,796.00	3	6	$510,000.00	5	20	$2,140,000.00	7	294	$23,930,620.00	285	285	$41,481,796.00	3	6	$510,000.00	5	20	$2,140,000.00	7	294	$23,930,620.00	300	605	$68,062,416.00	$112,499.86	300	605	$68,062,416.00	$112,499.86
Billerica	Middlesex	MA	2006	12	Billerica town	90	90	$12,940,700.00	0	0	$0.00	0	0	$0.00	5	156	$12,846,134.00	90	90	$12,940,700.00	0	0	$0.00	0	0	$0.00	5	156	$12,846,134.00	95	246	$25,786,834.00	$104,824.53	95	246	$25,786,834.00	$104,824.53
Billerica	Middlesex	MA	2007	12	Billerica town	58	58	$8,872,706.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	58	58	$8,872,706.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	58	58	$8,872,706.00	$152,977.69	58	58	$8,872,706.00	$152,977.69
Billerica	Middlesex	MA	2008	12	Billerica town	39	39	$4,722,458.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	39	39	$4,722,458.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	39	39	$4,722,458.00	$121,088.67	39	39	$4,722,458.00	$121,088.67
Billerica	Middlesex	MA	2009	12	Billerica town	42	42	$4,591,200.00	0	0	$0.00	0	0	$0.00	2	64	$5,975,036.00	42	42	$4,591,200.00	0	0	$0.00	0	0	$0.00	2	64	$5,975,036.00								
Billerica	Middlesex	MA	2010	12	Billerica town	96	96	$10,198,725.00	1	2	$174,000.00	0	0	$0.00	1	41	$5,391,944.00	96	96	$10,198,725.00	1	2	$174,000.00	0	0	$0.00	1	41	$5,391,944.00								
Billerica	Middlesex	MA	2011	12	Billerica town	34	34	$5,283,646.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	34	34	$5,283,646.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Boxborough	Middlesex	MA	2000	12	Boxborough town	18	18	$5,107,594.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	18	18	$5,107,594.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	18	18	$5,107,594.00	$283,755.22	18	18	$5,107,594.00	$283,755.22
Boxborough	Middlesex	MA	2001	12	Boxborough town	13	13	$3,540,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$3,540,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$3,540,000.00	$272,307.69	13	13	$3,540,000.00	$272,307.69
Boxborough	Middlesex	MA	2002	12	Boxborough town	43	43	$8,438,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	43	43	$8,438,900.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	43	43	$8,438,900.00	$196,253.49	43	43	$8,438,900.00	$196,253.49
Boxborough	Middlesex	MA	2003	12	Boxborough town	32	32	$6,985,592.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	32	32	$6,985,592.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	32	32	$6,985,592.00	$218,299.75	32	32	$6,985,592.00	$218,299.75
Boxborough	Middlesex	MA	2004	12	Boxborough town	27	27	$5,956,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$5,956,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$5,956,400.00	$220,607.41	27	27	$5,956,400.00	$220,607.41
Boxborough	Middlesex	MA	2005	12	Boxborough town	16	16	$4,662,310.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	16	16	$4,662,310.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	16	16	$4,662,310.00	$291,394.38	16	16	$4,662,310.00	$291,394.38
Boxborough	Middlesex	MA	2006	12	Boxborough town	10	10	$2,515,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$2,515,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$2,515,000.00	$251,500.00	10	10	$2,515,000.00	$251,500.00
Boxborough	Middlesex	MA	2007	12	Boxborough town	2	2	$460,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$460,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$460,500.00	$230,250.00	2	2	$460,500.00	$230,250.00
Boxborough	Middlesex	MA	2008	12	Boxborough town	5	5	$1,410,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$1,410,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$1,410,000.00	$282,000.00	5	5	$1,410,000.00	$282,000.00
Boxborough	Middlesex	MA	2009	12	Boxborough town	6	6	$1,590,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,590,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Boxborough	Middlesex	MA	2010	12	Boxborough town	4	4	$916,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$916,400.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Boxborough	Middlesex	MA	2011	12	Boxborough town	2	2	$943,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$943,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Burlington	Middlesex	MA	2000	12	Burlington town	27	27	$3,709,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$3,709,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$3,709,000.00	$137,370.37	27	27	$3,709,000.00	$137,370.37
Burlington	Middlesex	MA	2001	12	Burlington town	17	17	$2,456,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,456,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$2,456,000.00	$144,470.59	17	17	$2,456,000.00	$144,470.59
Burlington	Middlesex	MA	2002	12	Burlington town	27	27	$4,330,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$4,330,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$4,330,000.00	$160,370.37	27	27	$4,330,000.00	$160,370.37
Burlington	Middlesex	MA	2003	12	Burlington town	45	45	$6,861,000.00	0	0	$0.00	1	3	$327,000.00	7	200	$11,951,472.00	45	45	$6,861,000.00	0	0	$0.00	1	3	$327,000.00	7	200	$11,951,472.00	53	248	$19,139,472.00	$77,175.29	53	248	$19,139,472.00	$77,175.29
Burlington	Middlesex	MA	2004	12	Burlington town	40	40	$7,336,442.00	0	0	$0.00	0	0	$0.00	1	79	$11,549,806.00	40	40	$7,336,442.00	0	0	$0.00	0	0	$0.00	1	79	$11,549,806.00	41	119	$18,886,248.00	$158,707.97	41	119	$18,886,248.00	$158,707.97
Burlington	Middlesex	MA	2005	12	Burlington town	45	45	$9,415,165.00	0	0	$0.00	0	0	$0.00	21	629	$72,464,237.00	45	45	$9,415,165.00	0	0	$0.00	0	0	$0.00	21	629	$72,464,237.00	66	674	$81,879,402.00	$121,482.79	66	674	$81,879,402.00	$121,482.79
Burlington	Middlesex	MA	2006	12	Burlington town	60	60	$10,016,371.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	60	60	$10,016,371.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	60	60	$10,016,371.00	$166,939.52	60	60	$10,016,371.00	$166,939.52
Burlington	Middlesex	MA	2007	12	Burlington town	21	21	$4,793,307.00	0	0	$0.00	2	7	$1,441,440.00	1	6	$1,065,420.00	21	21	$4,793,307.00	0	0	$0.00	2	7	$1,441,440.00	1	6	$1,065,420.00	24	34	$7,300,167.00	$214,710.79	24	34	$7,300,167.00	$214,710.79
Burlington	Middlesex	MA	2008	12	Burlington town	13	13	$2,410,182.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$2,410,182.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$2,410,182.00	$185,398.62	13	13	$2,410,182.00	$185,398.62
Burlington	Middlesex	MA	2009	12	Burlington town	29	29	$6,021,600.00	0	0	$0.00	1	3	$325,000.00	2	20	$4,031,000.00	29	29	$6,021,600.00	0	0	$0.00	1	3	$325,000.00	2	20	$4,031,000.00								
Burlington	Middlesex	MA	2010	12	Burlington town	47	47	$9,240,344.00	0	0	$0.00	0	0	$0.00	1	21	$4,400,000.00	47	47	$9,240,344.00	0	0	$0.00	0	0	$0.00	1	21	$4,400,000.00								
Burlington	Middlesex	MA	2011	12	Burlington town	18	18	$5,357,917.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	18	18	$5,357,917.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Cambridge	Middlesex	MA	2000	12	Cambridge	13	13	$3,988,000.00	1	2	$243,000.00	1	3	$320,000.00	7	447	$58,729,344.00	13	13	$3,988,000.00	1	2	$243,000.00	1	3	$320,000.00	7	447	$58,729,344.00	22	465	$63,280,344.00	$136,086.76	22	465	$63,280,344.00	$136,086.76
Cambridge	Middlesex	MA	2001	12	Cambridge	16	16	$2,928,900.00	0	0	$0.00	12	36	$12,750,000.00	0	0	$0.00	16	16	$2,928,900.00	0	0	$0.00	12	36	$12,750,000.00	0	0	$0.00	28	52	$15,678,900.00	$301,517.31	28	52	$15,678,900.00	$301,517.31
Cambridge	Middlesex	MA	2002	12	Cambridge	45	45	$6,097,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	45	45	$6,097,920.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	45	45	$6,097,920.00	$135,509.33	45	45	$6,097,920.00	$135,509.33
Cambridge	Middlesex	MA	2003	12	Cambridge	22	22	$17,079,409.00	0	0	$0.00	0	0	$0.00	0	0	$220,000.00	22	22	$17,079,409.00	0	0	$0.00	0	0	$0.00	0	0	$220,000.00	22	22	$17,299,409.00	$786,336.77	22	22	$17,299,409.00	$786,336.77
Cambridge	Middlesex	MA	2004	12	Cambridge	39	39	$11,123,614.00	2	4	$600,000.00	1	3	$200,000.00	1	35	$18,000,000.00	39	39	$11,123,614.00	2	4	$600,000.00	1	3	$200,000.00	1	35	$18,000,000.00	43	81	$29,923,614.00	$369,427.33	43	81	$29,923,614.00	$369,427.33
Cambridge	Middlesex	MA	2005	12	Cambridge	47	47	$18,000,340.00	0	0	$0.00	0	0	$0.00	9	949	$63,483,401.00	47	47	$18,000,340.00	0	0	$0.00	0	0	$0.00	9	949	$63,483,401.00	56	996	$81,483,741.00	$81,810.98	56	996	$81,483,741.00	$81,810.98
Cambridge	Middlesex	MA	2006	12	Cambridge	12	12	$9,603,522.00	0	0	$0.00	9	29	$8,755,524.00	2	13	$3,928,676.00	12	12	$9,603,522.00	0	0	$0.00	9	29	$8,755,524.00	2	13	$3,928,676.00	23	54	$22,287,722.00	$412,735.59	23	54	$22,287,722.00	$412,735.59
Cambridge	Middlesex	MA	2007	12	Cambridge	25	25	$16,461,950.00	0	0	$0.00	0	0	$0.00	5	586	$146,570,542.00	25	25	$16,461,950.00	0	0	$0.00	0	0	$0.00	5	586	$146,570,542.00	30	611	$163,032,492.00	$266,828.96	30	611	$163,032,492.00	$266,828.96
Cambridge	Middlesex	MA	2008	12	Cambridge	12	12	$12,944,338.00	0	0	$0.00	0	0	$0.00	1	24	$5,711,372.00	12	12	$12,944,338.00	0	0	$0.00	0	0	$0.00	1	24	$5,711,372.00	13	36	$18,655,710.00	$518,214.17	13	36	$18,655,710.00	$518,214.17
Cambridge	Middlesex	MA	2009	12	Cambridge	11	11	$12,189,439.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	11	$12,189,439.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Cambridge	Middlesex	MA	2010	12	Cambridge	8	8	$10,954,023.00	0	0	$0.00	0	0	$0.00	1	30	$4,998,666.00	8	8	$10,954,023.00	0	0	$0.00	0	0	$0.00	1	30	$4,998,666.00								
Cambridge	Middlesex	MA	2011	12	Cambridge	14	14	$12,227,471.00	0	0	$0.00	0	0	$0.00	1	20	$7,988,323.00	14	14	$12,227,471.00	0	0	$0.00	0	0	$0.00	1	20	$7,988,323.00								
Carlisle	Middlesex	MA	2000	12	Carlisle town	24	24	$14,629,960.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	24	24	$14,629,960.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	24	24	$14,629,960.00	$609,581.67	24	24	$14,629,960.00	$609,581.67
Carlisle	Middlesex	MA	2001	12	Carlisle town	25	25	$14,321,270.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	25	25	$14,321,270.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	25	25	$14,321,270.00	$572,850.80	25	25	$14,321,270.00	$572,850.80
Carlisle	Middlesex	MA	2002	12	Carlisle town	16	16	$9,756,885.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	16	16	$9,756,885.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	16	16	$9,756,885.00	$609,805.31	16	16	$9,756,885.00	$609,805.31
Carlisle	Middlesex	MA	2003	12	Carlisle town	7	7	$5,912,144.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$5,912,144.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$5,912,144.00	$844,592.00	7	7	$5,912,144.00	$844,592.00
Carlisle	Middlesex	MA	2004	12	Carlisle town	17	17	$13,157,859.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$13,157,859.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	17	17	$13,157,859.00	$773,991.71	17	17	$13,157,859.00	$773,991.71
Carlisle	Middlesex	MA	2005	12	Carlisle town	19	19	$13,989,407.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$13,989,407.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	19	19	$13,989,407.00	$736,284.58	19	19	$13,989,407.00	$736,284.58
Carlisle	Middlesex	MA	2006	12	Carlisle town	12	12	$8,908,675.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$8,908,675.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$8,908,675.00	$742,389.58	12	12	$8,908,675.00	$742,389.58
Carlisle	Middlesex	MA	2007	12	Carlisle town	7	7	$4,565,301.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$4,565,301.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$4,565,301.00	$652,185.86	7	7	$4,565,301.00	$652,185.86
Carlisle	Middlesex	MA	2008	12	Carlisle town	2	2	$1,682,800.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$1,682,800.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$1,682,800.00	$841,400.00	2	2	$1,682,800.00	$841,400.00
Carlisle	Middlesex	MA	2009	12	Carlisle town	10	10	$7,933,735.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$7,933,735.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Carlisle	Middlesex	MA	2010	12	Carlisle town	5	5	$3,954,385.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$3,954,385.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Carlisle	Middlesex	MA	2011	12	Carlisle town	7	7	$5,912,147.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$5,912,147.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Chelmsford	Middlesex	MA	2000	12	Chelmsford town	29	29	$4,485,500.00	0	0	$0.00	0	0	$0.00	1	16	$515,000.00	29	29	$4,485,500.00	0	0	$0.00	0	0	$0.00	1	16	$515,000.00	30	45	$5,000,500.00	$111,122.22	30	45	$5,000,500.00	$111,122.22
Chelmsford	Middlesex	MA	2001	12	Chelmsford town	30	30	$4,989,650.00	0	0	$0.00	0	0	$0.00	1	24	$1,400,000.00	30	30	$4,989,650.00	0	0	$0.00	0	0	$0.00	1	24	$1,400,000.00	31	54	$6,389,650.00	$118,326.85	31	54	$6,389,650.00	$118,326.85
Chelmsford	Middlesex	MA	2002	12	Chelmsford town	26	26	$5,740,000.00	0	0	$0.00	0	0	$0.00	3	144	$9,656,235.00	26	26	$5,740,000.00	0	0	$0.00	0	0	$0.00	3	144	$9,656,235.00	29	170	$15,396,235.00	$90,566.09	29	170	$15,396,235.00	$90,566.09
Chelmsford	Middlesex	MA	2003	12	Chelmsford town	57	57	$10,608,000.00	0	0	$0.00	0	0	$0.00	2	31	$1,450,000.00	57	57	$10,608,000.00	0	0	$0.00	0	0	$0.00	2	31	$1,450,000.00	59	88	$12,058,000.00	$137,022.73	59	88	$12,058,000.00	$137,022.73
Chelmsford	Middlesex	MA	2004	12	Chelmsford town	109	109	$17,207,060.00	1	2	$200,000.00	0	0	$0.00	1	24	$3,000,000.00	109	109	$17,207,060.00	1	2	$200,000.00	0	0	$0.00	1	24	$3,000,000.00	111	135	$20,407,060.00	$151,163.41	111	135	$20,407,060.00	$151,163.41
Chelmsford	Middlesex	MA	2005	12	Chelmsford town	64	64	$10,683,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	64	64	$10,683,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	64	64	$10,683,000.00	$166,921.88	64	64	$10,683,000.00	$166,921.88
Chelmsford	Middlesex	MA	2006	12	Chelmsford town	65	65	$10,789,959.00	1	2	$302,400.00	2	7	$1,058,400.00	4	108	$11,000,000.00	65	65	$10,789,959.00	1	2	$302,400.00	2	7	$1,058,400.00	4	108	$11,000,000.00	72	182	$23,150,759.00	$127,201.97	72	182	$23,150,759.00	$127,201.97
Chelmsford	Middlesex	MA	2007	12	Chelmsford town	23	23	$4,307,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$4,307,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$4,307,000.00	$187,260.87	23	23	$4,307,000.00	$187,260.87
Chelmsford	Middlesex	MA	2008	12	Chelmsford town	12	12	$2,510,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$2,510,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$2,510,000.00	$209,166.67	12	12	$2,510,000.00	$209,166.67
Chelmsford	Middlesex	MA	2009	12	Chelmsford town	13	13	$2,635,000.00	1	2	$250,000.00	0	0	$0.00	0	0	$0.00	13	13	$2,635,000.00	1	2	$250,000.00	0	0	$0.00	0	0	$0.00								
Chelmsford	Middlesex	MA	2010	12	Chelmsford town	10	10	$1,764,040.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	10	10	$1,764,040.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Chelmsford	Middlesex	MA	2011	12	Chelmsford town	22	22	$4,374,000.00	0	0	$0.00	1	3	$385,500.00	0	0	$0.00	22	22	$4,374,000.00	0	0	$0.00	1	3	$385,500.00	0	0	$0.00								
Concord	Middlesex	MA	2000	12	Concord town	24	24	$13,032,665.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	24	24	$13,032,665.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	24	24	$13,032,665.00	$543,027.71	24	24	$13,032,665.00	$543,027.71
Concord	Middlesex	MA	2001	12	Concord town	23	23	$11,244,127.00	0	0	$0.00	0	0	$0.00	1	18	$3,706,517.00	23	23	$11,244,127.00	0	0	$0.00	0	0	$0.00	1	18	$3,706,517.00	24	41	$14,950,644.00	$364,649.85	24	41	$14,950,644.00	$364,649.85
Concord	Middlesex	MA	2002	12	Concord town	29	29	$12,235,477.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	29	29	$12,235,477.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	29	29	$12,235,477.00	$421,913.00	29	29	$12,235,477.00	$421,913.00
Concord	Middlesex	MA	2003	12	Concord town	19	19	$10,533,183.00	0	0	$0.00	0	0	$0.00	6	42	$6,635,286.00	19	19	$10,533,183.00	0	0	$0.00	0	0	$0.00	6	42	$6,635,286.00	25	61	$17,168,469.00	$281,450.31	25	61	$17,168,469.00	$281,450.31
Concord	Middlesex	MA	2004	12	Concord town	25	25	$12,026,772.00	2	4	$704,020.00	1	3	$532,148.00	0	0	$7,885,956.00	25	25	$12,026,772.00	2	4	$704,020.00	1	3	$532,148.00	0	0	$7,885,956.00	28	32	$21,148,896.00	$660,903.00	28	32	$21,148,896.00	$660,903.00
Concord	Middlesex	MA	2005	12	Concord town	18	18	$10,277,241.00	0	0	$0.00	2	6	$1,064,296.00	0	0	$0.00	14	14	$8,352,957.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	20	24	$11,341,537.00	$472,564.04	14	14	$8,352,957.00	$596,639.79
Concord	Middlesex	MA	2006	2	Concord town	20	20	$10,964,921.00	1	2	$352,010.00	2	6	$1,064,296.00	0	0	$0.00	6	6	$3,241,170.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	28	$12,381,227.00	$442,186.68	6	6	$3,241,170.00	$540,195.00
Concord	Middlesex	MA	2007	12	Concord town	27	27	$12,957,709.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$12,957,709.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	27	27	$12,957,709.00	$479,915.15	27	27	$12,957,709.00	$479,915.15
Concord	Middlesex	MA	2008	3	Concord town	14	14	$6,696,044.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$937,064.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$6,696,044.00	$478,288.86	2	2	$937,064.00	$468,532.00
Concord	Middlesex	MA	2009	12	Concord town	32	32	$15,752,636.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	32	32	$15,752,636.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Concord	Middlesex	MA	2010	12	Concord town	78	78	$20,822,175.00	0	0	$0.00	0	0	$0.00	11	308	$36,068,153.00	78	78	$20,822,175.00	0	0	$0.00	0	0	$0.00	11	308	$36,068,153.00								
Concord	Middlesex	MA	2011	9	Concord town	35	35	$14,528,970.00	0	0	$0.00	0	0	$0.00	3	132	$15,457,780.00	19	19	$10,257,754.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Dracut	Middlesex	MA	2000	12	Dracut town	82	82	$2,280,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	82	82	$2,280,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	82	82	$2,280,000.00	$27,804.88	82	82	$2,280,000.00	$27,804.88
Dracut	Middlesex	MA	2001	12	Dracut town	49	49	$7,900,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	49	49	$7,900,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	49	49	$7,900,000.00	$161,224.49	49	49	$7,900,000.00	$161,224.49
Dracut	Middlesex	MA	2002	12	Dracut town	53	53	$9,260,000.00	0	0	$0.00	4	12	$880,000.00	0	0	$0.00	53	53	$9,260,000.00	0	0	$0.00	4	12	$880,000.00	0	0	$0.00	57	65	$10,140,000.00	$156,000.00	57	65	$10,140,000.00	$156,000.00
Dracut	Middlesex	MA	2003	12	Dracut town	69	69	$17,112,000.00	1	2	$309,000.00	0	0	$0.00	0	0	$0.00	69	69	$17,112,000.00	1	2	$309,000.00	0	0	$0.00	0	0	$0.00	70	71	$17,421,000.00	$245,366.20	70	71	$17,421,000.00	$245,366.20
Dracut	Middlesex	MA	2004	12	Dracut town	106	106	$22,510,000.00	0	0	$0.00	1	4	$325,000.00	14	84	$5,925,000.00	106	106	$22,510,000.00	0	0	$0.00	1	4	$325,000.00	14	84	$5,925,000.00	121	194	$28,760,000.00	$148,247.42	121	194	$28,760,000.00	$148,247.42
Dracut	Middlesex	MA	2005	12	Dracut town	117	117	$26,650,000.00	0	0	$0.00	0	0	$0.00	6	144	$10,800,000.00	117	117	$26,650,000.00	0	0	$0.00	0	0	$0.00	6	144	$10,800,000.00	123	261	$37,450,000.00	$143,486.59	123	261	$37,450,000.00	$143,486.59
Dracut	Middlesex	MA	2006	12	Dracut town	51	51	$11,025,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	51	51	$11,025,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	51	51	$11,025,000.00	$216,176.47	51	51	$11,025,000.00	$216,176.47
Dracut	Middlesex	MA	2007	12	Dracut town	65	65	$13,350,000.00	0	0	$0.00	1	3	$600,000.00	0	0	$0.00	65	65	$13,350,000.00	0	0	$0.00	1	3	$600,000.00	0	0	$0.00	66	68	$13,950,000.00	$205,147.06	66	68	$13,950,000.00	$205,147.06
Dracut	Middlesex	MA	2008	12	Dracut town	33	33	$7,350,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	33	33	$7,350,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	33	33	$7,350,000.00	$222,727.27	33	33	$7,350,000.00	$222,727.27
Dracut	Middlesex	MA	2009	12	Dracut town	49	49	$11,025,000.00	1	2	$400,000.00	0	0	$0.00	0	0	$0.00	49	49	$11,025,000.00	1	2	$400,000.00	0	0	$0.00	0	0	$0.00								
Dracut	Middlesex	MA	2010	12	Dracut town	55	55	$12,375,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	55	55	$12,375,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Dracut	Middlesex	MA	2011	12	Dracut town	31	31	$6,975,000.00	1	2	$400,000.00	0	0	$0.00	0	0	$0.00	31	31	$6,975,000.00	1	2	$400,000.00	0	0	$0.00	0	0	$0.00								
Dunstable	Middlesex	MA	2000	0	Dunstable town	29	29	$3,329,397.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	29	29	$3,329,397.00	$114,806.79	0	0	$0.00	
