"","X","Municipal","State","Year","Six_Digit_Code","Region","NAICS_Code","Industry_Title","Average_Monthly_Employment"
"1138",91196,"Fall River","MA",2004,151,"Fall River",10,"Total, All Industries",38532
"1139",91396,"Falmouth","MA",2004,37,"Falmouth",10,"Total, All Industries",14734
"1140",91546,"Fitchburg","MA",2004,161,"Fitchburg",10,"Total, All Industries",13513
"1141",91709,"Foxborough","MA",2004,22,"Foxborough",10,"Total, All Industries",10169
"1142",91817,"Framingham","MA",2004,265,"Framingham",10,"Total, All Industries",45079
"1143",92017,"Franklin","MA",2004,284,"Franklin",10,"Total, All Industries",16357
"1144",92162,"Freetown","MA",2004,152,"Freetown",10,"Total, All Industries",2388
"1145",92232,"Gardner","MA",2004,167,"Gardner",10,"Total, All Industries",8647
"1146",92345,"Georgetown","MA",2004,213,"Georgetown",10,"Total, All Industries",2496
"1147",92410,"Gill","MA",2004,190,"Gill",10,"Total, All Industries",284
"1148",92423,"Gloucester","MA",2004,415,"Gloucester",10,"Total, All Industries",10865
"1149",92574,"Goshen","MA",2004,348,"Goshen",10,"Total, All Industries",98
"1150",92579,"Gosnold","MA",2004,308,"Gosnold",10,"Total, All Industries",50
"1151",92581,"Grafton","MA",2004,506,"Grafton",10,"Total, All Industries",4625
"1152",92661,"Granby","MA",2004,349,"Granby",10,"Total, All Industries",853
"1153",92705,"Granville","MA",2004,437,"Granville",10,"Total, All Industries",163
"1154",92711,"Great Barrington","MA",2004,377,"Great Barrington",10,"Total, All Industries",5330
"1155",92829,"Greenfield","MA",2004,181,"Greenfield",10,"Total, All Industries",10262
"1156",92968,"Groton","MA",2004,168,"Groton",10,"Total, All Industries",3097
"1157",93028,"Groveland","MA",2004,214,"Groveland",10,"Total, All Industries",1200
"1158",93067,"Hadley","MA",2004,350,"Hadley",10,"Total, All Industries",4736
"1159",93161,"Halifax","MA",2004,119,"Halifax",10,"Total, All Industries",1094
"1160",93196,"Hamilton","MA",2004,416,"Hamilton",10,"Total, All Industries",1474
"1161",93257,"Hampden","MA",2004,438,"Hampden",10,"Total, All Industries",798
"1162",93293,"Hancock","MA",2004,378,"Hancock",10,"Total, All Industries",513
"1163",93299,"Hanover","MA",2004,120,"Hanover",10,"Total, All Industries",7673
"1164",93421,"Hanson","MA",2004,122,"Hanson",10,"Total, All Industries",2080
"1165",93481,"Hardwick","MA",2004,3,"Hardwick",10,"Total, All Industries",378
"1166",93502,"Harvard","MA",2004,169,"Harvard",10,"Total, All Industries",1004
"1167",93558,"Harwich","MA",2004,38,"Harwich",10,"Total, All Industries",3737
"1168",93650,"Hatfield","MA",2004,352,"Hatfield",10,"Total, All Industries",2470
"1169",93684,"Haverhill","MA",2004,211,"Haverhill",10,"Total, All Industries",17838
"1170",93852,"Hawley","MA",2004,192,"Hawley",10,"Total, All Industries",12
"1171",93856,"Heath","MA",2004,193,"Heath",10,"Total, All Industries",107
"1172",93863,"Hingham","MA",2004,404,"Hingham",10,"Total, All Industries",11100
"1173",94002,"Hinsdale","MA",2004,379,"Hinsdale",10,"Total, All Industries",278
"1174",94022,"Holbrook","MA",2004,123,"Holbrook",10,"Total, All Industries",2931
"1175",94103,"Holden","MA",2004,507,"Holden",10,"Total, All Industries",3793
"1176",94185,"Holland","MA",2004,439,"Holland",10,"Total, All Industries",132
"1177",94190,"Holliston","MA",2004,285,"Holliston",10,"Total, All Industries",4992
"1178",94285,"Holyoke","MA",2004,221,"Holyoke",10,"Total, All Industries",22185
"1179",94445,"Hopedale","MA",2004,286,"Hopedale",10,"Total, All Industries",1465
"1180",94492,"Hopkinton","MA",2004,287,"Hopkinton",10,"Total, All Industries",7418
"1181",94574,"Hubbardston","MA",2004,4,"Hubbardston",10,"Total, All Industries",546
"1182",94603,"Hudson","MA",2004,266,"Hudson",10,"Total, All Industries",9736
"1183",94712,"Hull","MA",2004,405,"Hull",10,"Total, All Industries",1346
"1184",94764,"Huntington","MA",2004,353,"Huntington",10,"Total, All Industries",383
"1185",94782,"Ipswich","MA",2004,323,"Ipswich",10,"Total, All Industries",3924
"1186",94871,"Kingston","MA",2004,124,"Kingston",10,"Total, All Industries",5797
"1187",94967,"Lakeville","MA",2004,309,"Lakeville",10,"Total, All Industries",3260
"1188",95054,"Lancaster","MA",2004,170,"Lancaster",10,"Total, All Industries",1990
"1189",95104,"Lanesborough","MA",2004,380,"Lanesborough",10,"Total, All Industries",1859
"1190",95145,"Lawrence","MA",2004,231,"Lawrence",10,"Total, All Industries",22344
"1191",95315,"Lee","MA",2004,382,"Lee",10,"Total, All Industries",3790
"1192",95394,"Leicester","MA",2004,508,"Leicester",10,"Total, All Industries",2088
"1193",95453,"Lenox","MA",2004,383,"Lenox",10,"Total, All Industries",4001
"1194",95527,"Leominster","MA",2004,172,"Leominster",10,"Total, All Industries",18338
"1195",95693,"Leverett","MA",2004,194,"Leverett",10,"Total, All Industries",195
"1196",95708,"Lexington","MA",2004,476,"Lexington",10,"Total, All Industries",19622
"1197",95847,"Lincoln","MA",2004,477,"Lincoln",10,"Total, All Industries",1718
"1198",95894,"Littleton","MA",2004,246,"Littleton",10,"Total, All Industries",5454
"1199",95980,"Longmeadow","MA",2004,440,"Longmeadow",10,"Total, All Industries",3201
"1200",96048,"Lowell","MA",2004,241,"Lowell",10,"Total, All Industries",32900
"1201",96240,"Ludlow","MA",2004,442,"Ludlow",10,"Total, All Industries",6189
"1202",96337,"Lunenburg","MA",2004,173,"Lunenburg",10,"Total, All Industries",2345
"1203",96398,"Lynn","MA",2004,251,"Lynn",10,"Total, All Industries",24655
"1204",96555,"Lynnfield","MA",2004,252,"Lynnfield",10,"Total, All Industries",4564
"1205",96627,"Malden","MA",2004,71,"Malden",10,"Total, All Industries",15572
"1206",96782,"Manchester-by-the-Sea","MA",2004,417,"Manchester",10,"Total, All Industries",1637
"1207",96852,"Mansfield","MA",2004,23,"Mansfield",10,"Total, All Industries",11034
"1208",96958,"Marblehead","MA",2004,418,"Marblehead",10,"Total, All Industries",4925
"1209",97072,"Marion","MA",2004,310,"Marion",10,"Total, All Industries",1920
"1210",97134,"Marlborough","MA",2004,261,"Marlborough",10,"Total, All Industries",26740
"1211",97298,"Marshfield","MA",2004,125,"Marshfield",10,"Total, All Industries",5420
"1212",97401,"Mashpee","MA",2004,39,"Mashpee",10,"Total, All Industries",4332
"1213",97487,"Mattapoisett","MA",2004,312,"Mattapoisett",10,"Total, All Industries",1775
"1214",97549,"Maynard","MA",2004,267,"Maynard",10,"Total, All Industries",4700
"1215",97627,"Medfield","MA",2004,365,"Medfield",10,"Total, All Industries",3196
"1216",97703,"Medford","MA",2004,81,"Medford",10,"Total, All Industries",18015
"1217",97842,"Medway","MA",2004,288,"Medway",10,"Total, All Industries",2704
"1218",97926,"Melrose","MA",2004,73,"Melrose",10,"Total, All Industries",6291
"1219",98028,"Mendon","MA",2004,289,"Mendon",10,"Total, All Industries",1347
"1220",98083,"Merrimac","MA",2004,215,"Merrimac",10,"Total, All Industries",842
"1221",98127,"Methuen","MA",2004,233,"Methuen",10,"Total, All Industries",15239
"1222",98274,"Middleborough","MA",2004,126,"Middleborough",10,"Total, All Industries",8530
"1223",98378,"Middlefield","MA",2004,354,"Middlefield",10,"Total, All Industries",52
"1224",98380,"Middleton","MA",2004,419,"Middleton",10,"Total, All Industries",4407
"1225",98457,"Milford","MA",2004,281,"Milford",10,"Total, All Industries",15361
"1226",98602,"Millbury","MA",2004,509,"Millbury",10,"Total, All Industries",4539
"1227",98684,"Millis","MA",2004,366,"Millis",10,"Total, All Industries",2102
"1228",98746,"Millville","MA",2004,290,"Millville",10,"Total, All Industries",272
"1229",98763,"Milton","MA",2004,406,"Milton",10,"Total, All Industries",6054
"1230",98844,"Monroe","MA",2004,335,"Monroe",10,"Total, All Industries",50
"1231",98846,"Monson","MA",2004,443,"Monson",10,"Total, All Industries",1353
"1232",98890,"Montague","MA",2004,196,"Montague",10,"Total, All Industries",2784
"1233",98953,"Monterey","MA",2004,384,"Monterey",10,"Total, All Industries",120
"1234",98963,"Montgomery","MA",2004,444,"Montgomery",10,"Total, All Industries",68
"1235",98965,"Mount Washington","MA",2004,385,"Mount Washington",10,"Total, All Industries",12
"1236",98966,"Nahant","MA",2004,253,"Nahant",10,"Total, All Industries",420
"1237",98995,"Nantucket","MA",2004,313,"Nantucket",10,"Total, All Industries",5952
"1238",99108,"Natick","MA",2004,268,"Natick",10,"Total, All Industries",23483
"1239",99265,"Needham","MA",2004,92,"Needham",10,"Total, All Industries",19029
"1240",99410,"New Ashford","MA",2004,336,"New Ashford",10,"Total, All Industries",52
"1241",99412,"New Bedford","MA",2004,301,"New Bedford",10,"Total, All Industries",36672
"1242",99634,"New Braintree","MA",2004,510,"New Braintree",10,"Total, All Industries",168
"1243",99640,"New Marlborough","MA",2004,386,"New Marlborough",10,"Total, All Industries",398
"1244",99656,"New Salem","MA",2004,5,"New Salem",10,"Total, All Industries",223
"1245",99665,"Newbury","MA",2004,324,"Newbury",10,"Total, All Industries",1470
"1246",99714,"Newburyport","MA",2004,321,"Newburyport",10,"Total, All Industries",9959
"1247",99863,"Newton","MA",2004,91,"Newton",10,"Total, All Industries",45391
"1248",100063,"Norfolk","MA",2004,367,"Norfolk",10,"Total, All Industries",2803
"1249",100125,"North Adams","MA",2004,331,"North Adams",10,"Total, All Industries",5883
"1250",100221,"North Andover","MA",2004,234,"North Andover",10,"Total, All Industries",13269
"1251",100349,"North Attleborough","MA",2004,24,"North Attleborough",10,"Total, All Industries",12848
"1252",100486,"North Brookfield","MA",2004,512,"North Brookfield",10,"Total, All Industries",1166
"1253",100524,"North Reading","MA",2004,493,"North Reading",10,"Total, All Industries",7391
"1254",100616,"Northampton","MA",2004,341,"Northampton",10,"Total, All Industries",17695
"1255",100776,"Northborough","MA",2004,269,"Northborough",10,"Total, All Industries",6493
"1256",100883,"Northbridge","MA",2004,292,"Northbridge",10,"Total, All Industries",4393
"1257",100956,"Northfield","MA",2004,197,"Northfield",10,"Total, All Industries",1108
"1258",100972,"Norton","MA",2004,25,"Norton",10,"Total, All Industries",6121
"1259",101067,"Norwell","MA",2004,407,"Norwell",10,"Total, All Industries",8370
"1260",101174,"Norwood","MA",2004,361,"Norwood",10,"Total, All Industries",24790
"1261",101347,"Oak Bluffs","MA",2004,314,"Oak Bluffs",10,"Total, All Industries",2071
"1262",101397,"Oakham","MA",2004,513,"Oakham",10,"Total, All Industries",156
"1263",101404,"Orange","MA",2004,6,"Orange",10,"Total, All Industries",2045
"1264",101468,"Orleans","MA",2004,40,"Orleans",10,"Total, All Industries",4403
"1265",101575,"Otis","MA",2004,387,"Otis",10,"Total, All Industries",313
"1266",101595,"Oxford","MA",2004,485,"Oxford",10,"Total, All Industries",3488
"1267",101678,"Palmer","MA",2004,445,"Palmer",10,"Total, All Industries",5031
"1268",101783,"Paxton","MA",2004,514,"Paxton",10,"Total, All Industries",633
"1269",101809,"Peabody","MA",2004,420,"Peabody",10,"Total, All Industries",25146
"1270",101992,"Pelham","MA",2004,355,"Pelham",10,"Total, All Industries",130
"1271",102001,"Pembroke","MA",2004,127,"Pembroke",10,"Total, All Industries",5713
"1272",102112,"Pepperell","MA",2004,174,"Pepperell",10,"Total, All Industries",1474
"1273",102174,"Peru","MA",2004,388,"Peru",10,"Total, All Industries",47
"1274",102179,"Petersham","MA",2004,7,"Petersham",10,"Total, All Industries",115
"1275",102192,"Phillipston","MA",2004,8,"Phillipston",10,"Total, All Industries",179
"1276",102198,"Pittsfield","MA",2004,371,"Pittsfield",10,"Total, All Industries",25890
"1277",102385,"Plainfield","MA",2004,356,"Plainfield",10,"Total, All Industries",51
"1278",102388,"Plainville","MA",2004,26,"Plainville",10,"Total, All Industries",3286
"1279",102467,"Plymouth","MA",2004,128,"Plymouth",10,"Total, All Industries",20357
"1280",102643,"Plympton","MA",2004,129,"Plympton",10,"Total, All Industries",289
"1281",102669,"Princeton","MA",2004,175,"Princeton",10,"Total, All Industries",664
"1282",102695,"Provincetown","MA",2004,42,"Provincetown",10,"Total, All Industries",2552
"1283",102776,"Quincy","MA",2004,401,"Quincy",10,"Total, All Industries",45263
"1284",102950,"Randolph","MA",2004,130,"Randolph",10,"Total, All Industries",9241
"1285",103073,"Raynham","MA",2004,464,"Raynham",10,"Total, All Industries",8065
"1286",103190,"Reading","MA",2004,494,"Reading",10,"Total, All Industries",7048
"1287",103291,"Rehoboth","MA",2004,465,"Rehoboth",10,"Total, All Industries",1822
"1288",103362,"Revere","MA",2004,142,"Revere",10,"Total, All Industries",8796
"1289",103495,"Richmond","MA",2004,389,"Richmond",10,"Total, All Industries",248
"1290",103508,"Rochester","MA",2004,315,"Rochester",10,"Total, All Industries",730
"1291",103545,"Rockland","MA",2004,132,"Rockland",10,"Total, All Industries",8214
"1292",103660,"Rockport","MA",2004,422,"Rockport",10,"Total, All Industries",1457
"1293",103716,"Rowe","MA",2004,198,"Rowe",10,"Total, All Industries",161
"1294",103722,"Rowley","MA",2004,325,"Rowley",10,"Total, All Industries",2648
"1295",103787,"Royalston","MA",2004,9,"Royalston",10,"Total, All Industries",105
"1296",103795,"Russell","MA",2004,446,"Russell",10,"Total, All Industries",184
"1297",103806,"Rutland","MA",2004,515,"Rutland",10,"Total, All Industries",1164
"1298",103852,"Salem","MA",2004,411,"Salem",10,"Total, All Industries",18221
"1299",104019,"Salisbury","MA",2004,326,"Salisbury",10,"Total, All Industries",2842
"1300",104108,"Sandisfield","MA",2004,390,"Sandisfield",10,"Total, All Industries",119
"1301",104115,"Sandwich","MA",2004,43,"Sandwich",10,"Total, All Industries",5256
"1302",104227,"Saugus","MA",2004,254,"Saugus",10,"Total, All Industries",10782
"1303",104344,"Scituate","MA",2004,408,"Scituate",10,"Total, All Industries",3329
"1304",104436,"Seekonk","MA",2004,466,"Seekonk",10,"Total, All Industries",9076
"1305",104551,"Sharon","MA",2004,368,"Sharon",10,"Total, All Industries",3703
"1306",104636,"Sheffield","MA",2004,392,"Sheffield",10,"Total, All Industries",1338
"1307",104678,"Shelburne","MA",2004,199,"Shelburne",10,"Total, All Industries",780
"1308",104729,"Sherborn","MA",2004,270,"Sherborn",10,"Total, All Industries",628
"1309",104774,"Shirley","MA",2004,176,"Shirley",10,"Total, All Industries",2045
"1310",104820,"Shrewsbury","MA",2004,516,"Shrewsbury",10,"Total, All Industries",12848
"1311",104956,"Shutesbury","MA",2004,200,"Shutesbury",10,"Total, All Industries",148
"1312",104964,"Somerset","MA",2004,153,"Somerset",10,"Total, All Industries",4618
"1313",105043,"Somerville","MA",2004,101,"Somerville",10,"Total, All Industries",21411
"1314",105212,"South Hadley","MA",2004,223,"South Hadley",10,"Total, All Industries",4879
"1315",105294,"Southampton","MA",2004,357,"Southampton",10,"Total, All Industries",1081
"1316",105332,"Southborough","MA",2004,272,"Southborough",10,"Total, All Industries",6511
"1317",105419,"Southbridge","MA",2004,486,"Southbridge",10,"Total, All Industries",5834
"1318",105519,"Southwick","MA",2004,447,"Southwick",10,"Total, All Industries",2787
"1319",105597,"Spencer","MA",2004,517,"Spencer",10,"Total, All Industries",3449
"1320",105668,"Springfield","MA",2004,431,"Springfield",10,"Total, All Industries",77201
"1321",105899,"Sterling","MA",2004,177,"Sterling",10,"Total, All Industries",2302
"1322",105968,"Stockbridge","MA",2004,393,"Stockbridge",10,"Total, All Industries",1436
"1323",106007,"Stoneham","MA",2004,495,"Stoneham",10,"Total, All Industries",7919
"1324",106119,"Stoughton","MA",2004,133,"Stoughton",10,"Total, All Industries",12054
"1325",106263,"Stow","MA",2004,273,"Stow",10,"Total, All Industries",1534
"1326",106321,"Sturbridge","MA",2004,487,"Sturbridge",10,"Total, All Industries",4845
"1327",106410,"Sudbury","MA",2004,274,"Sudbury",10,"Total, All Industries",7481
"1328",106519,"Sunderland","MA",2004,202,"Sunderland",10,"Total, All Industries",738
"1329",106548,"Sutton","MA",2004,488,"Sutton",10,"Total, All Industries",1702
"1330",106603,"Swampscott","MA",2004,255,"Swampscott",10,"Total, All Industries",3313
"1331",106685,"Swansea","MA",2004,154,"Swansea",10,"Total, All Industries",5732
"1332",106792,"Taunton","MA",2004,461,"Taunton",10,"Total, All Industries",24118
"1333",106972,"Templeton","MA",2004,10,"Templeton",10,"Total, All Industries",1854
"1334",107011,"Tewksbury","MA",2004,247,"Tewksbury",10,"Total, All Industries",15549
"1335",107146,"Tisbury","MA",2004,316,"Tisbury",10,"Total, All Industries",2064
"1336",107240,"Topsfield","MA",2004,423,"Topsfield",10,"Total, All Industries",2541
"1337",107317,"Townsend","MA",2004,178,"Townsend",10,"Total, All Industries",2269
"1338",107369,"Truro","MA",2004,44,"Truro",10,"Total, All Industries",504
"1339",107395,"Tyngsborough","MA",2004,248,"Tyngsborough",10,"Total, All Industries",4502
"1340",107481,"Tyringham","MA",2004,394,"Tyringham",10,"Total, All Industries",38
"1341",107488,"Upton","MA",2004,293,"Upton",10,"Total, All Industries",1067
"1342",107543,"Uxbridge","MA",2004,294,"Uxbridge",10,"Total, All Industries",3066
"1343",107625,"Wakefield","MA",2004,74,"Wakefield",10,"Total, All Industries",13430
"1344",107778,"Wales","MA",2004,449,"Wales",10,"Total, All Industries",142
"1345",107786,"Walpole","MA",2004,369,"Walpole",10,"Total, All Industries",10138
"1346",107923,"Waltham","MA",2004,471,"Waltham",10,"Total, All Industries",52135
"1347",108134,"Ware","MA",2004,450,"Ware",10,"Total, All Industries",2664
"1348",108200,"Wareham","MA",2004,317,"Wareham",10,"Total, All Industries",8014
"1349",108329,"Warren","MA",2004,452,"Warren",10,"Total, All Industries",1281
"1350",108359,"Warwick","MA",2004,12,"Warwick",10,"Total, All Industries",54
"1351",108361,"Washington","MA",2004,395,"Washington",10,"Total, All Industries",117
"1352",108368,"Watertown","MA",2004,93,"Watertown",10,"Total, All Industries",17805
