"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"5468","Sutton",2013,12,24,24,6649554,0,0,0,0,0,0,0,0,0,24,24,6649554,277064.75,-68,0.333333333333333,33.3333333333333,100,0,0,0,6996736.20659607,0,0,0,6996736.20659607,291530.675274836,0.862998921251348
"5469","Sutton",2014,12,23,23,7335350,0,0,0,0,0,0,0,0,0,23,23,7335350,318928.260869565,-69.3333333333333,-0.0416666666666667,-4.16666666666667,100,0,0,0,7595131.25168965,0,0,0,7595131.25168965,330223.09789955,0.822868591463633
"5470","Sutton",2015,12,34,34,9254210,0,0,0,0,0,0,0,0,0,34,34,9254210,272182.647058824,-54.6666666666667,0.478260869565217,47.8260869565217,100,0,0,0,9570587.57473093,0,0,0,9570587.57473093,281487.869845028,1.21099871776606
"5471","Sutton",2016,0,37,37,10070758,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,10285300.8493919,0,0,0,0,NA,0
"5472","Sutton",2017,12,31,31,7865250,0,0,0,0,0,0,0,0,0,31,31,7865250,253717.741935484,-58.6666666666667,NA,NA,100,0,0,0,7865250,0,0,0,7865250,253717.741935484,1.09730629004283
"5473","Swampscott",2000,12,10,10,2253350,0,0,0,0,0,0,0,0,0,10,10,2253350,225335,0,NA,NA,100,0,0,0,3207556.05110337,0,0,0,3207556.05110337,320755.605110337,0.624531601299026
"5474","Swampscott",2001,12,5,5,1060240,0,0,0,0,0,0,0,0,0,5,5,1060240,212048,-50,-0.5,-50,100,0,0,0,1467453.57876906,0,0,0,1467453.57876906,293490.715753811,0.311623558741041
"5475","Swampscott",2002,12,12,12,2696500,2,4,723500,0,0,0,0,0,0,14,16,3420000,213750,60,2.2,220,75,25,0,0,3674074.93051695,985793.88549194,0,0,4659868.81600889,291241.801000556,0.868378613075301
"5476","Swampscott",2003,12,4,4,862500,3,6,715000,0,0,0,1,8,250000,8,18,1827500,101527.777777778,80,0.125,12.5,22.22,33.33,0,44.44,1149000,952504.347826087,0,333043.47826087,2434547.82608696,135252.657004831,0.494988244029204
"5477","Swampscott",2004,12,3,3,998000,0,0,0,0,0,0,0,0,0,3,3,998000,332666.666666667,-70,-0.833333333333333,-83.33,100,0,0,0,1295022.55161461,0,0,0,1295022.55161461,431674.183871537,0.186265987830622
"5478","Swampscott",2005,12,5,5,1420000,1,2,250000,0,0,0,0,0,0,6,7,1670000,238571.428571429,-30,1.33333333333333,133.33,71.43,28.57,0,0,1782234.5110087,313773.681515617,0,0,2096008.19252432,299429.741789189,0.374368253572097
"5479","Swampscott",2006,3,3,3,748000,0,0,0,0,0,0,0,0,0,3,3,748000,249333.333333333,-70,-0.571428571428571,-57.14,100,0,0,0,909473.015873016,0,0,0,909473.015873016,303157.671957672,0.188123157960745
"5480","Swampscott",2007,12,5,5,2265000,1,2,167000,1,3,9e+05,0,0,0,7,10,3332000,333200,0,2.33333333333333,233.33,50,20,30,0,2677686.14173684,197427.631642407,1063981.24837225,0,3939095.0217515,393909.50217515,0.439891912272984
"5481","Swampscott",2008,5,3,3,928000,0,0,0,0,0,0,0,0,0,3,3,928000,309333.333333333,-70,-0.7,-70,100,0,0,0,1056517.37319034,0,0,0,1056517.37319034,352172.457730113,0.18875047187618
"5482","Swampscott",2009,0,1,1,309333,0,0,0,0,0,0,0,0,0,1,1,309333,309333,-90,-0.666666666666667,-66.67,100,0,0,0,353429.501484592,0,0,0,353429.501484592,353429.501484592,0.063000063000063
"5483","Swampscott",2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"5484","Swampscott",2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"5485","Swampscott",2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"5486","Swampscott",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"5487","Swampscott",2014,12,11,11,2692000,0,0,0,0,0,0,2,184,22402000,13,195,25094000,128687.179487179,1850,NA,NA,5.64102564102564,0,0,94.3589743589744,2787337.11814004,0,0,23195366.3152203,25982703.4333604,133244.632991591,0.7097232079489
"5488","Swampscott",2015,10,4,4,966454,0,0,0,1,3,1e+06,3,132,17243518,4,65,9954518,153146.430769231,550,-0.666666666666667,-66.6666666666667,6.15384615384615,0,4.61538461538462,203.076923076923,999494.569925364,0,1034187.42115544,17833029.4120675,10294837.2992655,158382.112296392,0.21890220543972
"5489","Swampscott",2016,2,10,10,2420637,0,0,0,0,0,0,11,88,11886693,4,21,3720000,177142.857142857,110,-0.676923076923077,-67.6923076923077,47.6190476190476,0,0,419.047619047619,2472205.15001646,0,0,12139921.7029503,3799249.18856533,180916.628026921,0.219961506736321
"5490","Swampscott",2017,7,9,9,2391320,1,2,650000,0,0,0,6,74,22213498,6,34,17831000,524441.176470588,240,0.619047619047619,61.9047619047619,26.4705882352941,5.88235294117647,0,217.647058823529,2391320,650000,0,22213498,17831000,524441.176470588,0.330105633802817
"5491","Swansea",2000,12,51,51,10773270,0,0,0,0,0,0,0,0,0,51,51,10773270,211240.588235294,0,NA,NA,100,0,0,0,15335330.6759582,0,0,0,15335330.6759582,300692.758352121,0.908734542603614
"5492","Swansea",2001,12,35,35,4777681,0,0,0,0,0,0,0,0,0,35,35,4777681,136505.171428571,-31.37,-0.313725490196078,-31.37,100,0,0,0,6612677.39536985,0,0,0,6612677.39536985,188933.639867709,0.622122682593007
"5493","Swansea",2002,12,54,54,9044056,0,0,0,0,0,0,0,0,0,54,54,9044056,167482.518518519,5.88,0.542857142857143,54.29,100,0,0,0,12322840.5042802,0,0,0,12322840.5042802,228200.750079263,0.954755211372195
"5494","Swansea",2003,12,50,50,6373030,0,0,0,0,0,0,0,0,0,50,50,6373030,127460.6,-1.96,-0.0740740740740741,-7.41,100,0,0,0,8489984.31304348,0,0,0,8489984.31304348,169799.68626087,0.881367882954345
"5495","Swansea",2004,12,50,50,6928299,0,0,0,0,0,0,0,0,0,50,50,6928299,138565.98,-1.96,0,0,100,0,0,0,8990284.01736368,0,0,0,8990284.01736368,179805.680347274,0.884048233671629
"5496","Swansea",2005,12,52,52,7822597,0,0,0,0,0,0,0,0,0,52,52,7822597,150434.557692308,1.96,0.04,4,100,0,0,0,9818100.23881208,0,0,0,9818100.23881208,188809.619977156,0.923410224992453
"5497","Swansea",2006,12,47,47,8036873,0,0,0,0,0,0,4,24,1658359,51,71,9695232,136552.563380282,39.22,0.365384615384615,36.54,66.2,0,0,33.8,9771817.01269841,0,0,2016353.95873016,11788170.9714286,166030.577062375,0.909707109985373
"5498","Swansea",2007,12,32,32,5533317,0,0,0,0,0,0,0,0,0,32,32,5533317,172916.15625,-37.25,-0.549295774647887,-54.93,100,0,0,0,6541495.03255491,0,0,0,6541495.03255491,204421.719767341,0.571734857959621
"5499","Swansea",2008,12,23,23,3337800,0,0,0,0,0,0,0,0,0,23,23,3337800,145121.739130435,-54.9,-0.28125,-28.12,100,0,0,0,3800047.07783914,0,0,0,3800047.07783914,165219.438166919,0.41122832111568
"5500","Swansea",2009,12,25,25,3357150,0,0,0,0,0,0,0,0,0,25,25,3357150,134286,-50.98,0.0869565217391304,8.7,100,0,0,0,3835723.4789337,0,0,0,3835723.4789337,153428.939157348,0.447363241057209
"5501","Swansea",2010,12,33,33,4691753,0,0,0,0,0,0,0,0,0,33,33,4691753,142174.333333333,-35.29,0.32,32,100,0,0,0,5274069.48380233,0,0,0,5274069.48380233,159820.287387949,0.590361014705356
"5502","Swansea",2011,12,25,25,3838836,0,0,0,0,0,0,0,0,0,25,25,3838836,153553.44,-50.98,-0.242424242424242,-24.24,100,0,0,0,4183247.37070939,0,0,0,4183247.37070939,167329.894828376,0.447011282564772
"5503","Swansea",2012,12,29,29,3517448,0,0,0,0,0,0,0,0,0,29,29,3517448,121291.310344828,-43.1372549019608,0.16,16,100,0,0,0,3755310.91300295,0,0,0,3755310.91300295,129493.479758723,0.517376721615643
"5504","Swansea",2013,12,39,39,5945070,0,0,0,0,0,0,0,0,0,39,39,5945070,152437.692307692,-23.5294117647059,0.344827586206897,34.4827586206897,100,0,0,0,6255470.14427555,0,0,0,6255470.14427555,160396.670366039,0.694147800085434
"5505","Swansea",2014,12,43,43,5595380,0,0,0,0,0,0,0,0,0,43,43,5595380,130125.11627907,-15.6862745098039,0.102564102564103,10.2564102564103,100,0,0,0,5793540.25412274,0,0,0,5793540.25412274,134733.494281924,0.757882863034704
"5506","Swansea",2015,11,54,54,10614383,0,0,0,0,0,0,0,0,0,50,50,10093883,201877.66,-1.96078431372549,0.162790697674419,16.2790697674419,108,0,0,0,10977261.3819262,0,0,0,10438966.8292148,208779.336584296,0.878518466458165
"5507","Swansea",2016,12,60,60,13607381,0,0,0,0,0,0,0,0,0,60,60,13607381,226789.683333333,17.6470588235294,0.2,20,100,0,0,0,13897266.4577283,0,0,0,13897266.4577283,231621.107628805,1.0525946458019
"5508","Swansea",2017,12,62,62,13593317,0,0,0,0,0,0,0,0,0,62,62,13593317,219247.048387097,21.5686274509804,0.0333333333333333,3.33333333333333,100,0,0,0,13593317,0,0,0,13593317,219247.048387097,1.08507324244386
"5509","Taunton",2000,12,106,106,11328689,11,22,1225000,0,0,0,0,0,0,117,128,12553689,98075.6953125,0,NA,NA,82.81,17.19,0,0,16125948.012079,1743739.83739837,0,0,17869687.8494774,139606.936324042,17.243920412675
"5510","Taunton",2001,12,69,69,7519000,7,14,828000,0,0,0,0,0,0,76,83,8347000,100566.265060241,-35.16,-0.3515625,-35.16,83.13,16.87,0,0,10406873.404856,1146015.58441558,0,0,11552888.9892716,139191.433605682,10.9399740895351
"5511","Taunton",2002,12,75,75,10753262,5,10,801800,0,0,0,0,0,0,80,85,11555062,135941.905882353,-33.59,0.0240963855421687,2.41,88.24,11.76,0,0,14651693.0596998,1092480.3557532,0,0,15744173.415453,185225.569593565,11.2723686064534
"5512","Taunton",2003,12,76,76,12642000,6,12,820000,0,0,0,0,0,0,82,88,13462000,152977.272727273,-31.25,0.0352941176470588,3.53,86.36,13.64,0,0,16841342.6086957,1092382.60869565,0,0,17933725.2173913,203792.332015811,11.3322277501382
"5513","Taunton",2004,12,109,109,16253055,3,6,5e+05,1,3,2e+05,0,0,0,113,118,16953055,143669.957627119,-7.81,0.340909090909091,34.09,92.37,5.08,2.54,0,21090253.2641609,648808.893594494,259523.557437798,0,21998585.7151932,186428.692501638,15.372058223371
"5514","Taunton",2005,12,137,137,25676991,11,22,2330000,0,0,0,0,0,0,148,159,28006991,176144.597484277,24.22,0.347457627118644,34.75,86.16,13.84,0,0,32227055.9852535,2924370.71172555,0,0,35151426.696979,221078.155326912,19.8258539852646
"5515","Taunton",2006,12,89,89,16874750,9,18,2054000,4,12,1365000,0,0,0,102,119,20293750,170535.714285714,-7.03,-0.251572327044025,-25.16,74.79,15.13,10.08,0,20517553.1746032,2497403.17460317,1659666.66666667,0,24674623.015873,207349.77324263,13.4493670886076
"5516","Taunton",2007,12,68,68,13199780,10,20,2555000,4,12,1425000,0,0,0,82,100,17179780,171797.8,-21.88,-0.159663865546218,-15.97,68,20,12,0,15604798.2251546,3020524.54399012,1684636.9765894,0,20309959.7457341,203099.597457341,10.6576553158305
"5517","Taunton",2008,12,43,43,8303750,4,8,980000,0,0,0,0,0,0,47,51,9283750,182034.31372549,-60.16,-0.49,-49,84.31,15.69,0,0,9453724.28623846,1115718.77772256,0,0,10569443.063961,207243.981646294,6.02641364277472
"5518","Taunton",2009,12,50,50,8508781,5,10,838350,0,0,0,0,0,0,55,60,9347131,155785.516666667,-53.12,0.176470588235294,17.65,83.33,16.67,0,0,9721737.50318127,957859.725828179,0,0,10679597.2290094,177993.287150158,6.94356773134705
"5519","Taunton",2010,12,55,55,7857403,2,4,337500,0,0,0,0,0,0,57,59,8194903,138896.661016949,-53.91,-0.0166666666666667,-1.67,93.22,6.78,0,0,8832623.83681256,379388.780863631,0,0,9212012.61767619,156135.807079257,6.35239050484788
"5520","Taunton",2011,12,29,29,3892915,1,2,168000,0,0,0,0,0,0,30,31,4060915,130997.258064516,-75.78,-0.474576271186441,-47.46,93.55,6.45,0,0,4242178.21187077,183072.566340208,0,0,4425250.77821098,142750.02510358,3.32483652887066
"5521","Taunton",2012,12,49,49,8107545,2,4,3e+05,1,3,201000,0,0,0,52,56,8608545,153724.017857143,-56.25,0.806451612903226,80.6451612903226,87.5,7.14285714285714,5.35714285714286,0,8655807.33991306,320287.115516956,214592.367396361,0,9190686.82282638,164119.407550471,5.72372041827188
"5522","Taunton",2013,12,71,71,8909677,4,8,1876520,3,10,1561261,16,153,32071955,94,242,44419413,183551.29338843,89.0625,3.32142857142857,332.142857142857,29.3388429752066,3.30578512396694,4.13223140495868,63.2231404958678,9374863.28481222,1974495.64683611,1642776.54811832,33746475.1417644,46738610.621531,193134.754634426,10.272101409682
"5523","Taunton",2014,12,51,51,7571978,2,4,532000,1,3,282000,2,29,2075000,56,87,10460978,120241.126436782,-32.03125,-0.640495867768595,-64.0495867768595,58.6206896551724,4.59770114942529,3.44827586206897,33.3333333333333,7840139.42687213,550840.767775074,291987.02351987,2148486.07731819,10831453.2954853,124499.463166498,6.07572963003146
"5524","Taunton",2015,12,39,39,6819008,1,2,236200,0,0,0,3,15,2390000,43,56,9445208,168664.428571429,-56.25,-0.35632183908046,-35.632183908046,69.6428571428571,3.57142857142857,0,26.7857142857143,7052132.29835835,244275.068876916,0,2471707.93656151,9768115.30379677,174430.630424943,4.63412005604052
"5525","Taunton",2016,12,65,65,11005022,0,0,0,0,0,0,1,5,790000,66,70,11795022,168500.314285714,-45.3125,0.25,25,92.8571428571429,0,0,7.14285714285714,11239467.9848504,0,0,806829.800797477,12046297.7856479,172089.968366399,7.04601259741646
"5526","Taunton",2017,12,51,51,8561844,10,20,2785000,0,0,0,1,10,1150000,62,81,12496844,154282.024691358,-36.71875,0.157142857142857,15.7142857142857,62.962962962963,24.6913580246914,0,12.3456790123457,8561844,2785000,0,1150000,12496844,154282.024691358,6.5552971029816
"5527","Templeton",2000,12,46,46,5641946,0,0,0,0,0,0,0,0,0,46,46,5641946,122651,0,NA,NA,100,0,0,0,8031090.61277584,0,0,0,8031090.61277584,174588.926364692,1.59037477527313
"5528","Templeton",2001,12,63,63,8318426,0,0,0,0,0,0,0,0,0,63,63,8318426,132038.507936508,36.96,0.369565217391304,36.96,100,0,0,0,11513340.3789949,0,0,0,11513340.3789949,182751.434587221,2.17496375060416
"5529","Templeton",2002,12,48,48,5790046,0,0,0,0,0,0,0,0,0,48,48,5790046,120625.958333333,4.35,-0.238095238095238,-23.81,100,0,0,0,7889138.83001668,0,0,0,7889138.83001668,164357.05895868,1.66626167251015
"5530","Templeton",2003,12,52,52,6675786,0,0,0,0,0,0,0,0,0,52,52,6675786,128380.5,13.04,0.0833333333333333,8.33,100,0,0,0,8893307.95826087,0,0,0,8893307.95826087,171025.153043478,1.81475535701822
"5531","Templeton",2004,12,54,54,8019382,3,6,608000,9,29,2767600,0,0,0,66,89,11394982,128033.505617978,93.48,0.711538461538462,71.15,60.67,6.74,32.58,0,10406092.7254632,788951.614610905,3591286.98782425,0,14786331.3278984,166138.55424605,2.31652100663367
"5532","Templeton",2005,12,74,74,10312454,2,4,422080,11,33,2838300,0,0,0,87,111,13572834,122277.783783784,141.3,0.247191011235955,24.72,66.67,3.6,29.73,0,12943106.6281618,529750.381976446,3562335.3609831,0,17035192.3711214,153470.201541634,3.07019091646963
"5533","Templeton",2006,12,57,57,7493795,1,2,209800,6,18,1725280,0,0,0,64,77,9428875,122452.922077922,67.39,-0.306306306306306,-30.63,74.03,2.6,23.38,0,9111503.12698413,255090.158730159,2097721.3968254,0,11464314.6825397,148887.203669346,2.26172385765275
"5534","Templeton",2007,12,33,33,5867349,0,0,0,2,6,579160,0,0,0,35,39,6446509,165295.102564103,-15.22,-0.493506493506494,-49.35,84.62,0,15.38,0,6936388.12628411,0,684683.755341417,0,7621071.88162553,195412.09952886,1.23404555391016
"5535","Templeton",2008,11,14,14,2591909,0,0,0,1,3,289580,0,0,0,15,17,2881489,169499.352941176,-63.04,-0.564102564102564,-56.41,82.35,0,17.65,0,2950858.71576337,0,329683.513931529,0,3280542.22969489,192973.072334993,0.525026251312566
"5536","Templeton",2009,12,13,13,2604566,0,0,0,0,0,0,0,0,0,13,13,2604566,200351.230769231,-71.74,-0.235294117647059,-23.53,100,0,0,0,2975855.99649478,0,0,0,2975855.99649478,228911.999730368,0.450684694054429
"5537","Templeton",2010,12,4,4,749805,0,0,0,0,0,0,0,0,0,4,4,749805,187451.25,-91.3,-0.692307692307692,-69.23,100,0,0,0,842866.977290237,0,0,0,842866.977290237,210716.744322559,0.226129232856578
"5538","Templeton",2011,12,8,8,1559907,0,0,0,0,0,0,0,0,0,8,8,1559907,194988.375,-82.61,1,100,100,0,0,0,1699858.20084556,0,0,0,1699858.20084556,212482.275105695,0.446353847012219
"5539","Templeton",2012,12,16,16,2984959,0,0,0,0,0,0,0,0,0,16,16,2984959,186559.9375,-65.2173913043478,1,100,100,0,0,0,3186813.02682126,0,0,0,3186813.02682126,199175.814176329,0.883831409158703
"5540","Templeton",2013,12,6,6,1136972,0,0,0,0,0,0,0,0,0,6,6,1136972,189495.333333333,-86.9565217391304,-0.625,-62.5,100,0,0,0,1196334.84565821,0,0,0,1196334.84565821,199389.140943035,0.327135924976828
"5541","Templeton",2014,4,3,3,568485,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,588617.883211679,0,0,0,0,NA,0
"5542","Templeton",2015,0,3,3,568485,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,587920.036115553,0,0,0,0,NA,0
"5543","Templeton",2016,0,4,4,757980,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,774127.661276546,0,0,0,0,NA,0
"5544","Templeton",2017,0,3,3,568485,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,568485,0,0,0,0,NA,0
"5545","Tewksbury",2000,12,53,53,7143885,0,0,0,0,0,0,2,48,2862000,55,101,10005885,99068.1683168317,0,NA,NA,52.48,0,0,47.52,10169042.3414634,0,0,4073945.6445993,14242987.9860627,141019.683030324,14.8048452220727
"5546","Tewksbury",2001,12,95,95,9718800,0,0,0,2,6,720000,0,0,0,97,101,10438800,103354.455445545,0,0,0,94.06,0,5.94,0,13451565.5335968,0,996535.29079616,0,14448100.824393,143050.503211812,25.9012016021362
"5547","Tewksbury",2002,12,43,43,6058456,0,0,0,0,0,0,0,0,0,43,43,6058456,140894.325581395,-57.43,-0.574257425742574,-57.43,100,0,0,0,8254856.77998888,0,0,0,8254856.77998888,191973.413488113,11.3546342751518
"5548","Tewksbury",2003,12,64,64,8588104,0,0,0,0,0,0,0,0,0,64,64,8588104,134189.125,-36.63,0.488372093023256,48.84,100,0,0,0,11440848.1113043,0,0,0,11440848.1113043,178763.25173913,16.7934925216479
"5549","Tewksbury",2004,12,74,74,11280846,0,0,0,0,0,0,0,0,0,74,74,11280846,152443.864864865,-26.73,0.15625,15.62,100,0,0,0,14638226.4241398,0,0,0,14638226.4241398,197813.870596483,19.3768002094789
"5550","Tewksbury",2005,12,27,27,4686943,0,0,0,0,0,0,2,180,14775420,29,207,19462363,94021.077294686,104.95,1.7972972972973,179.73,13.04,0,0,86.96,5882557.4406554,0,0,18544551.7173579,24427109.1580133,118005.358251272,7.59958071278826
"5551","Tewksbury",2006,10,40,40,8537522,0,0,0,3,12,720000,2,27,2216313,45,79,11473835,145238.417721519,-21.78,-0.618357487922705,-61.84,50.63,0,15.19,34.18,10380542.6222222,0,875428.571428571,2694755.17142857,13950726.3650794,176591.472975688,11.8141244421108
"5552","Tewksbury",2007,11,43,43,7389774,0,0,0,0,0,0,1,5,410428,44,48,7800202,162504.208333333,-52.48,-0.392405063291139,-39.24,89.58,0,0,10.42,8736201.07300981,0,0,485208.550896586,9221409.6239064,192112.70049805,11.4732724902216
"5553","Tewksbury",2008,12,51,51,7851377,1,2,320000,0,0,0,13,364,31930360,65,417,40101737,96167.2350119904,312.87,7.6875,768.75,12.23,0.48,0,87.29,8938702.80599899,364316.335582876,0,36352349.2157564,45655368.3573383,109485.295820955,16.7871900826446
"5554","Tewksbury",2009,12,48,48,8217780,7,14,2090485,0,0,0,2,62,6267920,57,124,16576185,133678.911290323,22.77,-0.702637889688249,-70.26,38.71,11.29,0,50,9389253.29243907,2388490.95121121,0,7161433.92701492,18939178.1706652,152735.307827946,14.5445266649656
"5555","Tewksbury",2010,12,40,40,6869080,1,2,198000,0,0,0,0,0,0,41,42,7067080,168263.80952381,-58.42,-0.661290322580645,-66.13,95.24,4.76,0,0,7721635.22031038,222574.751439997,0,0,7944209.97175038,189147.856470248,10.3535353535354
"5556","Tewksbury",2011,12,27,27,5319520,0,0,0,0,0,0,1,6,644000,28,33,5963520,180712.727272727,-67.33,-0.214285714285714,-21.43,81.82,0,0,18.18,5796774.86963132,0,0,701778.170970796,6498553.04060212,196925.849715215,7.01930308347957
"5557","Tewksbury",2012,12,42,42,8140376,0,0,0,0,0,0,0,0,0,42,42,8140376,193818.476190476,-58.4158415841584,0.272727272727273,27.2727272727273,100,0,0,0,8690858.49421152,0,0,0,8690858.49421152,206925.202243131,10.4607721046077
"5558","Tewksbury",2013,12,42,42,7580200,0,0,0,0,0,0,0,0,0,42,42,7580200,180480.952380952,-58.4158415841584,0,0,100,0,0,0,7975972.49277764,0,0,0,7975972.49277764,189904.106970896,10.2664385235884
"5559","Tewksbury",2014,12,75,75,13619320,0,0,0,0,0,0,1,126,10251990,76,201,23871310,118762.736318408,99.009900990099,3.78571428571429,378.571428571429,37.3134328358209,0,0,62.6865671641791,14101647.9048391,0,0,10615063.9902676,24716711.8951068,122968.715896054,18.4555609519184
"5560","Tewksbury",2015,12,76,76,13246853,0,0,0,0,0,0,0,0,0,76,76,13246853,174300.697368421,-24.7524752475248,-0.621890547263682,-62.1890547263682,100,0,0,0,13699728.7424953,0,0,0,13699728.7424953,180259.588717043,18.4869861347604
"5561","Tewksbury",2016,12,128,128,23502280,1,2,176960,0,0,0,0,0,0,129,130,23679240,182148,28.7128712871287,0.710526315789474,71.0526315789474,98.4615384615385,1.53846153846154,0,0,24002961.886945,180729.875378635,0,0,24183691.7623236,186028.39817172,31.4327485380117
"5562","Tewksbury",2017,12,43,43,11338430,0,0,0,0,0,0,0,0,0,43,43,11338430,263684.418604651,-57.4257425742574,-0.669230769230769,-66.9230769230769,100,0,0,0,11338430,0,0,0,11338430,263684.418604651,10.464833292772
"5563","Tisbury",2000,12,33,33,6168857,0,0,0,0,0,0,0,0,0,33,33,6168857,186935.060606061,0,NA,NA,100,0,0,0,8781127.92009292,0,0,0,8781127.92009292,266094.785457362,76.5661252900232
"5564","Tisbury",2001,12,23,23,4517800,0,0,0,0,0,0,0,0,0,23,23,4517800,196426.086956522,-30.3,-0.303030303030303,-30.3,100,0,0,0,6252982.13438735,0,0,0,6252982.13438735,271868.788451624,52.7522935779817
"5565","Tisbury",2002,12,26,26,358700,0,0,0,0,0,0,0,0,0,26,26,358700,13796.1538461538,-21.21,0.130434782608696,13.04,100,0,0,0,488741.211784325,0,0,0,488741.211784325,18797.7389147817,58.6907449209932
"5566","Tisbury",2003,12,27,27,4474000,0,0,0,0,0,0,0,0,0,27,27,4474000,165703.703703704,-18.18,0.0384615384615385,3.85,100,0,0,0,5960146.08695652,0,0,0,5960146.08695652,220746.15136876,60.1336302895323
