"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"936","Carver",2000,12,25,25,2551551,0,0,0,0,0,0,0,0,0,25,25,2551551,102062.04,0,NA,NA,100,0,0,0,3556272.36270035,0,0,0,3556272.36270035,142250.894508014,2.23294033583423
"937","Carver",2001,12,22,22,2984051,0,0,0,0,0,0,0,0,0,22,22,2984051,135638.681818182,-12,-0.12,-12,100,0,0,0,4044004.11268775,0,0,0,4044004.11268775,183818.368758534,1.95243166489173
"938","Carver",2002,11,34,34,4639277,0,0,0,0,0,0,0,0,0,34,34,4639277,136449.323529412,36,0.545454545454545,54.55,100,0,0,0,6189321.59499166,0,0,0,6189321.59499166,182038.870440932,2.99744335713656
"939","Carver",2003,6,42,42,5953088,0,0,0,0,0,0,0,0,0,42,42,5953088,141740.19047619,68,0.235294117647059,23.53,100,0,0,0,7765123.86747826,0,0,0,7765123.86747826,184883.901606625,3.69230769230769
"940","Carver",2004,12,46,46,7418476,5,10,850594,0,0,0,0,0,0,51,56,8269070,147661.964285714,124,0.333333333333333,33.33,82.14,17.86,0,0,9425548.80535733,1080722.67950238,0,0,10506271.4848597,187611.990801066,4.48233432940763
"941","Carver",2005,12,53,53,10745402,0,0,0,0,0,0,0,0,0,53,53,10745402,202743.433962264,112,-0.0535714285714286,-5.36,100,0,0,0,13205180.224342,0,0,0,13205180.224342,249154.34385551,4.65320456540825
"942","Carver",2006,12,64,64,8390674,0,0,0,0,0,0,0,0,0,64,64,8390674,131104.28125,156,0.207547169811321,20.75,100,0,0,0,9989188.96189484,0,0,0,9989188.96189484,156081.077529607,5.62390158172232
"943","Carver",2007,12,23,23,3775900,0,0,0,0,0,0,0,0,0,23,23,3775900,164169.565217391,-8,-0.640625,-64.06,100,0,0,0,4370761.50177002,0,0,0,4370761.50177002,190033.108772609,2.01949249275617
"944","Carver",2008,12,20,20,3403400,0,0,0,0,0,0,0,0,0,20,20,3403400,170170,-20,-0.130434782608696,-13.04,100,0,0,0,3793908.230726,0,0,0,3793908.230726,189695.4115363,1.75070028011204
"945","Carver",2009,12,14,14,2784895,0,0,0,0,0,0,0,0,0,14,14,2784895,198921.071428571,-44,-0.3,-30,100,0,0,0,3115519.90689252,0,0,0,3115519.90689252,222537.136206608,1.22068183799808
"946","Carver",2010,12,10,10,2170000,0,0,0,0,0,0,0,0,0,10,10,2170000,217000,-60,-0.285714285714286,-28.57,100,0,0,0,2388446.95857945,0,0,0,2388446.95857945,238844.695857945,0.374377597244581
"947","Carver",2011,12,2,2,439000,0,0,0,0,0,0,0,0,0,2,2,439000,219500,-92,-0.8,-80,100,0,0,0,468407.314872032,0,0,0,468407.314872032,234203.657436016,0.0745295323271846
"948","Carver",2012,12,9,9,1730000,0,0,0,0,0,0,0,0,0,9,9,1730000,192222.222222222,-64,3.5,350,100,0,0,0,1808462.37271009,0,0,0,1808462.37271009,200940.263634454,0.334535181949968
"949","Carver",2013,12,10,10,1630000,0,0,0,0,0,0,0,0,0,10,10,1630000,163000,-60,0.111111111111111,11.1111111111111,100,0,0,0,1679328.84609606,0,0,0,1679328.84609606,167932.884609606,0.365710942071387
"950","Carver",2014,12,20,20,2831900,0,0,0,0,0,0,0,0,0,20,20,2831900,141595,-20,1,100,100,0,0,0,2871028.58585091,0,0,0,2871028.58585091,143551.429292545,0.726559378065172
"951","Carver",2015,12,7,7,1700900,0,0,0,0,0,0,0,0,0,7,7,1700900,242985.714285714,-72,-0.65,-65,100,0,0,0,1722357.07269943,0,0,0,1722357.07269943,246051.010385632,0.254767797350415
"952","Carver",2016,12,13,13,2861100,0,0,0,0,0,0,1,5,7e+05,14,18,3561100,197838.888888889,-28,1.57142857142857,157.142857142857,72.2222222222222,0,0,27.7777777777778,2861100,0,0,7e+05,3561100,197838.888888889,0.507319901434991
"953","Charlemont",2000,12,13,13,1483682,0,0,0,0,0,0,0,0,0,13,13,1483682,114129.384615385,0,NA,NA,100,0,0,0,2067909.78962834,0,0,0,2067909.78962834,159069.983817565,9.55180014695077
"954","Charlemont",2001,12,3,3,401250,0,0,0,0,0,0,0,0,0,3,3,401250,133750,-76.92,-0.769230769230769,-76.92,100,0,0,0,543776.446922643,0,0,0,543776.446922643,181258.815640881,2.21729490022173
"955","Charlemont",2002,12,3,3,285900,0,0,0,0,0,0,0,0,0,3,3,285900,95300,-76.92,0,0,100,0,0,0,381423.020011117,0,0,0,381423.020011117,127141.006670372,2.2271714922049
"956","Charlemont",2003,12,9,9,1727624,0,0,0,0,0,0,0,0,0,9,9,1727624,191958.222222222,-30.77,2,200,100,0,0,0,2253488.33352174,0,0,0,2253488.33352174,250387.592613526,6.72143390589993
"957","Charlemont",2004,12,1,1,213690,0,0,0,0,0,0,0,0,0,1,1,213690,213690,-92.31,-0.888888888888889,-88.89,100,0,0,0,271503.948279513,0,0,0,271503.948279513,271503.948279513,0.751314800901578
"958","Charlemont",2005,12,1,1,89640,0,0,0,0,0,0,0,0,0,1,1,89640,89640,-92.31,0,0,100,0,0,0,110159.894930876,0,0,0,110159.894930876,110159.894930876,0.757002271006813
"959","Charlemont",2006,12,5,5,786330,0,0,0,0,0,0,0,0,0,5,5,786330,157266,-61.54,4,400,100,0,0,0,936134.445982143,0,0,0,936134.445982143,187226.889196429,3.82262996941896
"960","Charlemont",2007,12,3,3,715250,0,0,0,0,0,0,0,0,0,3,3,715250,238416.666666667,-76.92,-0.4,-40,100,0,0,0,827931.662422471,0,0,0,827931.662422471,275977.220807491,2.31481481481481
"961","Charlemont",2008,12,6,6,665240,0,0,0,0,0,0,0,0,0,6,6,665240,110873.333333333,-53.85,1,100,100,0,0,0,741570.05095145,0,0,0,741570.05095145,123595.008491908,4.66200466200466
"962","Charlemont",2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"963","Charlemont",2010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"964","Charlemont",2011,12,1,1,87540,0,0,0,0,0,0,0,0,0,1,1,87540,87540,-92.31,Inf,NA,100,0,0,0,93404.0463414526,0,0,0,93404.0463414526,93404.0463414526,0.525762355415352
"965","Charlemont",2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"966","Charlemont",2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"967","Charlemont",2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"968","Charlemont",2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"969","Charlemont",2016,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"970","Charlton",2000,12,85,85,9024058,0,0,0,0,0,0,0,0,0,85,85,9024058,106165.388235294,0,NA,NA,100,0,0,0,12577451.1521835,0,0,0,12577451.1521835,147970.0135551,7.50220653133275
"971","Charlton",2001,12,88,88,10406787,0,0,0,0,0,0,0,0,0,88,88,10406787,118258.943181818,3.53,0.0352941176470588,3.53,100,0,0,0,14103341.2055844,0,0,0,14103341.2055844,160265.24097255,7.60850769496801
"972","Charlton",2002,12,110,110,19448200,0,0,0,0,0,0,0,0,0,110,110,19448200,176801.818181818,29.41,0.25,25,100,0,0,0,25946104.1545303,0,0,0,25946104.1545303,235873.674132093,9.34103260869565
"973","Charlton",2003,12,81,81,14007332,0,0,0,0,0,0,0,0,0,81,81,14007332,172930.024691358,-4.71,-0.263636363636364,-26.36,100,0,0,0,18270965.9311087,0,0,0,18270965.9311087,225567.480630972,6.7703109327984
"974","Charlton",2004,12,95,95,18450800,0,0,0,0,0,0,0,0,0,95,95,18450800,194218.947368421,11.76,0.172839506172839,17.28,100,0,0,0,23442674.1958708,0,0,0,23442674.1958708,246764.991535482,7.84475639966969
"975","Charlton",2005,12,73,73,12157900,0,0,0,0,0,0,0,0,0,73,73,12157900,166546.575342466,-14.12,-0.231578947368421,-23.16,100,0,0,0,14941019.484383,0,0,0,14941019.484383,204671.499786069,5.95432300163132
"976","Charlton",2006,12,62,62,11125076,0,0,0,0,0,0,0,0,0,62,62,11125076,179436.709677419,-27.06,-0.150684931506849,-15.07,100,0,0,0,13244524.3825992,0,0,0,13244524.3825992,213621.361009664,4.99315454618668
"977","Charlton",2007,12,30,30,5779800,1,2,2e+05,0,0,0,0,0,0,31,32,5979800,186868.75,-62.35,-0.483870967741935,-48.39,93.75,6.25,0,0,6690359.20652835,231508.329233826,0,0,6921867.53576217,216308.360492568,2.46854594680682
"978","Charlton",2008,12,25,25,6013000,0,0,0,0,0,0,0,0,0,25,25,6013000,240520,-70.59,-0.21875,-21.88,100,0,0,0,6702935.35621891,0,0,0,6702935.35621891,268117.414248756,1.96927924379677
"979","Charlton",2009,12,28,28,5562000,0,0,0,0,0,0,0,0,0,28,28,5562000,198642.857142857,-67.06,0.12,12,100,0,0,0,6222324.97890807,0,0,0,6222324.97890807,222225.892103859,2.17797137523335
"980","Charlton",2010,12,23,23,4860000,0,0,0,0,0,0,0,0,0,23,23,4860000,211304.347826087,-72.94,-0.178571428571429,-17.86,100,0,0,0,5349240.65377701,0,0,0,5349240.65377701,232575.680599001,6.81077879774948
"981","Charlton",2011,12,16,16,3196000,0,0,0,0,0,0,0,0,0,16,16,3196000,199750,-81.18,-0.304347826086957,-30.43,100,0,0,0,3410090.61123238,0,0,0,3410090.61123238,213130.663202024,4.73512873631252
"982","Charlton",2012,12,13,13,2600000,0,0,0,0,0,0,0,0,0,13,13,2600000,2e+05,-84.7058823529412,-0.1875,-18.75,100,0,0,0,2717920.32892846,0,0,0,2717920.32892846,209070.794532958,3.84160756501182
"983","Charlton",2013,12,47,47,9160000,1,2,2e+05,0,0,0,0,0,0,48,49,9360000,191020.408163265,-42.3529411764706,2.76923076923077,276.923076923077,95.9183673469388,4.08163265306122,0,0,9437209.9572024,206052.619152891,0,0,9643262.57635529,196801.277068475,14.1885900088679
"984","Charlton",2014,12,32,32,7250000,0,0,0,0,0,0,0,0,0,32,32,7250000,226562.5,-62.3529411764706,-0.346938775510204,-34.6938775510204,100,0,0,0,7350173.82231684,0,0,0,7350173.82231684,229692.931947401,9.46185688941455
"985","Charlton",2015,12,27,27,6944416,0,0,0,0,0,0,0,0,0,27,27,6944416,257200.592592593,-68.2352941176471,-0.15625,-15.625,100,0,0,0,7032020.70278503,0,0,0,7032020.70278503,260445.21121426,7.9646017699115
"986","Charlton",2016,12,37,37,9684954,0,0,0,0,0,0,0,0,0,37,37,9684954,261755.513513514,-56.4705882352941,0.37037037037037,37.037037037037,100,0,0,0,9684954,0,0,0,9684954,261755.513513514,10.9048040082523
"987","Chatham",2000,12,101,101,27501660,0,0,0,0,0,0,0,0,0,101,101,27501660,272293.663366337,0,NA,NA,100,0,0,0,38330957.6749129,0,0,0,38330957.6749129,379514.432424881,15.1742788461538
"988","Chatham",2001,12,64,64,19251300,0,0,0,0,0,0,0,0,0,64,64,19251300,300801.5625,-36.63,-0.366336633663366,-36.63,100,0,0,0,26089479.1592321,0,0,0,26089479.1592321,407648.111863001,9.63275135460566
"989","Chatham",2002,12,84,84,31152000,0,0,0,0,0,0,0,0,0,84,84,31152000,370857.142857143,-16.83,0.3125,31.25,100,0,0,0,41560300.5225125,0,0,0,41560300.5225125,494765.482410863,12.6334787186043
"990","Chatham",2003,0,91,91,33748001,0,0,0,0,0,0,0,0,0,91,91,33748001,370857.153846154,-9.9,0.0833333333333333,8.33,100,0,0,0,44020415.6304728,0,0,0,44020415.6304728,483740.831104097,13.7172143503166
"991","Chatham",2004,10,109,109,40311130,0,0,0,0,0,0,0,0,0,109,109,40311130,369826.880733945,7.92,0.197802197802198,19.78,100,0,0,0,51217328.6284277,0,0,0,51217328.6284277,469883.748884658,16.6412213740458
"992","Chatham",2005,12,65,65,34904309,2,4,4e+05,0,0,0,0,0,0,67,69,35304309,511656.652173913,-31.68,-0.36697247706422,-36.7,94.2,5.8,0,0,42894411.1119457,491565.796210957,0,0,43385976.9081567,628782.274031256,10.3827677049434
"993","Chatham",2006,12,58,58,34797300,0,0,0,2,7,609000,0,0,0,60,65,35406300,544712.307692308,-35.64,-0.0579710144927536,-5.8,89.23,0,10.77,0,41426565.3824405,0,725021.145833333,0,42151586.5282738,648485.946588828,9.4235903879378
"994","Chatham",2007,11,54,54,39011860,0,0,0,0,0,0,0,0,0,54,54,39011860,722441.851851852,-46.53,-0.169230769230769,-16.92,100,0,0,0,45157852.6445197,0,0,0,45157852.6445197,836256.530454068,8.58915221886432
"995","Chatham",2008,11,32,32,21327458,0,0,0,0,0,0,0,0,0,32,32,21327458,666483.0625,-68.32,-0.407407407407407,-40.74,100,0,0,0,23774583.7828827,0,0,0,23774583.7828827,742955.743215085,5.14717709506193
"996","Chatham",2009,12,24,24,15266000,0,0,0,0,0,0,0,0,0,24,24,15266000,636083.333333333,-76.24,-0.25,-25,100,0,0,0,17078391.4289843,0,0,0,17078391.4289843,711599.642874344,3.89990250243744
"997","Chatham",2010,12,30,30,19619500,0,0,0,0,0,0,0,0,0,30,30,19619500,653983.333333333,-70.3,0.25,25,100,0,0,0,21594532.3059214,0,0,0,21594532.3059214,719817.743530713,3.04259634888438
"998","Chatham",2011,12,33,33,15989000,0,0,0,0,0,0,2,10,2e+06,35,43,17989000,418348.837209302,-57.43,0.433333333333333,43.33,76.74,0,0,23.26,17060055.9396103,0,0,2133974.09964479,19194030.0392551,446372.791610583,3.55908074028879
"999","Chatham",2012,12,38,38,28659000,1,2,25000,0,0,0,0,0,0,39,40,28684000,717100,-60.3960396039604,-0.0697674418604651,-6.97674418604651,95,5,0,0,29958799.5026002,26133.8493166198,0,0,29984933.3519169,749623.333797922,3.97350993377483
"1000","Chatham",2013,7,49,49,32217869,0,0,0,0,0,0,0,0,0,28,28,16380000,585000,-72.2772277227723,-0.3,-30,175,0,0,0,33192881.4548737,0,0,0,16875709.5086218,602703.911022206,2.85335779068582
"1001","Chatham",2014,12,48,48,11588467,0,0,0,0,0,0,0,0,0,48,48,11588467,241426.395833333,-52.4752475247525,0.714285714285714,71.4285714285714,100,0,0,0,11748585.7633355,0,0,0,11748585.7633355,244762.203402824,4.81976102018275
"1002","Chatham",2015,0,44,44,10622761,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,10756768.498998,0,0,0,0,NA,0
"1003","Chatham",2016,0,48,48,11588467,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,11588467,0,0,0,0,NA,0
"1004","Chelmsford",2000,12,29,29,4485500,0,0,0,0,0,0,1,16,515000,30,45,5000500,111122.222222222,0,NA,NA,64.44,0,0,35.56,6251750.28164924,0,0,717790.969802555,6969541.2514518,154878.694476706,0.89147747533579
"1005","Chelmsford",2001,12,30,30,4989650,0,0,0,0,0,0,1,24,1400000,31,54,6389650,118326.851851852,20,0.2,20,55.56,0,0,44.44,6762004.108131,0,0,1897288.53754941,8659292.64568041,160357.271216304,0.919662988014715
"1006","Chelmsford",2002,12,26,26,5740000,0,0,0,0,0,0,3,144,9656235,29,170,15396235,90566.0882352941,277.78,2.14814814814815,214.81,15.29,0,0,84.71,7657810.89494163,0,0,12882512.4716231,20540323.3665648,120825.431568028,0.864974498165658
"1007","Chelmsford",2003,12,57,57,10608000,0,0,0,0,0,0,2,31,1450000,59,88,12058000,137022.727272727,95.56,-0.482352941176471,-48.24,64.77,0,0,35.23,13836925.3043478,0,0,1891359.51086957,15728284.8152174,178730.509263834,1.76842610077031
"1008","Chelmsford",2004,12,109,109,17207060,1,2,2e+05,0,0,0,1,24,3e+06,111,135,20407060,151163.407407407,200,0.534090909090909,53.41,80.74,1.48,0,17.78,21862439.6475384,254110.111169931,0,3811651.66754897,25928201.4262573,192060.751305609,3.34508633939065
"1009","Chelmsford",2005,12,64,64,10683000,0,0,0,0,0,0,0,0,0,64,64,10683000,166921.875,42.22,-0.525925925925926,-52.59,100,0,0,0,13128493.5023041,0,0,0,13128493.5023041,205132.710973502,1.93874769016388
"1010","Chelmsford",2006,12,65,65,10789959,1,2,302400,2,7,1058400,4,108,1.1e+07,72,182,23150759,127201.972527473,304.44,1.84375,184.38,35.71,1.1,3.85,59.34,12845563.9370685,360010.5,1260036.75,13095620.0396825,27561231.226751,151435.33641072,2.18413468830578
"1011","Chelmsford",2007,12,23,23,4307000,0,0,0,0,0,0,0,0,0,23,23,4307000,187260.869565217,-48.89,-0.873626373626374,-87.36,100,0,0,0,4985531.87005045,0,0,0,4985531.87005045,216762.255219584,0.695704779189353
"1012","Chelmsford",2008,12,12,12,2510000,0,0,0,0,0,0,0,0,0,12,12,2510000,209166.666666667,-73.33,-0.478260869565217,-47.83,100,0,0,0,2797998.95960577,0,0,0,2797998.95960577,233166.579967147,0.360165676211057
"1013","Chelmsford",2009,12,13,13,2635000,1,2,250000,0,0,0,0,0,0,14,15,2885000,192333.333333333,-66.67,0.25,25,86.67,13.33,0,0,2947829.25555965,279680.195024634,0,0,3227509.45058428,215167.296705618,0.416047548291233
"1014","Chelmsford",2010,12,10,10,1764040,0,0,0,0,0,0,0,0,0,10,10,1764040,176404,-77.78,-0.333333333333333,-33.33,100,0,0,0,1941620.26396889,0,0,0,1941620.26396889,194162.026396889,2.05338809034908
"1015","Chelmsford",2011,12,22,22,4374000,0,0,0,1,3,385500,0,0,0,23,25,4759500,190380,-44.44,1.5,150,88,0,12,0,4667001.35592316,0,411323.507706534,0,5078324.8636297,203132.994545188,4.66720779220779
"1016","Chelmsford",2012,12,18,18,3811300,0,0,0,0,0,0,0,0,0,18,18,3811300,211738.888888889,-60,-0.28,-28,100,0,0,0,3984157.59601732,0,0,0,3984157.59601732,221342.088667629,3.60288230584468
"1017","Chelmsford",2013,12,24,24,5194500,2,4,686000,0,0,0,0,0,0,26,28,5880500,210017.857142857,-37.7777777777778,0.555555555555556,55.5555555555556,85.7142857142857,14.2857142857143,0,0,5351701.65094846,706760.483694416,0,0,6058462.13464287,216373.647665817,5.1413881748072
"1018","Chelmsford",2014,12,11,11,2895000,0,0,0,0,0,0,0,0,0,11,11,2895000,263181.818181818,-75.5555555555556,-0.607142857142857,-60.7142857142857,100,0,0,0,2935000.44353204,0,0,0,2935000.44353204,266818.222139276,2.15770890545312
"1019","Chelmsford",2015,12,37,37,7358000,7,14,2555000,3,9,1352000,0,0,0,47,60,11265000,187750,33.3333333333333,4.45454545454545,445.454545454545,61.6666666666667,23.3333333333333,15,0,7450822.11824468,2587231.65426953,1369055.65423577,0,11407109.42675,190118.490445833,8.99177348383394
"1020","Chelmsford",2016,12,23,23,5434500,0,0,0,0,0,0,0,0,0,23,23,5434500,236282.608695652,-48.8888888888889,-0.616666666666667,-61.6666666666667,100,0,0,0,5434500,0,0,0,5434500,236282.608695652,4.3859649122807
"1021","Chelsea",2000,0,1,1,40000,1,2,46667,1,3,3e+05,0,0,0,3,6,386667,64444.5,0,NA,NA,16.67,33.33,50,0,55750.7549361208,65043.0120150987,418130.662020906,0,538924.428972125,89820.7381620209,0.0854238446425012
"1022","Chelsea",2001,12,0,0,0,0,0,0,1,4,250000,0,0,0,1,4,250000,62500,-33.33,-0.333333333333333,-33.33,0,0,100,0,0,0,338801.524562394,0,338801.524562394,84700.3811405985,0.0282661541070722
"1023","Chelsea",2002,12,1,1,105000,0,0,20000,0,0,0,0,0,0,1,1,125000,125000,-83.33,-0.75,-75,100,0,0,0,140081.906614786,26682.2679266259,0,0,166764.174541412,166764.174541412,0.0283543155268232
"1024","Chelsea",2003,12,1,1,105000,5,10,1190000,1,3,130000,0,0,0,7,14,1425000,101785.714285714,133.33,13,1300,7.14,71.43,21.43,0,136960.516304348,1552219.18478261,169570.163043478,0,1858749.86413044,132767.847437888,0.200693827231285
"1025","Chelsea",2004,0,0,0,0,4,8,952000,1,3,130000,0,0,0,5,11,1082000,98363.6363636364,83.33,-0.214285714285714,-21.43,0,72.73,27.27,0,0,1209564.12916887,165171.572260455,0,1374735.70142933,124975.972857212,0.145365740202349
"1026","Chelsea",2005,12,0,0,0,2,4,435000,0,0,0,0,0,0,2,4,435000,108750,-33.33,-0.636363636363636,-63.64,0,100,0,0,0,534577.803379416,0,0,534577.803379416,133644.450844854,0.0587924040214004
"1027","Chelsea",2006,0,0,0,0,3,6,673000,0,0,0,0,0,0,3,6,673000,112166.666666667,0,0.5,50,0,100,0,0,0,801213.844246032,0,0,801213.844246032,133535.640707672,0.0884590434628767
"1028","Chelsea",2007,0,0,0,0,3,6,672999,0,0,0,0,0,0,3,6,672999,112166.5,0,0,0,0,100,0,0,0,779024.370330179,0,0,779024.370330179,129837.39505503,0.0880049282759835
"1029","Chelsea",2008,12,0,0,0,4,8,730000,1,3,575515,3,228,30329680,8,239,31635195,132364.832635983,3883.33,38.8333333333333,3883.33,0,3.35,1.26,95.4,0,813760.653590521,641549.948700204,33809726.3287553,35265036.931046,147552.455778435,0.232524342392094
"1030","Chelsea",2009,0,0,0,0,2,4,365000,1,3,575515,5,37,4921921,8,44,5862436,133237.181818182,633.33,-0.815899581589958,-81.59,0,9.09,6.82,84.09,0,408333.084735966,643840.58975841,5506255.30070337,6558428.97519775,149055.203981767,0.228754432117122
"1031","Chelsea",2010,12,0,0,0,0,0,0,0,0,0,1,112,6600000,1,112,6600000,58928.5714285714,1766.67,1.54545454545455,154.55,0,0,0,100,0,0,0,7264400.88784532,7264400.88784532,64860.7222129046,0.0283205890682526
"1032","Chelsea",2011,0,0,0,0,1,2,182500,1,3,575515,10,108,6734767,12,113,7492782,66307.8053097345,1783.33,0.00892857142857143,0.89,0,1.77,2.65,95.58,0,194725.136592587,614067.051978536,7185909.17257123,7994701.36114235,70749.5695676314,0.332124768204589
"1033","Chelsea",2012,0,0,0,0,0,0,0,3,9,1726545,12,156,9618223,0,0,0,NA,-100,-1,-100,NA,NA,Inf,Inf,0,0,1804850.67473453,10054447.6230259,0,NA,0
"1034","Chelsea",2013,12,0,0,0,0,0,0,0,0,0,3,332,30953164,3,332,30953164,93232.421686747,5433.33333333333,Inf,NA,0,0,0,100,0,0,0,31889902.5663449,31889902.5663449,96053.923392605,0.0803105340650515
"1035","Chelsea",2014,0,0,0,0,0,0,0,0,0,0,12,385,35894485,0,0,0,NA,-100,-1,-100,NA,NA,NA,Inf,0,0,0,36390441.9327648,0,NA,0
"1036","Chelsea",2015,12,1,1,135900,0,0,0,0,0,0,1,222,23720389,2,223,23856289,106978.874439462,3616.66666666667,Inf,NA,0.448430493273543,0,0,99.5515695067265,137614.396013788,0,0,24019624.7641435,24157239.1601573,108328.426727163,0.0509190895666785
"1037","Chelsea",2016,12,2,2,355000,0,0,0,0,0,0,0,0,0,2,2,355000,177500,-66.6666666666667,-0.991031390134529,-99.1031390134529,100,0,0,0,355000,0,0,0,355000,177500,0.0503791027481801
"1038","Cheshire",2000,12,10,10,1629725,1,2,70000,0,0,0,0,0,0,11,12,1699725,141643.75,0,NA,NA,83.33,16.67,0,0,2271459.97720674,97563.8211382114,0,0,2369023.79834495,197418.649862079,3.23624595469256
"1039","Cheshire",2001,12,6,6,902000,0,0,0,0,0,0,0,0,0,6,6,902000,150333.333333333,-50,-0.5,-50,100,0,0,0,1222395.90062112,0,0,0,1222395.90062112,203732.650103519,1.78094390026714
"1040","Cheshire",2002,12,7,7,1125000,0,0,0,0,0,0,0,0,0,7,7,1125000,160714.285714286,-41.67,0.166666666666667,16.67,100,0,0,0,1500877.57087271,0,0,0,1500877.57087271,214411.081553244,2.08955223880597
"1041","Cheshire",2003,12,9,9,1570640,0,0,0,0,0,0,0,0,0,9,9,1570640,174515.555555556,-25,0.285714285714286,28.57,100,0,0,0,2048720.62217391,0,0,0,2048720.62217391,227635.624685991,2.69461077844311
"1042","Cheshire",2004,12,17,17,2471200,0,0,0,0,0,0,0,0,0,17,17,2471200,145364.705882353,41.67,0.888888888888889,88.89,100,0,0,0,3139784.53361567,0,0,0,3139784.53361567,184693.207859745,5.11739915713426
"1043","Cheshire",2005,12,12,12,1879000,0,0,0,0,0,0,0,0,0,12,12,1879000,156583.333333333,0,-0.294117647058824,-29.41,100,0,0,0,2309130.32770097,0,0,0,2309130.32770097,192427.527308414,3.63416111447608
"1044","Cheshire",2006,12,6,6,745000,0,0,0,0,0,0,0,0,0,6,6,745000,124166.666666667,-50,-0.5,-50,100,0,0,0,886930.629960318,0,0,0,886930.629960318,147821.771660053,1.82815356489945
"1045","Cheshire",2007,12,1,1,216500,1,2,1e+05,0,0,0,0,0,0,2,3,316500,105500,-75,-0.5,-50,33.33,66.67,0,0,250607.766395617,115754.164616913,0,0,366361.93101253,122120.643670843,0.611807892321811
