"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Unemployment_Rate_Change","Labor_Pct_Change"
"Templeton","Worcester County","MA","Templeton",2001,4.4,155,3367,3522,-4.1,6
"Templeton","Worcester County","MA","Templeton",2002,6.4,231,3397,3628,-2.1,9.2
"Templeton","Worcester County","MA","Templeton",2003,7.3,269,3404,3673,-1.2,10.5
"Templeton","Worcester County","MA","Templeton",2004,6.7,246,3417,3663,-1.8,10.2
"Templeton","Worcester County","MA","Templeton",2005,7,259,3457,3716,-1.5,11.8
"Templeton","Worcester County","MA","Templeton",2006,6.6,253,3583,3836,-1.9,15.4
"Templeton","Worcester County","MA","Templeton",2007,5.7,222,3639,3861,-2.8,16.2
"Templeton","Worcester County","MA","Templeton",2008,6.9,266,3612,3878,-1.6,16.7
"Templeton","Worcester County","MA","Templeton",2009,10.5,407,3463,3870,2,16.5
"Templeton","Worcester County","MA","Templeton",2010,10.4,412,3564,3976,1.9,19.7
"Templeton","Worcester County","MA","Templeton",2011,9.3,364,3561,3925,0.8,18.1
"Templeton","Worcester County","MA","Templeton",2012,9,353,3558,3911,0.5,17.7
"Tewksbury","Middlesex County","MA","Tewksbury",1990,6.1,1007,15615,16622,0,0
"Tewksbury","Middlesex County","MA","Tewksbury",1991,8.5,1420,15208,16628,2.4,0
"Tewksbury","Middlesex County","MA","Tewksbury",1992,8.7,1471,15415,16886,2.6,1.6
"Tewksbury","Middlesex County","MA","Tewksbury",1993,7.4,1244,15493,16737,1.3,0.7
"Tewksbury","Middlesex County","MA","Tewksbury",1994,5.9,985,15635,16620,-0.2,0
"Tewksbury","Middlesex County","MA","Tewksbury",1995,5.1,838,15435,16273,-1,-2.1
"Tewksbury","Middlesex County","MA","Tewksbury",1996,4.1,679,16031,16710,-2,0.5
"Tewksbury","Middlesex County","MA","Tewksbury",1997,3.5,611,16725,17336,-2.6,4.3
"Tewksbury","Middlesex County","MA","Tewksbury",1998,2.9,505,17033,17538,-3.2,5.5
"Tewksbury","Middlesex County","MA","Tewksbury",1999,3,552,17576,18128,-3.1,9.1
"Tewksbury","Middlesex County","MA","Tewksbury",2000,2.4,398,16224,16622,-3.7,0
"Tewksbury","Middlesex County","MA","Tewksbury",2001,3.4,576,16349,16925,-2.7,1.8
"Tewksbury","Middlesex County","MA","Tewksbury",2002,5.3,897,16096,16993,-0.8,2.2
"Tewksbury","Middlesex County","MA","Tewksbury",2003,6,1002,15818,16820,-0.1,1.2
"Tewksbury","Middlesex County","MA","Tewksbury",2004,5,823,15683,16506,-1.1,-0.7
"Tewksbury","Middlesex County","MA","Tewksbury",2005,4.7,775,15748,16523,-1.4,-0.6
"Tewksbury","Middlesex County","MA","Tewksbury",2006,4.4,740,15936,16676,-1.7,0.3
"Tewksbury","Middlesex County","MA","Tewksbury",2007,4.2,700,16031,16731,-1.9,0.7
"Tewksbury","Middlesex County","MA","Tewksbury",2008,4.9,815,15953,16768,-1.2,0.9
"Tewksbury","Middlesex County","MA","Tewksbury",2009,7.6,1323,16042,17365,1.5,4.5
"Tewksbury","Middlesex County","MA","Tewksbury",2010,7.8,1292,15298,16590,1.7,-0.2
"Tewksbury","Middlesex County","MA","Tewksbury",2011,6.7,1119,15459,16578,0.6,-0.3
"Tewksbury","Middlesex County","MA","Tewksbury",2012,6.2,1026,15629,16655,0.1,0.2
"Tisbury","Dukes County","MA","Tisbury",1990,6.4,125,1838,1963,0,0
"Tisbury","Dukes County","MA","Tisbury",1991,8.5,174,1872,2046,2.1,4.2
"Tisbury","Dukes County","MA","Tisbury",1992,10.7,207,1736,1943,4.3,-1
"Tisbury","Dukes County","MA","Tisbury",1993,9.9,196,1774,1970,3.5,0.4
"Tisbury","Dukes County","MA","Tisbury",1994,9.4,198,1905,2103,3,7.1
"Tisbury","Dukes County","MA","Tisbury",1995,7,151,1997,2148,0.6,9.4
"Tisbury","Dukes County","MA","Tisbury",1996,6.9,153,2074,2227,0.5,13.4
"Tisbury","Dukes County","MA","Tisbury",1997,6.3,143,2116,2259,-0.1,15.1
"Tisbury","Dukes County","MA","Tisbury",1998,5.7,130,2154,2284,-0.7,16.4
"Tisbury","Dukes County","MA","Tisbury",1999,5.2,121,2190,2311,-1.2,17.7
"Tisbury","Dukes County","MA","Tisbury",2000,3.6,91,2420,2511,-2.8,27.9
"Tisbury","Dukes County","MA","Tisbury",2001,3.8,96,2424,2520,-2.6,28.4
"Tisbury","Dukes County","MA","Tisbury",2002,5.2,137,2507,2644,-1.2,34.7
"Tisbury","Dukes County","MA","Tisbury",2003,5,137,2589,2726,-1.4,38.9
"Tisbury","Dukes County","MA","Tisbury",2004,5.1,138,2594,2732,-1.3,39.2
"Tisbury","Dukes County","MA","Tisbury",2005,4.9,132,2545,2677,-1.5,36.4
"Tisbury","Dukes County","MA","Tisbury",2006,4.5,122,2573,2695,-1.9,37.3
"Tisbury","Dukes County","MA","Tisbury",2007,4.3,116,2609,2725,-2.1,38.8
"Tisbury","Dukes County","MA","Tisbury",2008,4.9,135,2606,2741,-1.5,39.6
"Tisbury","Dukes County","MA","Tisbury",2009,7.4,205,2575,2780,1,41.6
"Tisbury","Dukes County","MA","Tisbury",2010,9.4,261,2518,2779,3,41.6
"Tisbury","Dukes County","MA","Tisbury",2011,8.3,231,2538,2769,1.9,41.1
"Tisbury","Dukes County","MA","Tisbury",2012,8.7,244,2563,2807,2.3,43
"Tolland","Hampden County","MA","Tolland",1990,4.6,6,125,131,0,0
"Tolland","Hampden County","MA","Tolland",1991,6.3,8,120,128,1.7,-2.3
"Tolland","Hampden County","MA","Tolland",1992,8.8,13,135,148,4.2,13
"Tolland","Hampden County","MA","Tolland",1993,9.1,14,140,154,4.5,17.6
"Tolland","Hampden County","MA","Tolland",1994,8.9,14,143,157,4.3,19.8
"Tolland","Hampden County","MA","Tolland",1995,10.7,18,151,169,6.1,29
"Tolland","Hampden County","MA","Tolland",1996,7.6,12,145,157,3,19.8
"Tolland","Hampden County","MA","Tolland",1997,5.2,8,147,155,0.6,18.3
"Tolland","Hampden County","MA","Tolland",1998,3.1,5,154,159,-1.5,21.4
"Tolland","Hampden County","MA","Tolland",1999,2.3,4,167,171,-2.3,30.5
"Tolland","Hampden County","MA","Tolland",2000,2.1,5,234,239,-2.5,82.4
"Tolland","Hampden County","MA","Tolland",2001,1.7,4,236,240,-2.9,83.2
"Tolland","Hampden County","MA","Tolland",2002,2.5,6,235,241,-2.1,84
"Tolland","Hampden County","MA","Tolland",2003,2.5,6,235,241,-2.1,84
"Tolland","Hampden County","MA","Tolland",2004,3.2,8,239,247,-1.4,88.5
"Tolland","Hampden County","MA","Tolland",2005,3.6,9,242,251,-1,91.6
"Tolland","Hampden County","MA","Tolland",2006,2.4,6,244,250,-2.2,90.8
"Tolland","Hampden County","MA","Tolland",2007,3.1,8,246,254,-1.5,93.9
"Tolland","Hampden County","MA","Tolland",2008,3.1,8,248,256,-1.5,95.4
"Tolland","Hampden County","MA","Tolland",2009,5.9,15,240,255,1.3,94.7
"Tolland","Hampden County","MA","Tolland",2010,4.9,13,252,265,0.3,102.3
"Tolland","Hampden County","MA","Tolland",2011,5,13,249,262,0.4,100
"Tolland","Hampden County","MA","Tolland",2012,3.9,10,249,259,-0.7,97.7
"Topsfield","Essex County","MA","Topsfield",1990,3.8,111,2836,2947,0,0
"Topsfield","Essex County","MA","Topsfield",1991,5.6,163,2729,2892,1.8,-1.9
"Topsfield","Essex County","MA","Topsfield",1992,6.2,181,2737,2918,2.4,-1
"Topsfield","Essex County","MA","Topsfield",1993,5.3,156,2803,2959,1.5,0.4
"Topsfield","Essex County","MA","Topsfield",1994,3.8,113,2858,2971,0,0.8
"Topsfield","Essex County","MA","Topsfield",1995,3.2,97,2894,2991,-0.6,1.5
"Topsfield","Essex County","MA","Topsfield",1996,2,63,3020,3083,-1.8,4.6
"Topsfield","Essex County","MA","Topsfield",1997,2.3,73,3132,3205,-1.5,8.8
"Topsfield","Essex County","MA","Topsfield",1998,2,64,3115,3179,-1.8,7.9
"Topsfield","Essex County","MA","Topsfield",1999,1.9,60,3167,3227,-1.9,9.5
"Topsfield","Essex County","MA","Topsfield",2000,2,60,2997,3057,-1.8,3.7
"Topsfield","Essex County","MA","Topsfield",2001,2.6,81,3020,3101,-1.2,5.2
"Topsfield","Essex County","MA","Topsfield",2002,4,124,2972,3096,0.2,5.1
"Topsfield","Essex County","MA","Topsfield",2003,4.1,126,2932,3058,0.3,3.8
"Topsfield","Essex County","MA","Topsfield",2004,3.8,116,2917,3033,0,2.9
"Topsfield","Essex County","MA","Topsfield",2005,3.4,102,2929,3031,-0.4,2.9
"Topsfield","Essex County","MA","Topsfield",2006,3.6,107,2844,2951,-0.2,0.1
"Topsfield","Essex County","MA","Topsfield",2007,3.3,99,2861,2960,-0.5,0.4
"Topsfield","Essex County","MA","Topsfield",2008,4,119,2867,2986,0.2,1.3
"Topsfield","Essex County","MA","Topsfield",2009,6.5,193,2777,2970,2.7,0.8
"Topsfield","Essex County","MA","Topsfield",2010,6.5,194,2792,2986,2.7,1.3
"Topsfield","Essex County","MA","Topsfield",2011,5.5,166,2826,2992,1.7,1.5
"Topsfield","Essex County","MA","Topsfield",2012,4.7,142,2857,2999,0.9,1.8
"Townsend","Middlesex County","MA","Townsend",1990,5.1,236,4353,4589,0,0
"Townsend","Middlesex County","MA","Townsend",1991,7.4,336,4220,4556,2.3,-0.7
"Townsend","Middlesex County","MA","Townsend",1992,7.2,333,4304,4637,2.1,1
"Townsend","Middlesex County","MA","Townsend",1993,6.2,289,4386,4675,1.1,1.9
"Townsend","Middlesex County","MA","Townsend",1994,5,241,4543,4784,-0.1,4.2
"Townsend","Middlesex County","MA","Townsend",1995,4.8,229,4521,4750,-0.3,3.5
"Townsend","Middlesex County","MA","Townsend",1996,3.9,190,4640,4830,-1.2,5.3
"Townsend","Middlesex County","MA","Townsend",1997,3.5,176,4785,4961,-1.6,8.1
"Townsend","Middlesex County","MA","Townsend",1998,2.7,135,4894,5029,-2.4,9.6
"Townsend","Middlesex County","MA","Townsend",1999,3.1,159,4966,5125,-2,11.7
"Townsend","Middlesex County","MA","Townsend",2000,2.3,120,5007,5127,-2.8,11.7
"Townsend","Middlesex County","MA","Townsend",2001,3.4,176,4971,5147,-1.7,12.2
"Townsend","Middlesex County","MA","Townsend",2002,5.2,267,4861,5128,0.1,11.7
"Townsend","Middlesex County","MA","Townsend",2003,5.5,287,4960,5247,0.4,14.3
"Townsend","Middlesex County","MA","Townsend",2004,5,261,4990,5251,-0.1,14.4
"Townsend","Middlesex County","MA","Townsend",2005,4.3,226,5032,5258,-0.8,14.6
"Townsend","Middlesex County","MA","Townsend",2006,4,211,5055,5266,-1.1,14.8
"Townsend","Middlesex County","MA","Townsend",2007,3.9,205,5086,5291,-1.2,15.3
"Townsend","Middlesex County","MA","Townsend",2008,4.6,247,5080,5327,-0.5,16.1
"Townsend","Middlesex County","MA","Townsend",2009,7.2,388,5003,5391,2.1,17.5
"Townsend","Middlesex County","MA","Townsend",2010,8,410,4687,5097,2.9,11.1
"Townsend","Middlesex County","MA","Townsend",2011,6.3,318,4702,5020,1.2,9.4
"Townsend","Middlesex County","MA","Townsend",2012,6,303,4743,5046,0.9,10
"Truro","Barnstable County","MA","Truro",1990,10.8,127,1049,1176,0,0
"Truro","Barnstable County","MA","Truro",1991,15.7,196,1051,1247,4.9,6
"Truro","Barnstable County","MA","Truro",1992,16.2,200,1037,1237,5.4,5.2
"Truro","Barnstable County","MA","Truro",1993,16.1,212,1106,1318,5.3,12.1
"Truro","Barnstable County","MA","Truro",1994,16.5,222,1121,1343,5.7,14.2
"Truro","Barnstable County","MA","Truro",1995,13.8,188,1170,1358,3,15.5
"Truro","Barnstable County","MA","Truro",1996,13.8,188,1176,1364,3,16
"Truro","Barnstable County","MA","Truro",1997,13.9,191,1183,1374,3.1,16.8
"Truro","Barnstable County","MA","Truro",1998,11.1,150,1207,1357,0.3,15.4
"Truro","Barnstable County","MA","Truro",1999,10.9,153,1250,1403,0.1,19.3
"Truro","Barnstable County","MA","Truro",2000,7.5,85,1047,1132,-3.3,-3.7
"Truro","Barnstable County","MA","Truro",2001,7.4,85,1061,1146,-3.4,-2.6
"Truro","Barnstable County","MA","Truro",2002,8.5,101,1086,1187,-2.3,0.9
"Truro","Barnstable County","MA","Truro",2003,8.8,107,1113,1220,-2,3.7
"Truro","Barnstable County","MA","Truro",2004,9.2,114,1129,1243,-1.6,5.7
"Truro","Barnstable County","MA","Truro",2005,8,98,1127,1225,-2.8,4.2
"Truro","Barnstable County","MA","Truro",2006,8.1,100,1132,1232,-2.7,4.8
"Truro","Barnstable County","MA","Truro",2007,7.5,91,1129,1220,-3.3,3.7
"Truro","Barnstable County","MA","Truro",2008,10.1,126,1123,1249,-0.7,6.2
"Truro","Barnstable County","MA","Truro",2009,13.1,164,1091,1255,2.3,6.7
"Truro","Barnstable County","MA","Truro",2010,14.5,177,1043,1220,3.7,3.7
"Truro","Barnstable County","MA","Truro",2011,14,169,1042,1211,3.2,3
"Truro","Barnstable County","MA","Truro",2012,13.1,160,1059,1219,2.3,3.7
"Tyngsborough","Middlesex County","MA","Tyngsborough",1990,6.7,343,4810,5153,0,0
"Tyngsborough","Middlesex County","MA","Tyngsborough",1991,9.3,485,4732,5217,2.6,1.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",1992,9.8,519,4800,5319,3.1,3.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",1993,8.2,438,4887,5325,1.5,3.3
"Tyngsborough","Middlesex County","MA","Tyngsborough",1994,7.1,386,5072,5458,0.4,5.9
"Tyngsborough","Middlesex County","MA","Tyngsborough",1995,6,323,5057,5380,-0.7,4.4
"Tyngsborough","Middlesex County","MA","Tyngsborough",1996,4.2,234,5344,5578,-2.5,8.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",1997,3.6,209,5649,5858,-3.1,13.7
"Tyngsborough","Middlesex County","MA","Tyngsborough",1998,3.3,203,5909,6112,-3.4,18.6
"Tyngsborough","Middlesex County","MA","Tyngsborough",1999,3.3,212,6206,6418,-3.4,24.5
"Tyngsborough","Middlesex County","MA","Tyngsborough",2000,2.4,153,6172,6325,-4.3,22.7
"Tyngsborough","Middlesex County","MA","Tyngsborough",2001,3.6,236,6252,6488,-3.1,25.9
"Tyngsborough","Middlesex County","MA","Tyngsborough",2002,5.2,340,6154,6494,-1.5,26
"Tyngsborough","Middlesex County","MA","Tyngsborough",2003,6,385,6057,6442,-0.7,25
"Tyngsborough","Middlesex County","MA","Tyngsborough",2004,4.7,302,6065,6367,-2,23.6
"Tyngsborough","Middlesex County","MA","Tyngsborough",2005,4.4,282,6083,6365,-2.3,23.5
"Tyngsborough","Middlesex County","MA","Tyngsborough",2006,4.2,272,6186,6458,-2.5,25.3
"Tyngsborough","Middlesex County","MA","Tyngsborough",2007,4.2,278,6354,6632,-2.5,28.7
"Tyngsborough","Middlesex County","MA","Tyngsborough",2008,4.7,317,6421,6738,-2,30.8
"Tyngsborough","Middlesex County","MA","Tyngsborough",2009,7.6,510,6220,6730,0.9,30.6
"Tyngsborough","Middlesex County","MA","Tyngsborough",2010,8.3,532,5901,6433,1.6,24.8
"Tyngsborough","Middlesex County","MA","Tyngsborough",2011,7.2,463,5965,6428,0.5,24.7
"Tyngsborough","Middlesex County","MA","Tyngsborough",2012,6.6,427,6031,6458,-0.1,25.3
"Tyringham","Berkshire County","MA","Tyringham",1990,2.8,6,206,212,0,0
"Tyringham","Berkshire County","MA","Tyringham",1991,3.8,8,204,212,1,0
"Tyringham","Berkshire County","MA","Tyringham",1992,3.9,8,196,204,1.1,-3.8
"Tyringham","Berkshire County","MA","Tyringham",1993,4,9,216,225,1.2,6.1
"Tyringham","Berkshire County","MA","Tyringham",1994,2.8,6,205,211,0,-0.5
"Tyringham","Berkshire County","MA","Tyringham",1995,1.8,4,222,226,-1,6.6
"Tyringham","Berkshire County","MA","Tyringham",1996,3,7,228,235,0.2,10.8
"Tyringham","Berkshire County","MA","Tyringham",1997,1.7,4,232,236,-1.1,11.3
"Tyringham","Berkshire County","MA","Tyringham",1998,1.3,3,229,232,-1.5,9.4
"Tyringham","Berkshire County","MA","Tyringham",1999,0.9,2,226,228,-1.9,7.5
"Tyringham","Berkshire County","MA","Tyringham",2000,0.8,2,237,239,-2,12.7
"Tyringham","Berkshire County","MA","Tyringham",2001,1.6,4,249,253,-1.2,19.3
"Tyringham","Berkshire County","MA","Tyringham",2002,1.5,4,261,265,-1.3,25
"Tyringham","Berkshire County","MA","Tyringham",2003,2.3,6,259,265,-0.5,25
"Tyringham","Berkshire County","MA","Tyringham",2004,2.3,6,255,261,-0.5,23.1
"Tyringham","Berkshire County","MA","Tyringham",2005,3,8,258,266,0.2,25.5
"Tyringham","Berkshire County","MA","Tyringham",2006,2.3,6,257,263,-0.5,24.1
"Tyringham","Berkshire County","MA","Tyringham",2007,2.3,6,251,257,-0.5,21.2
"Tyringham","Berkshire County","MA","Tyringham",2008,3.5,9,248,257,0.7,21.2
"Tyringham","Berkshire County","MA","Tyringham",2009,5.1,13,242,255,2.3,20.3
"Tyringham","Berkshire County","MA","Tyringham",2010,5.3,13,234,247,2.5,16.5
"Tyringham","Berkshire County","MA","Tyringham",2011,2.9,7,235,242,0.1,14.2
"Tyringham","Berkshire County","MA","Tyringham",2012,2.5,6,233,239,-0.3,12.7
"Upton","Worcester County","MA","Upton",1990,6.2,166,2502,2668,0,0
"Upton","Worcester County","MA","Upton",1991,7.6,203,2480,2683,1.4,0.6
"Upton","Worcester County","MA","Upton",1992,8.5,237,2537,2774,2.3,4
"Upton","Worcester County","MA","Upton",1993,6,170,2667,2837,-0.2,6.3
"Upton","Worcester County","MA","Upton",1994,5.4,160,2777,2937,-0.8,10.1
"Upton","Worcester County","MA","Upton",1995,4.6,134,2749,2883,-1.6,8.1
"Upton","Worcester County","MA","Upton",1996,4.2,124,2851,2975,-2,11.5
"Upton","Worcester County","MA","Upton",1997,3.5,107,2975,3082,-2.7,15.5
"Upton","Worcester County","MA","Upton",1998,2.6,81,3062,3143,-3.6,17.8
"Upton","Worcester County","MA","Upton",1999,2.3,75,3122,3197,-3.9,19.8
"Upton","Worcester County","MA","Upton",2000,2.2,66,2939,3005,-4,12.6
"Upton","Worcester County","MA","Upton",2001,3.4,106,3012,3118,-2.8,16.9
"Upton","Worcester County","MA","Upton",2002,6.2,202,3031,3233,0,21.2
"Upton","Worcester County","MA","Upton",2003,6.6,213,3029,3242,0.4,21.5
"Upton","Worcester County","MA","Upton",2004,5.2,170,3080,3250,-1,21.8
"Upton","Worcester County","MA","Upton",2005,4.6,154,3195,3349,-1.6,25.5
"Upton","Worcester County","MA","Upton",2006,4.4,151,3258,3409,-1.8,27.8
"Upton","Worcester County","MA","Upton",2007,4.3,149,3319,3468,-1.9,30
"Upton","Worcester County","MA","Upton",2008,5.1,181,3380,3561,-1.1,33.5
"Upton","Worcester County","MA","Upton",2009,7.8,279,3287,3566,1.6,33.7
"Upton","Worcester County","MA","Upton",2010,7.3,286,3654,3940,1.1,47.7
"Upton","Worcester County","MA","Upton",2011,6,233,3665,3898,-0.2,46.1
"Upton","Worcester County","MA","Upton",2012,5.7,224,3699,3923,-0.5,47
"Uxbridge","Worcester County","MA","Uxbridge",1990,7.1,401,5213,5614,0,0
"Uxbridge","Worcester County","MA","Uxbridge",1991,9.8,550,5079,5629,2.7,0.3
"Uxbridge","Worcester County","MA","Uxbridge",1992,8,455,5209,5664,0.9,0.9
"Uxbridge","Worcester County","MA","Uxbridge",1993,7,416,5515,5931,-0.1,5.6
"Uxbridge","Worcester County","MA","Uxbridge",1994,4.7,284,5695,5979,-2.4,6.5
"Uxbridge","Worcester County","MA","Uxbridge",1995,4.9,276,5394,5670,-2.2,1
"Uxbridge","Worcester County","MA","Uxbridge",1996,4.4,257,5521,5778,-2.7,2.9
"Uxbridge","Worcester County","MA","Uxbridge",1997,3.7,220,5702,5922,-3.4,5.5
"Uxbridge","Worcester County","MA","Uxbridge",1998,3,179,5860,6039,-4.1,7.6
"Uxbridge","Worcester County","MA","Uxbridge",1999,2.7,165,5951,6116,-4.4,8.9
"Uxbridge","Worcester County","MA","Uxbridge",2000,2.4,150,6083,6233,-4.7,11
"Uxbridge","Worcester County","MA","Uxbridge",2001,3.8,244,6203,6447,-3.3,14.8
"Uxbridge","Worcester County","MA","Uxbridge",2002,5.1,336,6234,6570,-2,17
"Uxbridge","Worcester County","MA","Uxbridge",2003,5.6,374,6322,6696,-1.5,19.3
"Uxbridge","Worcester County","MA","Uxbridge",2004,5.2,351,6405,6756,-1.9,20.3
"Uxbridge","Worcester County","MA","Uxbridge",2005,4.6,314,6473,6787,-2.5,20.9
"Uxbridge","Worcester County","MA","Uxbridge",2006,4.7,327,6618,6945,-2.4,23.7
"Uxbridge","Worcester County","MA","Uxbridge",2007,4.7,329,6677,7006,-2.4,24.8
"Uxbridge","Worcester County","MA","Uxbridge",2008,6,418,6574,6992,-1.1,24.5
"Uxbridge","Worcester County","MA","Uxbridge",2009,8.9,630,6411,7041,1.8,25.4
"Uxbridge","Worcester County","MA","Uxbridge",2010,8.2,599,6719,7318,1.1,30.4
"Uxbridge","Worcester County","MA","Uxbridge",2011,7.4,538,6779,7317,0.3,30.3
"Uxbridge","Worcester County","MA","Uxbridge",2012,7.1,520,6777,7297,0,30
"Wakefield","Middlesex County","MA","Wakefield",1990,5.5,761,13135,13896,0,0
"Wakefield","Middlesex County","MA","Wakefield",1991,7.3,1005,12784,13789,1.8,-0.8
"Wakefield","Middlesex County","MA","Wakefield",1992,7.6,1048,12735,13783,2.1,-0.8
"Wakefield","Middlesex County","MA","Wakefield",1993,5.9,813,12906,13719,0.4,-1.3
"Wakefield","Middlesex County","MA","Wakefield",1994,5.1,699,13054,13753,-0.4,-1
"Wakefield","Middlesex County","MA","Wakefield",1995,4.4,592,12906,13498,-1.1,-2.9
"Wakefield","Middlesex County","MA","Wakefield",1996,3.4,464,13173,13637,-2.1,-1.9
"Wakefield","Middlesex County","MA","Wakefield",1997,3,418,13486,13904,-2.5,0.1
"Wakefield","Middlesex County","MA","Wakefield",1998,2.6,364,13674,14038,-2.9,1
"Wakefield","Middlesex County","MA","Wakefield",1999,2.7,391,13833,14224,-2.8,2.4
"Wakefield","Middlesex County","MA","Wakefield",2000,2.2,310,13649,13959,-3.3,0.5
"Wakefield","Middlesex County","MA","Wakefield",2001,3.4,472,13586,14058,-2.1,1.2
"Wakefield","Middlesex County","MA","Wakefield",2002,4.9,682,13298,13980,-0.6,0.6
"Wakefield","Middlesex County","MA","Wakefield",2003,5.3,728,13090,13818,-0.2,-0.6
"Wakefield","Middlesex County","MA","Wakefield",2004,4.7,636,13010,13646,-0.8,-1.8
"Wakefield","Middlesex County","MA","Wakefield",2005,4.3,596,13155,13751,-1.2,-1
"Wakefield","Middlesex County","MA","Wakefield",2006,4.4,592,12972,13564,-1.1,-2.4
"Wakefield","Middlesex County","MA","Wakefield",2007,4.1,561,13101,13662,-1.4,-1.7
"Wakefield","Middlesex County","MA","Wakefield",2008,4.9,681,13153,13834,-0.6,-0.4
"Wakefield","Middlesex County","MA","Wakefield",2009,7.5,1041,12870,13911,2,0.1
"Wakefield","Middlesex County","MA","Wakefield",2010,7.2,1005,12926,13931,1.7,0.3
"Wakefield","Middlesex County","MA","Wakefield",2011,6,831,13117,13948,0.5,0.4
"Wakefield","Middlesex County","MA","Wakefield",2012,5.3,738,13260,13998,-0.2,0.7
"Wales","Hampden County","MA","Wales",1990,7.3,62,791,853,0,0
"Wales","Hampden County","MA","Wales",1991,9.9,87,788,875,2.6,2.6
"Wales","Hampden County","MA","Wales",1992,9.4,80,772,852,2.1,-0.1
"Wales","Hampden County","MA","Wales",1993,10.6,95,800,895,3.3,4.9
"Wales","Hampden County","MA","Wales",1994,7.5,64,788,852,0.2,-0.1
"Wales","Hampden County","MA","Wales",1995,5.4,49,857,906,-1.9,6.2
"Wales","Hampden County","MA","Wales",1996,6.3,61,901,962,-1,12.8
"Wales","Hampden County","MA","Wales",1997,6.1,58,894,952,-1.2,11.6
"Wales","Hampden County","MA","Wales",1998,4.3,38,849,887,-3,4
"Wales","Hampden County","MA","Wales",1999,4.2,36,823,859,-3.1,0.7
"Wales","Hampden County","MA","Wales",2000,2.8,28,976,1004,-4.5,17.7
