"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Stockbridge","Berkshire County","MA","Stockbridge",2011,5,61,1149,1210,-12.4
"Stockbridge","Berkshire County","MA","Stockbridge",2012,4.2,50,1139,1189,-14
"Stoneham","Middlesex County","MA","Stoneham",2003,5.2,626,11422,12048,0
"Stoneham","Middlesex County","MA","Stoneham",2004,4.9,580,11333,11913,-1.1
"Stoneham","Middlesex County","MA","Stoneham",2005,4.5,531,11348,11879,-1.4
"Stoneham","Middlesex County","MA","Stoneham",2006,4.4,507,11061,11568,-4
"Stoneham","Middlesex County","MA","Stoneham",2007,4.2,491,11142,11633,-3.4
"Stoneham","Middlesex County","MA","Stoneham",2008,4.8,562,11117,11679,-3.1
"Stoneham","Middlesex County","MA","Stoneham",2009,7.4,870,10817,11687,-3
"Stoneham","Middlesex County","MA","Stoneham",2010,7.1,840,10918,11758,-2.4
"Stoneham","Middlesex County","MA","Stoneham",2011,6.4,761,11078,11839,-1.7
"Stoneham","Middlesex County","MA","Stoneham",2012,5.6,665,11199,11864,-1.5
"Stoughton","Norfolk County","MA","Stoughton",2003,5.9,907,14360,15267,0
"Stoughton","Norfolk County","MA","Stoughton",2004,5.2,786,14279,15065,-1.3
"Stoughton","Norfolk County","MA","Stoughton",2005,4.8,729,14314,15043,-1.5
"Stoughton","Norfolk County","MA","Stoughton",2006,4.6,692,14230,14922,-2.3
"Stoughton","Norfolk County","MA","Stoughton",2007,4.3,654,14402,15056,-1.4
"Stoughton","Norfolk County","MA","Stoughton",2008,5.3,813,14406,15219,-0.3
"Stoughton","Norfolk County","MA","Stoughton",2009,8,1202,13896,15098,-1.1
"Stoughton","Norfolk County","MA","Stoughton",2010,8,1219,14004,15223,-0.3
"Stoughton","Norfolk County","MA","Stoughton",2011,6.7,1023,14163,15186,-0.5
"Stoughton","Norfolk County","MA","Stoughton",2012,6.3,964,14318,15282,0.1
"Stow","Middlesex County","MA","Stow",2003,5,172,3247,3419,0
"Stow","Middlesex County","MA","Stow",2004,4,136,3243,3379,-1.2
"Stow","Middlesex County","MA","Stow",2005,3.6,123,3310,3433,0.4
"Stow","Middlesex County","MA","Stow",2006,3.7,125,3293,3418,0
"Stow","Middlesex County","MA","Stow",2007,3.3,115,3369,3484,1.9
"Stow","Middlesex County","MA","Stow",2008,4.2,150,3442,3592,5.1
"Stow","Middlesex County","MA","Stow",2009,6.1,222,3410,3632,6.2
"Stow","Middlesex County","MA","Stow",2010,5.5,198,3419,3617,5.8
"Stow","Middlesex County","MA","Stow",2011,4.8,175,3469,3644,6.6
"Stow","Middlesex County","MA","Stow",2012,4.5,167,3507,3674,7.5
"Sturbridge","Worcester County","MA","Sturbridge",2003,5.6,268,4527,4795,0
"Sturbridge","Worcester County","MA","Sturbridge",2004,5.1,249,4636,4885,1.9
"Sturbridge","Worcester County","MA","Sturbridge",2005,4.3,214,4711,4925,2.7
"Sturbridge","Worcester County","MA","Sturbridge",2006,4.2,208,4703,4911,2.4
"Sturbridge","Worcester County","MA","Sturbridge",2007,4.5,221,4715,4936,2.9
"Sturbridge","Worcester County","MA","Sturbridge",2008,5.1,248,4620,4868,1.5
"Sturbridge","Worcester County","MA","Sturbridge",2009,7.9,385,4497,4882,1.8
"Sturbridge","Worcester County","MA","Sturbridge",2010,7.5,381,4717,5098,6.3
"Sturbridge","Worcester County","MA","Sturbridge",2011,7,357,4759,5116,6.7
"Sturbridge","Worcester County","MA","Sturbridge",2012,6.4,323,4757,5080,5.9
"Sudbury","Middlesex County","MA","Sudbury",2003,4.8,408,8136,8544,0
"Sudbury","Middlesex County","MA","Sudbury",2004,3.8,323,8122,8445,-1.2
"Sudbury","Middlesex County","MA","Sudbury",2005,3.4,287,8162,8449,-1.1
"Sudbury","Middlesex County","MA","Sudbury",2006,3.7,308,8054,8362,-2.1
"Sudbury","Middlesex County","MA","Sudbury",2007,3.1,265,8160,8425,-1.4
"Sudbury","Middlesex County","MA","Sudbury",2008,3.8,323,8208,8531,-0.2
"Sudbury","Middlesex County","MA","Sudbury",2009,6,515,8061,8576,0.4
"Sudbury","Middlesex County","MA","Sudbury",2010,5.8,507,8180,8687,1.7
"Sudbury","Middlesex County","MA","Sudbury",2011,5,436,8301,8737,2.3
"Sudbury","Middlesex County","MA","Sudbury",2012,4.5,395,8392,8787,2.8
NA,"Suffolk County","MA","Suffolk County",2003,6.6,22566,321685,344251,-89.9
NA,"Suffolk County","MA","Suffolk County",2004,5.8,19356,316149,335505,-90.2
NA,"Suffolk County","MA","Suffolk County",2005,5.3,17660,314335,331995,-90.3
NA,"Suffolk County","MA","Suffolk County",2006,5,17826,340610,358436,-89.5
NA,"Suffolk County","MA","Suffolk County",2007,4.5,16381,348430,364811,-89.3
NA,"Suffolk County","MA","Suffolk County",2008,5.3,19589,353405,372994,-89.1
NA,"Suffolk County","MA","Suffolk County",2009,7.8,29134,345421,374555,-89
NA,"Suffolk County","MA","Suffolk County",2010,8.1,29709,335890,365599,-89.3
NA,"Suffolk County","MA","Suffolk County",2011,7.1,26164,341489,367653,-89.2
NA,"Suffolk County","MA","Suffolk County",2012,6.6,24392,345228,369620,-89.2
"Sunderland","Franklin County","MA","Sunderland",2003,3.5,81,2265,2346,0
"Sunderland","Franklin County","MA","Sunderland",2004,3.1,74,2285,2359,0.6
"Sunderland","Franklin County","MA","Sunderland",2005,3.3,77,2288,2365,0.8
"Sunderland","Franklin County","MA","Sunderland",2006,3.4,80,2297,2377,1.3
"Sunderland","Franklin County","MA","Sunderland",2007,3.3,78,2275,2353,0.3
"Sunderland","Franklin County","MA","Sunderland",2008,3.5,80,2189,2269,-3.3
"Sunderland","Franklin County","MA","Sunderland",2009,5,119,2243,2362,0.7
"Sunderland","Franklin County","MA","Sunderland",2010,5.8,126,2055,2181,-7
"Sunderland","Franklin County","MA","Sunderland",2011,4.7,102,2077,2179,-7.1
"Sunderland","Franklin County","MA","Sunderland",2012,4.2,92,2096,2188,-6.7
"Sutton","Worcester County","MA","Sutton",2003,5.1,248,4633,4881,0
"Sutton","Worcester County","MA","Sutton",2004,4.8,233,4625,4858,-0.5
"Sutton","Worcester County","MA","Sutton",2005,4.4,213,4669,4882,0
"Sutton","Worcester County","MA","Sutton",2006,4,199,4728,4927,0.9
"Sutton","Worcester County","MA","Sutton",2007,4,196,4752,4948,1.4
"Sutton","Worcester County","MA","Sutton",2008,4.9,242,4668,4910,0.6
"Sutton","Worcester County","MA","Sutton",2009,7.6,374,4548,4922,0.8
"Sutton","Worcester County","MA","Sutton",2010,8,387,4456,4843,-0.8
"Sutton","Worcester County","MA","Sutton",2011,7,337,4496,4833,-1
"Sutton","Worcester County","MA","Sutton",2012,6.4,308,4495,4803,-1.6
"Swampscott","Essex County","MA","Swampscott",2003,4.8,384,7552,7936,0
"Swampscott","Essex County","MA","Swampscott",2004,4.3,336,7476,7812,-1.6
"Swampscott","Essex County","MA","Swampscott",2005,4,306,7415,7721,-2.7
"Swampscott","Essex County","MA","Swampscott",2006,3.8,293,7423,7716,-2.8
"Swampscott","Essex County","MA","Swampscott",2007,3.4,260,7377,7637,-3.8
"Swampscott","Essex County","MA","Swampscott",2008,4.3,334,7360,7694,-3
"Swampscott","Essex County","MA","Swampscott",2009,6.9,537,7205,7742,-2.4
"Swampscott","Essex County","MA","Swampscott",2010,7.1,537,7074,7611,-4.1
"Swampscott","Essex County","MA","Swampscott",2011,5.5,417,7157,7574,-4.6
"Swampscott","Essex County","MA","Swampscott",2012,5.3,402,7212,7614,-4.1
"Swansea","Bristol County","MA","Swansea",2003,5.7,532,8813,9345,0
"Swansea","Bristol County","MA","Swansea",2004,5.6,525,8838,9363,0.2
"Swansea","Bristol County","MA","Swansea",2005,5.3,493,8864,9357,0.1
"Swansea","Bristol County","MA","Swansea",2006,5.7,544,8942,9486,1.5
"Swansea","Bristol County","MA","Swansea",2007,5.6,534,8973,9507,1.7
"Swansea","Bristol County","MA","Swansea",2008,6.8,643,8794,9437,1
"Swansea","Bristol County","MA","Swansea",2009,10.9,1022,8393,9415,0.7
"Swansea","Bristol County","MA","Swansea",2010,11.1,1021,8208,9229,-1.2
"Swansea","Bristol County","MA","Swansea",2011,10.2,944,8268,9212,-1.4
"Swansea","Bristol County","MA","Swansea",2012,9.6,879,8281,9160,-2
"Taunton","Bristol County","MA","Taunton",2003,5.9,1828,29012,30840,0
"Taunton","Bristol County","MA","Taunton",2004,5.5,1683,28756,30439,-1.3
"Taunton","Bristol County","MA","Taunton",2005,5.1,1577,29068,30645,-0.6
"Taunton","Bristol County","MA","Taunton",2006,5.4,1664,29336,31000,0.5
"Taunton","Bristol County","MA","Taunton",2007,5.1,1577,29436,31013,0.6
"Taunton","Bristol County","MA","Taunton",2008,6.2,1951,29355,31306,1.5
"Taunton","Bristol County","MA","Taunton",2009,9.5,2960,28291,31251,1.3
"Taunton","Bristol County","MA","Taunton",2010,9.5,2951,28207,31158,1
"Taunton","Bristol County","MA","Taunton",2011,8.5,2653,28500,31153,1
"Taunton","Bristol County","MA","Taunton",2012,7.7,2378,28415,30793,-0.2
"Templeton","Worcester County","MA","Templeton",2003,7.3,269,3404,3673,0
"Templeton","Worcester County","MA","Templeton",2004,6.7,246,3417,3663,-0.3
"Templeton","Worcester County","MA","Templeton",2005,7,259,3457,3716,1.2
"Templeton","Worcester County","MA","Templeton",2006,6.6,253,3583,3836,4.4
"Templeton","Worcester County","MA","Templeton",2007,5.7,222,3639,3861,5.1
"Templeton","Worcester County","MA","Templeton",2008,6.9,266,3612,3878,5.6
"Templeton","Worcester County","MA","Templeton",2009,10.5,407,3463,3870,5.4
"Templeton","Worcester County","MA","Templeton",2010,10.4,412,3564,3976,8.2
"Templeton","Worcester County","MA","Templeton",2011,9.3,364,3561,3925,6.9
"Templeton","Worcester County","MA","Templeton",2012,9,353,3558,3911,6.5
"Tewksbury","Middlesex County","MA","Tewksbury",2003,6,1002,15818,16820,0
"Tewksbury","Middlesex County","MA","Tewksbury",2004,5,823,15683,16506,-1.9
"Tewksbury","Middlesex County","MA","Tewksbury",2005,4.7,775,15748,16523,-1.8
"Tewksbury","Middlesex County","MA","Tewksbury",2006,4.4,740,15936,16676,-0.9
"Tewksbury","Middlesex County","MA","Tewksbury",2007,4.2,700,16031,16731,-0.5
"Tewksbury","Middlesex County","MA","Tewksbury",2008,4.9,815,15953,16768,-0.3
"Tewksbury","Middlesex County","MA","Tewksbury",2009,7.6,1323,16042,17365,3.2
"Tewksbury","Middlesex County","MA","Tewksbury",2010,7.8,1292,15298,16590,-1.4
"Tewksbury","Middlesex County","MA","Tewksbury",2011,6.7,1119,15459,16578,-1.4
"Tewksbury","Middlesex County","MA","Tewksbury",2012,6.2,1026,15629,16655,-1
"Tisbury","Dukes County","MA","Tisbury",2003,5,137,2589,2726,0
"Tisbury","Dukes County","MA","Tisbury",2004,5.1,138,2594,2732,0.2
"Tisbury","Dukes County","MA","Tisbury",2005,4.9,132,2545,2677,-1.8
"Tisbury","Dukes County","MA","Tisbury",2006,4.5,122,2573,2695,-1.1
"Tisbury","Dukes County","MA","Tisbury",2007,4.3,116,2609,2725,0
"Tisbury","Dukes County","MA","Tisbury",2008,4.9,135,2606,2741,0.6
"Tisbury","Dukes County","MA","Tisbury",2009,7.4,205,2575,2780,2
"Tisbury","Dukes County","MA","Tisbury",2010,9.4,261,2518,2779,1.9
"Tisbury","Dukes County","MA","Tisbury",2011,8.3,231,2538,2769,1.6
"Tisbury","Dukes County","MA","Tisbury",2012,8.7,244,2563,2807,3
"Tolland","Hampden County","MA","Tolland",2003,2.5,6,235,241,0
"Tolland","Hampden County","MA","Tolland",2004,3.2,8,239,247,2.5
"Tolland","Hampden County","MA","Tolland",2005,3.6,9,242,251,4.1
"Tolland","Hampden County","MA","Tolland",2006,2.4,6,244,250,3.7
"Tolland","Hampden County","MA","Tolland",2007,3.1,8,246,254,5.4
"Tolland","Hampden County","MA","Tolland",2008,3.1,8,248,256,6.2
"Tolland","Hampden County","MA","Tolland",2009,5.9,15,240,255,5.8
"Tolland","Hampden County","MA","Tolland",2010,4.9,13,252,265,10
"Tolland","Hampden County","MA","Tolland",2011,5,13,249,262,8.7
"Tolland","Hampden County","MA","Tolland",2012,3.9,10,249,259,7.5
"Topsfield","Essex County","MA","Topsfield",2003,4.1,126,2932,3058,0
"Topsfield","Essex County","MA","Topsfield",2004,3.8,116,2917,3033,-0.8
"Topsfield","Essex County","MA","Topsfield",2005,3.4,102,2929,3031,-0.9
"Topsfield","Essex County","MA","Topsfield",2006,3.6,107,2844,2951,-3.5
"Topsfield","Essex County","MA","Topsfield",2007,3.3,99,2861,2960,-3.2
"Topsfield","Essex County","MA","Topsfield",2008,4,119,2867,2986,-2.4
"Topsfield","Essex County","MA","Topsfield",2009,6.5,193,2777,2970,-2.9
"Topsfield","Essex County","MA","Topsfield",2010,6.5,194,2792,2986,-2.4
"Topsfield","Essex County","MA","Topsfield",2011,5.5,166,2826,2992,-2.2
"Topsfield","Essex County","MA","Topsfield",2012,4.7,142,2857,2999,-1.9
"Townsend","Middlesex County","MA","Townsend",2003,5.5,287,4960,5247,0
"Townsend","Middlesex County","MA","Townsend",2004,5,261,4990,5251,0.1
"Townsend","Middlesex County","MA","Townsend",2005,4.3,226,5032,5258,0.2
"Townsend","Middlesex County","MA","Townsend",2006,4,211,5055,5266,0.4
"Townsend","Middlesex County","MA","Townsend",2007,3.9,205,5086,5291,0.8
"Townsend","Middlesex County","MA","Townsend",2008,4.6,247,5080,5327,1.5
"Townsend","Middlesex County","MA","Townsend",2009,7.2,388,5003,5391,2.7
"Townsend","Middlesex County","MA","Townsend",2010,8,410,4687,5097,-2.9
"Townsend","Middlesex County","MA","Townsend",2011,6.3,318,4702,5020,-4.3
"Townsend","Middlesex County","MA","Townsend",2012,6,303,4743,5046,-3.8
"Truro","Barnstable County","MA","Truro",2003,8.8,107,1113,1220,0
"Truro","Barnstable County","MA","Truro",2004,9.2,114,1129,1243,1.9
"Truro","Barnstable County","MA","Truro",2005,8,98,1127,1225,0.4
"Truro","Barnstable County","MA","Truro",2006,8.1,100,1132,1232,1
"Truro","Barnstable County","MA","Truro",2007,7.5,91,1129,1220,0
"Truro","Barnstable County","MA","Truro",2008,10.1,126,1123,1249,2.4
"Truro","Barnstable County","MA","Truro",2009,13.1,164,1091,1255,2.9
"Truro","Barnstable County","MA","Truro",2010,14.5,177,1043,1220,0
"Truro","Barnstable County","MA","Truro",2011,14,169,1042,1211,-0.7
"Truro","Barnstable County","MA","Truro",2012,13.1,160,1059,1219,-0.1
"Tyngsborough","Middlesex County","MA","Tyngsborough",2003,6,385,6057,6442,0
"Tyngsborough","Middlesex County","MA","Tyngsborough",2004,4.7,302,6065,6367,-1.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",2005,4.4,282,6083,6365,-1.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",2006,4.2,272,6186,6458,0.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",2007,4.2,278,6354,6632,2.9
"Tyngsborough","Middlesex County","MA","Tyngsborough",2008,4.7,317,6421,6738,4.6
"Tyngsborough","Middlesex County","MA","Tyngsborough",2009,7.6,510,6220,6730,4.5
"Tyngsborough","Middlesex County","MA","Tyngsborough",2010,8.3,532,5901,6433,-0.1
"Tyngsborough","Middlesex County","MA","Tyngsborough",2011,7.2,463,5965,6428,-0.2
"Tyngsborough","Middlesex County","MA","Tyngsborough",2012,6.6,427,6031,6458,0.2
"Tyringham","Berkshire County","MA","Tyringham",2003,2.3,6,259,265,0
"Tyringham","Berkshire County","MA","Tyringham",2004,2.3,6,255,261,-1.5
"Tyringham","Berkshire County","MA","Tyringham",2005,3,8,258,266,0.4
"Tyringham","Berkshire County","MA","Tyringham",2006,2.3,6,257,263,-0.8
"Tyringham","Berkshire County","MA","Tyringham",2007,2.3,6,251,257,-3
"Tyringham","Berkshire County","MA","Tyringham",2008,3.5,9,248,257,-3
"Tyringham","Berkshire County","MA","Tyringham",2009,5.1,13,242,255,-3.8
"Tyringham","Berkshire County","MA","Tyringham",2010,5.3,13,234,247,-6.8
"Tyringham","Berkshire County","MA","Tyringham",2011,2.9,7,235,242,-8.7
"Tyringham","Berkshire County","MA","Tyringham",2012,2.5,6,233,239,-9.8
"Upton","Worcester County","MA","Upton",2003,6.6,213,3029,3242,0
"Upton","Worcester County","MA","Upton",2004,5.2,170,3080,3250,0.2
"Upton","Worcester County","MA","Upton",2005,4.6,154,3195,3349,3.3
"Upton","Worcester County","MA","Upton",2006,4.4,151,3258,3409,5.2
"Upton","Worcester County","MA","Upton",2007,4.3,149,3319,3468,7
"Upton","Worcester County","MA","Upton",2008,5.1,181,3380,3561,9.8
"Upton","Worcester County","MA","Upton",2009,7.8,279,3287,3566,10
"Upton","Worcester County","MA","Upton",2010,7.3,286,3654,3940,21.5
"Upton","Worcester County","MA","Upton",2011,6,233,3665,3898,20.2
"Upton","Worcester County","MA","Upton",2012,5.7,224,3699,3923,21
"Uxbridge","Worcester County","MA","Uxbridge",2003,5.6,374,6322,6696,0
"Uxbridge","Worcester County","MA","Uxbridge",2004,5.2,351,6405,6756,0.9
"Uxbridge","Worcester County","MA","Uxbridge",2005,4.6,314,6473,6787,1.4
"Uxbridge","Worcester County","MA","Uxbridge",2006,4.7,327,6618,6945,3.7
"Uxbridge","Worcester County","MA","Uxbridge",2007,4.7,329,6677,7006,4.6
"Uxbridge","Worcester County","MA","Uxbridge",2008,6,418,6574,6992,4.4
"Uxbridge","Worcester County","MA","Uxbridge",2009,8.9,630,6411,7041,5.2
"Uxbridge","Worcester County","MA","Uxbridge",2010,8.2,599,6719,7318,9.3
"Uxbridge","Worcester County","MA","Uxbridge",2011,7.4,538,6779,7317,9.3
"Uxbridge","Worcester County","MA","Uxbridge",2012,7.1,520,6777,7297,9
"Wakefield","Middlesex County","MA","Wakefield",2003,5.3,728,13090,13818,0
"Wakefield","Middlesex County","MA","Wakefield",2004,4.7,636,13010,13646,-1.2
"Wakefield","Middlesex County","MA","Wakefield",2005,4.3,596,13155,13751,-0.5
"Wakefield","Middlesex County","MA","Wakefield",2006,4.4,592,12972,13564,-1.8
"Wakefield","Middlesex County","MA","Wakefield",2007,4.1,561,13101,13662,-1.1
"Wakefield","Middlesex County","MA","Wakefield",2008,4.9,681,13153,13834,0.1
"Wakefield","Middlesex County","MA","Wakefield",2009,7.5,1041,12870,13911,0.7
"Wakefield","Middlesex County","MA","Wakefield",2010,7.2,1005,12926,13931,0.8
"Wakefield","Middlesex County","MA","Wakefield",2011,6,831,13117,13948,0.9
"Wakefield","Middlesex County","MA","Wakefield",2012,5.3,738,13260,13998,1.3
"Wales","Hampden County","MA","Wales",2003,6.1,64,981,1045,0
"Wales","Hampden County","MA","Wales",2004,6,63,988,1051,0.6
"Wales","Hampden County","MA","Wales",2005,4.6,48,1005,1053,0.8
"Wales","Hampden County","MA","Wales",2006,5.5,59,1022,1081,3.4
"Wales","Hampden County","MA","Wales",2007,5.3,58,1027,1085,3.8
"Wales","Hampden County","MA","Wales",2008,5.9,65,1039,1104,5.6
"Wales","Hampden County","MA","Wales",2009,8.6,94,1002,1096,4.9
"Wales","Hampden County","MA","Wales",2010,8.9,95,971,1066,2
"Wales","Hampden County","MA","Wales",2011,8.4,88,962,1050,0.5
"Wales","Hampden County","MA","Wales",2012,7.6,79,962,1041,-0.4
"Walpole","Norfolk County","MA","Walpole",2003,5.1,621,11671,12292,0
"Walpole","Norfolk County","MA","Walpole",2004,4.2,518,11671,12189,-0.8
"Walpole","Norfolk County","MA","Walpole",2005,4,489,11744,12233,-0.5
"Walpole","Norfolk County","MA","Walpole",2006,4.2,505,11557,12062,-1.9
"Walpole","Norfolk County","MA","Walpole",2007,4,484,11723,12207,-0.7
"Walpole","Norfolk County","MA","Walpole",2008,4.5,553,11744,12297,0
"Walpole","Norfolk County","MA","Walpole",2009,7.1,864,11370,12234,-0.5
"Walpole","Norfolk County","MA","Walpole",2010,7.1,901,11846,12747,3.7
"Walpole","Norfolk County","MA","Walpole",2011,6,762,11978,12740,3.6
"Walpole","Norfolk County","MA","Walpole",2012,5.4,685,12109,12794,4.1
"Waltham","Middlesex County","MA","Waltham",2003,5.4,1889,32830,34719,0
"Waltham","Middlesex County","MA","Waltham",2004,4.6,1582,33098,34680,-0.1
"Waltham","Middlesex County","MA","Waltham",2005,4.2,1465,33627,35092,1.1
"Waltham","Middlesex County","MA","Waltham",2006,3.9,1361,33986,35347,1.8
"Waltham","Middlesex County","MA","Waltham",2007,3.6,1283,33907,35190,1.4
"Waltham","Middlesex County","MA","Waltham",2008,4.3,1539,33917,35456,2.1
"Waltham","Middlesex County","MA","Waltham",2009,6.6,2323,32655,34978,0.7
"Waltham","Middlesex County","MA","Waltham",2010,6.5,2289,33160,35449,2.1
"Waltham","Middlesex County","MA","Waltham",2011,5.5,1965,33604,35569,2.4
"Waltham","Middlesex County","MA","Waltham",2012,5,1801,33972,35773,3
"Ware","Hampshire County","MA","Ware",2003,6.1,324,4969,5293,0
"Ware","Hampshire County","MA","Ware",2004,5.9,316,5055,5371,1.5
"Ware","Hampshire County","MA","Ware",2005,5.4,291,5072,5363,1.3
"Ware","Hampshire County","MA","Ware",2006,5.7,308,5095,5403,2.1
"Ware","Hampshire County","MA","Ware",2007,5.8,315,5084,5399,2
"Ware","Hampshire County","MA","Ware",2008,6.5,344,4984,5328,0.7
"Ware","Hampshire County","MA","Ware",2009,9.4,497,4763,5260,-0.6
"Ware","Hampshire County","MA","Ware",2010,9.5,503,4792,5295,0
"Ware","Hampshire County","MA","Ware",2011,9,467,4733,5200,-1.8
"Ware","Hampshire County","MA","Ware",2012,8.3,430,4735,5165,-2.4
"Wareham","Plymouth County","MA","Wareham",2003,6,714,11142,11856,0
"Wareham","Plymouth County","MA","Wareham",2004,5.7,686,11361,12047,1.6
"Wareham","Plymouth County","MA","Wareham",2005,5.5,661,11447,12108,2.1
"Wareham","Plymouth County","MA","Wareham",2006,5.4,656,11572,12228,3.1
"Wareham","Plymouth County","MA","Wareham",2007,5.4,664,11548,12212,3
"Wareham","Plymouth County","MA","Wareham",2008,6.6,818,11568,12386,4.5
"Wareham","Plymouth County","MA","Wareham",2009,9.5,1188,11316,12504,5.5
"Wareham","Plymouth County","MA","Wareham",2010,9.2,1195,11730,12925,9
"Wareham","Plymouth County","MA","Wareham",2011,8.4,1082,11781,12863,8.5
"Wareham","Plymouth County","MA","Wareham",2012,7.8,1017,11979,12996,9.6
"Warren","Worcester County","MA","Warren",2003,6.7,163,2265,2428,0
"Warren","Worcester County","MA","Warren",2004,6.8,167,2287,2454,1.1
"Warren","Worcester County","MA","Warren",2005,5.9,144,2309,2453,1
"Warren","Worcester County","MA","Warren",2006,6.9,178,2401,2579,6.2
"Warren","Worcester County","MA","Warren",2007,6.6,171,2411,2582,6.3
"Warren","Worcester County","MA","Warren",2008,6.6,166,2368,2534,4.4
"Warren","Worcester County","MA","Warren",2009,9.2,234,2308,2542,4.7
"Warren","Worcester County","MA","Warren",2010,10.3,258,2250,2508,3.3
"Warren","Worcester County","MA","Warren",2011,8.3,205,2269,2474,1.9
"Warren","Worcester County","MA","Warren",2012,8,197,2269,2466,1.6
"Warwick","Franklin County","MA","Warwick",2003,6.9,26,350,376,0
"Warwick","Franklin County","MA","Warwick",2004,6.5,24,345,369,-1.9
"Warwick","Franklin County","MA","Warwick",2005,6.8,25,343,368,-2.1
"Warwick","Franklin County","MA","Warwick",2006,7.1,26,342,368,-2.1
"Warwick","Franklin County","MA","Warwick",2007,4.3,15,334,349,-7.2
"Warwick","Franklin County","MA","Warwick",2008,4.5,16,337,353,-6.1
"Warwick","Franklin County","MA","Warwick",2009,8.5,30,321,351,-6.6
"Warwick","Franklin County","MA","Warwick",2010,9.5,35,333,368,-2.1
"Warwick","Franklin County","MA","Warwick",2011,7.5,27,332,359,-4.5
"Warwick","Franklin County","MA","Warwick",2012,6.7,24,334,358,-4.8
"Washington","Berkshire County","MA","Washington",2003,5.6,18,303,321,0
"Washington","Berkshire County","MA","Washington",2004,4.1,13,305,318,-0.9
"Washington","Berkshire County","MA","Washington",2005,4,13,312,325,1.2
"Washington","Berkshire County","MA","Washington",2006,3.6,12,320,332,3.4
"Washington","Berkshire County","MA","Washington",2007,4.5,15,321,336,4.7
"Washington","Berkshire County","MA","Washington",2008,4.8,16,315,331,3.1
"Washington","Berkshire County","MA","Washington",2009,7,23,306,329,2.5
"Washington","Berkshire County","MA","Washington",2010,9.3,30,294,324,0.9
"Washington","Berkshire County","MA","Washington",2011,6.3,20,296,316,-1.6
"Washington","Berkshire County","MA","Washington",2012,5.1,16,295,311,-3.1
"Watertown","Middlesex County","MA","Watertown",2003,4.8,969,19116,20085,0
"Watertown","Middlesex County","MA","Watertown",2004,3.9,770,18982,19752,-1.7
"Watertown","Middlesex County","MA","Watertown",2005,3.6,700,19005,19705,-1.9
"Watertown","Middlesex County","MA","Watertown",2006,3.5,699,19050,19749,-1.7
"Watertown","Middlesex County","MA","Watertown",2007,3.2,640,19167,19807,-1.4
"Watertown","Middlesex County","MA","Watertown",2008,3.8,751,19132,19883,-1
"Watertown","Middlesex County","MA","Watertown",2009,6.2,1221,18593,19814,-1.3
"Watertown","Middlesex County","MA","Watertown",2010,6.2,1205,18187,19392,-3.5
"Watertown","Middlesex County","MA","Watertown",2011,5.2,1006,18456,19462,-3.1
"Watertown","Middlesex County","MA","Watertown",2012,4.7,918,18658,19576,-2.5
"Wayland","Middlesex County","MA","Wayland",2003,4.3,293,6483,6776,0
"Wayland","Middlesex County","MA","Wayland",2004,3.7,248,6442,6690,-1.3
"Wayland","Middlesex County","MA","Wayland",2005,3.1,210,6480,6690,-1.3
"Wayland","Middlesex County","MA","Wayland",2006,3.2,212,6453,6665,-1.6
"Wayland","Middlesex County","MA","Wayland",2007,2.9,197,6523,6720,-0.8
"Wayland","Middlesex County","MA","Wayland",2008,3.6,246,6563,6809,0.5
"Wayland","Middlesex County","MA","Wayland",2009,5.7,389,6421,6810,0.5
"Wayland","Middlesex County","MA","Wayland",2010,5.9,392,6272,6664,-1.7
"Wayland","Middlesex County","MA","Wayland",2011,4.9,325,6365,6690,-1.3
"Wayland","Middlesex County","MA","Wayland",2012,4.5,303,6435,6738,-0.6
"Webster","Worcester County","MA","Webster",2003,7.3,622,7932,8554,0
"Webster","Worcester County","MA","Webster",2004,6.4,543,7910,8453,-1.2
"Webster","Worcester County","MA","Webster",2005,5.8,486,7872,8358,-2.3
"Webster","Worcester County","MA","Webster",2006,6.1,513,7910,8423,-1.5
"Webster","Worcester County","MA","Webster",2007,6,502,7914,8416,-1.6
"Webster","Worcester County","MA","Webster",2008,7.1,589,7745,8334,-2.6
"Webster","Worcester County","MA","Webster",2009,10.7,898,7520,8418,-1.6
"Webster","Worcester County","MA","Webster",2010,10.2,851,7497,8348,-2.4
"Webster","Worcester County","MA","Webster",2011,9.3,773,7563,8336,-2.5
"Webster","Worcester County","MA","Webster",2012,8.7,717,7561,8278,-3.2
"Wellesley","Norfolk County","MA","Wellesley",2003,3.8,494,12597,13091,0
"Wellesley","Norfolk County","MA","Wellesley",2004,3.5,453,12581,13034,-0.4
"Wellesley","Norfolk County","MA","Wellesley",2005,3.2,424,12723,13147,0.4
"Wellesley","Norfolk County","MA","Wellesley",2006,3,390,12567,12957,-1
"Wellesley","Norfolk County","MA","Wellesley",2007,3,395,12718,13113,0.2
"Wellesley","Norfolk County","MA","Wellesley",2008,3.6,482,12740,13222,1
"Wellesley","Norfolk County","MA","Wellesley",2009,5.7,742,12330,13072,-0.1
"Wellesley","Norfolk County","MA","Wellesley",2010,5.2,705,12782,13487,3
