"Region","C_year","Number of Months Reported","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Permits_Per_1000_Population"
"Medfield","2007"," 12",15,15,6191375,0,0,0,0,0,0,0,0,0,15,15,6191375,412758.333333333,6716834,0,0,0,6716834,447788.933333333,-68.09,-0.318181818181818,-31.82,100,0,0,0,1.22
"Medfield","2008"," 12",9,9,4755000,0,0,0,0,0,0,0,0,0,9,9,4755000,528333.333333333,4967813,0,0,0,4967813,551979.222222222,-80.85,-0.4,-40,100,0,0,0,0.73
"Medfield","2009"," 12",17,17,5465330,0,0,0,0,0,0,0,0,0,17,17,5465330,321490,5730321,0,0,0,5730321,337077.705882353,-63.83,0.888888888888889,88.89,100,0,0,0,1.39
"Medfield","2010"," 12",16,16,3380000,0,0,0,0,0,0,0,0,0,16,16,3380000,211250,3486691,0,0,0,3486691,217918.1875,-65.96,-0.0588235294117647,-5.88,100,0,0,0,1.33
"Medfield","2011"," 12",20,20,6677000,0,0,0,0,0,0,0,0,0,20,20,6677000,333850,6677000,0,0,0,6677000,333850,-57.45,0.25,25,100,0,0,0,1.66
"Medford","2000","  0",7,7,520331,1,2,140000,0,0,0,0,0,0,8,9,660331,73370.1111111111,679691,182877,0,0,862568,95840.8888888889,0,NA,NA,77.78,22.22,0,0,NA
"Medford","2001","  0",5,5,371665,2,4,280000,0,0,0,0,0,0,7,9,651665,72407.2222222222,472061,355635,0,0,827696,91966.2222222222,0,0,0,55.56,44.44,0,0,NA
"Medford","2002","  0",7,7,520331,2,4,280000,0,0,0,0,0,0,9,11,800331,72757.3636363636,650599,350100,0,0,1000699,90972.6363636364,22.22,0.222222222222222,22.22,63.64,36.36,0,0,NA
"Medford","2003","  0",6,6,445998,2,4,280000,0,0,0,0,0,0,8,10,725998,72599.8,545230,342298,0,0,887528,88752.8,11.11,-0.0909090909090909,-9.09,60,40,0,0,NA
"Medford","2004","  0",6,6,445998,4,8,560000,0,0,0,0,0,0,10,14,1005998,71857,531087,666839,0,0,1197926,85566.1428571429,55.56,0.4,40,42.86,57.14,0,0,NA
"Medford","2005","  0",6,6,445998,5,10,7e+05,0,0,0,0,0,0,11,16,1145998,71624.875,513683,806233,0,0,1319916,82494.75,77.78,0.142857142857143,14.29,37.5,62.5,0,0,NA
"Medford","2006","  0",4,4,297332,6,12,840000,0,0,0,0,0,0,10,16,1137332,71083.25,331754,937246,0,0,1269000,79312.5,77.78,0,0,25,75,0,0,NA
"Medford","2007","  0",3,3,222999,5,10,7e+05,0,0,0,0,0,0,8,13,922999,70999.9230769231,241925,759409,0,0,1001334,77025.6923076923,44.44,-0.1875,-18.75,23.08,76.92,0,0,NA
"Medford","2008","  0",0,0,0,2,4,280000,0,0,0,0,0,0,2,4,280000,70000,0,292532,0,0,292532,73133,-55.56,-0.692307692307692,-69.23,0,100,0,0,NA
"Medford","2009","  0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,NA
"Medford","2010","  0",0,0,0,1,2,140000,0,0,0,0,0,0,1,2,140000,70000,0,144419,0,0,144419,72209.5,-77.78,Inf,NA,0,100,0,0,NA
"Medford","2011","  1",0,0,0,1,2,140000,0,0,0,0,0,0,1,2,140000,70000,0,140000,0,0,140000,70000,-77.78,0,0,0,100,0,0,NA
"Medway","2000"," 12",57,57,13135123,0,0,0,0,0,0,1,6,5274000,58,63,18409123,292208.301587302,17157964,0,0,6889247,24047211,381701.761904762,0,NA,NA,90.48,0,0,9.52,5.06
"Medway","2001"," 12",65,65,12884471,0,0,0,0,0,0,5,29,4283673,70,94,17168144,182639.829787234,16364879,0,0,5440797,21805676,231975.276595745,49.21,0.492063492063492,49.21,69.15,0,0,30.85,7.55
"Medway","2002"," 12",38,38,7540135,0,0,0,0,0,0,0,0,0,38,38,7540135,198424.605263158,9427851,0,0,0,9427851,248101.342105263,-39.68,-0.595744680851064,-59.57,100,0,0,0,3.05
"Medway","2003"," 12",22,22,4454308,1,2,306502,0,0,0,0,0,0,23,24,4760810,198367.083333333,5445367,374697,0,0,5820064,242502.666666667,-61.9,-0.368421052631579,-36.84,91.67,8.33,0,0,1.93
"Medway","2004"," 12",22,22,5663156,0,0,0,0,0,0,0,0,0,22,22,5663156,257416.181818182,6743593,0,0,0,6743593,306526.954545455,-65.08,-0.0833333333333333,-8.33,100,0,0,0,1.77
"Medway","2005"," 12",30,30,8676574,1,2,387504,0,0,0,0,0,0,31,32,9064078,283252.4375,9993343,446312,0,0,10439655,326239.21875,-49.21,0.454545454545455,45.45,93.75,6.25,0,0,2.57
"Medway","2006"," 12",11,11,3091172,0,0,0,0,0,0,0,0,0,11,11,3091172,281015.636363636,3449033,0,0,0,3449033,313548.454545455,-82.54,-0.65625,-65.62,100,0,0,0,0.88
"Medway","2007"," 12",11,11,3697655,0,0,0,0,0,0,0,0,0,11,11,3697655,336150.454545455,4011473,0,0,0,4011473,364679.363636364,-82.54,0,0,100,0,0,0,0.88
"Medway","2008"," 12",8,8,2612646,0,0,0,0,0,0,0,0,0,8,8,2612646,326580.75,2729576,0,0,0,2729576,341197,-87.3,-0.272727272727273,-27.27,100,0,0,0,0.64
"Medway","2009","  7",6,6,2053264,0,0,0,0,0,0,0,0,0,6,6,2053264,342210.666666667,2152818,0,0,0,2152818,358803,-90.48,-0.25,-25,100,0,0,0,0.48
"Medway","2010","  0",9,9,3048639,0,0,0,0,0,0,0,0,0,9,9,3048639,338737.666666667,3144870,0,0,0,3144870,349430,-85.71,0.5,50,100,0,0,0,0.71
"Medway","2011","  3",6,6,1961104,1,2,408000,0,0,0,0,0,0,7,8,2369104,296138,1961104,408000,0,0,2369104,296138,-87.3,-0.111111111111111,-11.11,75,25,0,0,0.63
"Melrose","2000"," 12",4,4,523825,0,0,0,0,0,0,0,0,0,4,4,523825,130956.25,684255,0,0,0,684255,171063.75,0,NA,NA,100,0,0,0,0.15
"Melrose","2001"," 12",3,3,295988,0,0,0,0,0,0,0,0,0,3,3,295988,98662.6666666667,375942,0,0,0,375942,125314,-25,-0.25,-25,100,0,0,0,0.11
"Melrose","2002"," 12",8,8,1279000,0,0,0,0,0,0,1,5,461000,9,13,1740000,133846.153846154,1599205,0,0,576414,2175619,167355.307692308,225,3.33333333333333,333.33,61.54,0,0,38.46,0.48
"Melrose","2003"," 12",7,7,1308500,0,0,0,0,0,0,2,10,676000,9,17,1984500,116735.294117647,1599634,0,0,826406,2426040,142708.235294118,325,0.307692307692308,30.77,41.18,0,0,58.82,0.63
"Melrose","2004"," 12",5,5,966000,0,0,0,0,0,0,1,48,7500000,6,53,8466000,159735.849056604,1150297,0,0,8930876,10081173,190210.811320755,1225,2.11764705882353,211.76,9.43,0,0,90.57,1.95
"Melrose","2005"," 12",11,11,1533998,0,0,0,0,0,0,4,199,18481000,15,210,20014998,95309.5142857143,1766800,0,0,21285702,23052502,109773.819047619,5150,2.9622641509434,296.23,5.24,0,0,94.76,7.74
"Melrose","2006"," 12",7,7,1559200,0,0,0,1,4,316985,3,58,9249352,11,69,11125537,161239.666666667,1739707,0,353682,10320139,12413528,179906.202898551,1625,-0.671428571428571,-67.14,10.14,0,5.8,84.06,2.54
"Melrose","2007"," 12",6,6,1077300,2,4,545500,0,0,0,2,29,3317208,10,39,4940008,126666.871794872,1168730,591796,0,3598738,5359264,137417.025641026,875,-0.434782608695652,-43.48,15.38,10.26,0,74.36,1.44
"Melrose","2008"," 12",3,3,472600,2,4,381000,0,0,0,1,36,3997009,6,43,4850609,112804.860465116,493751,398052,0,4175897,5067700,117853.488372093,975,0.102564102564103,10.26,6.98,9.3,0,83.72,1.58
"Melrose","2009"," 12",6,6,1293000,0,0,0,0,0,0,0,0,0,6,6,1293000,215500,1355692,0,0,0,1355692,225948.666666667,50,-0.86046511627907,-86.05,100,0,0,0,0.22
"Melrose","2010"," 12",12,12,3092900,0,0,0,0,0,0,1,10,1400000,13,22,4492900,204222.727272727,3190528,0,0,1444191,4634719,210669.045454545,450,2.66666666666667,266.67,54.55,0,0,45.45,0.82
"Melrose","2011"," 12",6,6,1606500,1,2,310000,0,0,0,0,0,0,7,8,1916500,239562.5,1606500,310000,0,0,1916500,239562.5,100,-0.636363636363636,-63.64,75,25,0,0,0.3
"Mendon","2000"," 12",47,47,8795275,0,0,0,0,0,0,0,0,0,47,47,8795275,187133.510638298,11488968,0,0,0,11488968,244446.127659574,0,NA,NA,100,0,0,0,8.86
"Mendon","2001"," 12",37,37,6753249,0,0,0,0,0,0,0,0,0,37,37,6753249,182520.243243243,8577465,0,0,0,8577465,231823.378378378,-21.28,-0.212765957446809,-21.28,100,0,0,0,6.98
"Mendon","2002"," 12",42,42,9045653,0,0,0,0,0,0,0,0,0,42,42,9045653,215372.69047619,11310284,0,0,0,11310284,269292.476190476,-10.64,0.135135135135135,13.51,100,0,0,0,7.92
"Mendon","2003"," 12",33,33,9111880,0,0,0,0,0,0,0,0,0,33,33,9111880,276117.575757576,11139224,0,0,0,11139224,337552.242424242,-29.79,-0.214285714285714,-21.43,100,0,0,0,6.22
"Mendon","2004"," 12",11,11,2875100,0,0,0,0,0,0,0,0,0,11,11,2875100,261372.727272727,3423622,0,0,0,3423622,311238.363636364,-76.6,-0.666666666666667,-66.67,100,0,0,0,2.07
"Mendon","2005"," 12",23,23,5794115,0,0,0,0,0,0,0,0,0,23,23,5794115,251918.043478261,6673438,0,0,0,6673438,290149.47826087,-51.06,1.09090909090909,109.09,100,0,0,0,4.34
"Mendon","2006"," 12",27,27,5448900,0,0,0,0,0,0,0,0,0,27,27,5448900,201811.111111111,6079713,0,0,0,6079713,225174.555555556,-42.55,0.173913043478261,17.39,100,0,0,0,5.09
"Mendon","2007"," 12",10,10,2860370,0,0,0,0,0,0,0,0,0,10,10,2860370,286037,3103128,0,0,0,3103128,310312.8,-78.72,-0.62962962962963,-62.96,100,0,0,0,1.89
"Mendon","2008"," 12",5,5,1142525,0,0,0,0,0,0,0,0,0,5,5,1142525,228505,1193659,0,0,0,1193659,238731.8,-89.36,-0.5,-50,100,0,0,0,0.94
"Mendon","2009"," 12",6,6,1508340,0,0,0,0,0,0,0,0,0,6,6,1508340,251390,1581473,0,0,0,1581473,263578.833333333,-87.23,0.2,20,100,0,0,0,1.13
"Mendon","2010"," 12",5,5,728450,0,0,0,0,0,0,0,0,0,5,5,728450,145690,751444,0,0,0,751444,150288.8,-89.36,-0.166666666666667,-16.67,100,0,0,0,0.86
"Mendon","2011"," 12",3,3,792000,0,0,0,0,0,0,0,0,0,3,3,792000,264000,792000,0,0,0,792000,264000,-93.62,-0.4,-40,100,0,0,0,0.51
"Merrimac","2000"," 12",22,22,2789085,0,0,0,0,0,0,0,0,0,22,22,2789085,126776.590909091,3643287,0,0,0,3643287,165603.954545455,0,NA,NA,100,0,0,0,3.58
"Merrimac","2001"," 12",22,22,4917952,0,0,0,0,0,0,0,0,0,22,22,4917952,223543.272727273,6246410,0,0,0,6246410,283927.727272727,0,0,0,100,0,0,0,3.58
"Merrimac","2002"," 12",17,17,6825000,0,0,0,0,0,0,0,0,0,17,17,6825000,401470.588235294,8533678,0,0,0,8533678,501981.058823529,-22.73,-0.227272727272727,-22.73,100,0,0,0,2.77
"Merrimac","2003"," 10",15,15,3352942,0,0,0,0,0,0,0,0,0,15,15,3352942,223529.466666667,4098953,0,0,0,4098953,273263.533333333,-31.82,-0.117647058823529,-11.76,100,0,0,0,2.44
"Merrimac","2004"," 12",13,13,4100000,0,0,0,0,0,0,2,27,2520000,15,40,6620000,165500,4882212,0,0,3000774,7882986,197074.65,81.82,1.66666666666667,166.67,32.5,0,0,67.5,6.52
"Merrimac","2005"," 12",10,10,4250000,2,4,8e+05,0,0,0,2,27,2315000,14,41,7365000,179634.146341463,4894986,921409,0,2666328,8482723,206895.682926829,86.36,0.025,2.5,24.39,9.76,0,65.85,6.68
"Merrimac","2006","  2",10,10,3980769,1,2,4e+05,0,0,0,6,30,2610187,17,42,6990956,166451.333333333,4441618,446308,0,2912365,7800291,185721.214285714,90.91,0.024390243902439,2.44,23.81,4.76,0,71.43,6.84
"Merrimac","2007","  0",10,10,4061539,1,2,4e+05,0,0,0,5,25,2162501,16,37,6624040,179028.108108108,4406240,433948,0,2346031,7186219,194222.135135135,68.18,-0.119047619047619,-11.9,27.03,5.41,0,67.57,6.03
"Merrimac","2008","  0",6,6,2420770,0,0,0,0,0,0,4,26,2251531,10,32,4672301,146009.40625,2529113,0,0,2352299,4881412,152544.125,45.45,-0.135135135135135,-13.51,18.75,0,0,81.25,5.21
"Merrimac","2009","  0",3,3,1210386,0,0,0,0,0,0,2,10,865974,5,13,2076360,159720,1269073,0,0,907961,2177034,167464.153846154,-40.91,-0.59375,-59.38,23.08,0,0,76.92,2.12
"Merrimac","2010","  0",4,4,1613848,0,0,0,0,0,0,2,10,865974,6,14,2479822,177130.142857143,1664790,0,0,893309,2558099,182721.357142857,-36.36,0.0769230769230769,7.69,28.57,0,0,71.43,2.21
"Merrimac","2011","  0",5,5,2017310,0,0,0,0,0,0,5,25,2164935,10,30,4182245,139408.166666667,2017310,0,0,2164935,4182245,139408.166666667,36.36,1.14285714285714,114.29,16.67,0,0,83.33,4.73
"Methuen","2000","  0",121,121,14123238,0,0,0,0,0,0,0,0,0,121,121,14123238,116720.975206612,18448705,0,0,0,18448705,152468.636363636,0,NA,NA,100,0,0,0,2.76
"Methuen","2001","  0",110,110,12839110,0,0,0,0,0,0,0,0,0,110,110,12839110,116719.181818182,16307265,0,0,0,16307265,148247.863636364,-9.09,-0.0909090909090909,-9.09,100,0,0,0,2.51
"Methuen","2002","  0",114,114,13306030,0,0,0,0,0,0,0,0,0,114,114,13306030,116719.561403509,16637271,0,0,0,16637271,145940.973684211,-5.79,0.0363636363636364,3.64,100,0,0,0,2.6
"Methuen","2003","  0",108,108,12605705,0,0,0,0,0,0,0,0,0,108,108,12605705,116719.490740741,15410406,0,0,0,15410406,142688.944444444,-10.74,-0.0526315789473684,-5.26,100,0,0,0,2.47
"Methuen","2004"," 12",82,82,19067040,1,2,275000,0,0,0,0,0,0,83,84,19342040,230262.380952381,22704716,327465,0,0,23032181,274192.630952381,-30.58,-0.222222222222222,-22.22,97.62,2.38,0,0,1.92
"Methuen","2005"," 12",58,58,13700000,0,0,0,1,4,917000,0,0,0,59,62,14617000,235758.064516129,15779131,0,1056165,0,16835296,271537.032258065,-48.76,-0.261904761904762,-26.19,93.55,0,6.45,0,1.42
"Methuen","2006"," 12",75,75,17574500,3,6,764000,0,0,0,0,0,0,78,81,18338500,226401.234567901,19609080,852447,0,0,20461527,252611.444444444,-33.06,0.306451612903226,30.65,92.59,7.41,0,0,1.85
"Methuen","2007"," 12",68,68,16289553,6,12,1932000,0,0,0,0,0,0,74,80,18221553,227769.4125,17672038,2095968,0,0,19768006,247100.075,-33.88,-0.0123456790123457,-1.23,85,15,0,0,1.83
"Methuen","2008"," 12",47,47,10591800,6,12,1840000,0,0,0,0,0,0,53,59,12431800,210708.474576271,11065842,1922350,0,0,12988192,220138.847457627,-51.24,-0.2625,-26.25,79.66,20.34,0,0,1.35
"Methuen","2009"," 11",44,44,9931084,1,2,284000,0,0,0,0,0,0,45,46,10215084,222067.043478261,10412601,297770,0,0,10710371,232834.152173913,-61.98,-0.220338983050847,-22.03,95.65,4.35,0,0,1.05
"Methuen","2010","  4",51,51,13039227,0,0,0,0,0,0,0,0,0,51,51,13039227,255671.117647059,13450814,0,0,0,13450814,263741.450980392,-57.85,0.108695652173913,10.87,100,0,0,0,1.08
"Methuen","2011","  0",38,38,9475781,0,0,0,0,0,0,0,0,0,38,38,9475781,249362.657894737,9475781,0,0,0,9475781,249362.657894737,-68.6,-0.254901960784314,-25.49,100,0,0,0,0.8
"Middleborough","2000"," 12",103,103,11057686,0,0,0,0,0,0,0,0,0,103,103,11057686,107356.174757282,14444279,0,0,0,14444279,140235.718446602,0,NA,NA,100,0,0,0,5.17
"Middleborough","2001"," 12",115,115,15079919,1,2,140000,0,0,0,0,0,0,116,117,15219919,130084.777777778,19153370,177817,0,0,19331187,165223.820512821,13.59,0.135922330097087,13.59,98.29,1.71,0,0,5.87
"Middleborough","2002"," 12",105,105,13508900,2,4,280000,0,0,0,0,0,0,107,109,13788900,126503.669724771,16890931,350100,0,0,17241031,158174.596330275,5.83,-0.0683760683760684,-6.84,96.33,3.67,0,0,5.47
"Middleborough","2003"," 12",117,117,14832000,0,0,0,0,0,0,0,0,0,117,117,14832000,126769.230769231,18132039,0,0,0,18132039,154974.692307692,13.59,0.073394495412844,7.34,100,0,0,0,5.87
"Middleborough","2004"," 12",87,87,13562498,0,0,0,0,0,0,0,0,0,87,87,13562498,155890.781609195,16149999,0,0,0,16149999,185632.172413793,-15.53,-0.256410256410256,-25.64,100,0,0,0,4.36
"Middleborough","2005"," 12",111,111,16719320,1,2,3e+05,2,8,787848,1,6,590886,115,127,18398054,144866.566929134,19256667,345528,907413,680560,21190168,166851.716535433,23.3,0.459770114942529,45.98,87.4,1.57,6.3,4.72,6.37
"Middleborough","2006","  0",84,84,12741985,1,2,3e+05,3,9,886329,2,10,984810,90,105,14913124,142029.752380952,14217110,334731,988938,1098820,16639599,158472.371428571,1.94,-0.173228346456693,-17.32,80,1.9,8.57,9.52,5.27
"Middleborough","2007","  0",69,69,10450642,0,0,0,3,9,886329,1,5,492405,73,83,11829376,142522.602409639,11337582,0,961551,534195,12833328,154618.409638554,-19.42,-0.20952380952381,-20.95,83.13,0,10.84,6.02,4.16
"Middleborough","2008","  0",44,44,6666725,0,0,0,3,9,886329,2,10,984810,49,63,8537864,135521.650793651,6965098,0,925997,1028886,8919981,141587,-38.83,-0.240963855421687,-24.1,69.84,0,14.29,15.87,3.16
"Middleborough","2009","  0",33,33,4999693,0,0,0,3,9,886329,1,5,492405,37,47,6378427,135711.212765957,5242107,0,929303,516280,6687690,142291.276595745,-54.37,-0.253968253968254,-25.4,70.21,0,19.15,10.64,2.36
"Middleborough","2010","  0",33,33,4999770,0,0,0,4,12,1181772,3,15,1477215,40,60,7658757,127645.95,5157589,0,1219075,1523844,7900508,131675.133333333,-41.75,0.276595744680851,27.66,55,0,20,25,2.6
"Middleborough","2011","  0",27,27,4090707,0,0,0,5,15,1477215,2,10,984810,34,52,6552732,126014.076923077,4090707,0,1477215,984810,6552732,126014.076923077,-49.51,-0.133333333333333,-13.33,51.92,0,28.85,19.23,2.25
"Middlefield","2000"," 12",2,2,260500,0,0,0,0,0,0,0,0,0,2,2,260500,130250,340282,0,0,0,340282,170141,0,NA,NA,100,0,0,0,3.69
"Middlefield","2001"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0
"Middlefield","2002"," 12",3,3,540000,0,0,0,0,0,0,0,0,0,3,3,540000,180000,675192,0,0,0,675192,225064,50,Inf,NA,100,0,0,0,5.54
"Middlefield","2003"," 12",1,1,1e+05,0,0,0,0,0,0,0,0,0,1,1,1e+05,1e+05,122249,0,0,0,122249,122249,-50,-0.666666666666667,-66.67,100,0,0,0,1.85
"Middlefield","2004"," 12",5,5,6e+05,0,0,0,0,0,0,0,0,0,5,5,6e+05,120000,714470,0,0,0,714470,142894,150,4,400,100,0,0,0,9.23
"Middlefield","2005"," 12",2,2,435000,0,0,0,0,0,0,0,0,0,2,2,435000,217500,501016,0,0,0,501016,250508,0,-0.6,-60,100,0,0,0,3.69
"Middlefield","2006"," 12",4,4,910000,0,0,0,0,0,0,0,0,0,4,4,910000,227500,1015350,0,0,0,1015350,253837.5,100,1,100,100,0,0,0,7.38
"Middlefield","2007"," 12",3,3,712491,0,0,0,0,0,0,0,0,0,3,3,712491,237497,772960,0,0,0,772960,257653.333333333,50,-0.25,-25,100,0,0,0,5.54
"Middlefield","2008"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0
"Middlefield","2009"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0
"Middlefield","2010"," 12",3,3,380000,0,0,0,0,0,0,0,0,0,3,3,380000,126666.666666667,391995,0,0,0,391995,130665,50,Inf,NA,100,0,0,0,5.76
"Middlefield","2011","  0",2,2,253333,0,0,0,0,0,0,0,0,0,2,2,253333,126666.5,253333,0,0,0,253333,126666.5,0,-0.333333333333333,-33.33,100,0,0,0,3.84
"Middlesex County","2000",NA,2330,2330,446815984,51,102,8254715,38,137,16314390,30,1048,90345236,2449,3617,561730325,155302.826928394,583660515,10782853,21310932,118014907,733769207,202866.797622339,0,NA,NA,64.42,2.82,3.79,28.97,2.47
"Middlesex County","2001",NA,1865,1865,379996682,41,82,7873227,26,88,16841280,26,497,38545948,1958,2532,443257137,175062.06042654,482642991,9999976,21390518,48958142,562991627,222350.563586098,-30,-0.299972352778546,-30,73.66,3.24,3.48,19.63,1.73
"Middlesex County","2002",NA,1845,1845,365234464,60,120,10979515,23,79,6089545,31,797,76405479,1959,2841,458709003,161460.402323126,456673013,13728300,7614098,95534030,573549441,201882.942977825,-21.45,0.122037914691943,12.2,64.94,4.22,2.78,28.05,1.94
"Middlesex County","2003",NA,1913,1913,408840978,53,106,11141423,34,133,10891776,56,1236,101069898,2056,3388,531944075,157008.286599764,499805874,13620329,13315137,123557401,650298741,191941.777154664,-6.33,0.192537838789159,19.25,56.46,3.13,3.93,36.48,2.31
"Middlesex County","2004",NA,2207,2207,464783823,90,180,19665448,25,90,10413670,76,1329,156412535,2398,3806,651275476,171118.096689438,553456900,23417291,12400426,186253463,775528080,203764.603258014,5.23,0.123376623376623,12.34,57.99,4.73,2.36,34.92,2.6
"Middlesex County","2005",NA,2450,2450,545283243,76,152,18083930,26,96,11877912,106,3431,300320409,2658,6129,875565494,142856.174579866,628036187,20828372,13680520,345897453,1008442532,164536.22646435,69.45,0.610352075669995,61.04,39.97,2.48,1.57,55.98,4.18
"Middlesex County","2006",NA,1948,1948,408746990,80,160,18760157,27,94,15446088,50,1156,132220438,2105,3358,575173673,171284.595890411,456067159,20931999,17234264,147527446,641760868,191114.016676593,-7.16,-0.452112905857399,-45.21,58.01,4.76,2.8,34.43,2.29
"Middlesex County","2007",NA,1639,1639,397611949,55,110,13542556,18,64,7810205,77,2462,382533535,1789,4275,801498245,187484.969590643,431357054,14691905,8473053,414998943,869520955,203396.714619883,18.19,0.273079213817749,27.31,38.34,2.57,1.5,57.59,2.92
"Middlesex County","2008",NA,1139,1139,287611357,35,70,11832823,8,28,4248912,48,768,77222690,1230,2005,380915782,189982.933665835,300483556,12362407,4439074,80678832,397963869,198485.720199501,-44.57,-0.530994152046784,-53.1,56.81,3.49,1.4,38.3,1.37
"Middlesex County","2009",NA,1089,1089,273072092,40,80,12334785,9,30,4356000,27,443,55520669,1165,1642,345283546,210282.305724726,286312213,12932847,4567204,58212634,362024898,220478.013398295,-54.6,-0.181047381546135,-18.1,66.32,4.87,1.83,26.98,1.12
"Middlesex County","2010",NA,1336,1336,333709568,35,70,8951680,10,37,6156501,40,666,77732568,1421,2109,426550317,202252.402560455,344243206,9234242,6350833,80186219,440014500,208636.557610242,-41.69,0.284409257003654,28.44,63.35,3.32,1.75,31.58,1.4
"Middlesex County","2011",NA,1186,1186,377125507,18,36,4982845,5,19,2791536,33,582,70090767,1242,1823,454990655,249583.464070214,377125507,4982845,2791536,70090767,454990655,249583.464070214,-49.6,-0.13560929350403,-13.56,65.06,1.97,1.04,31.93,1.21
"Middleton","2000"," 12",55,55,11252300,0,0,0,0,0,0,2,204,26341500,57,259,37593800,145149.806949807,14698497,0,0,34409005,49107502,189604.254826255,0,NA,NA,21.24,0,0,78.76,33.45
"Middleton","2001"," 12",44,44,10346676,0,0,0,2,8,680000,0,0,0,46,52,11026676,212051.461538462,13141564,0,863684,0,14005248,269331.692307692,-79.92,-0.799227799227799,-79.92,84.62,0,15.38,0,6.71
"Middleton","2002"," 12",64,64,12442787,0,0,0,4,16,1648548,0,0,0,68,80,14091335,176141.6875,15557910,0,2061271,0,17619181,220239.7625,-69.11,0.538461538461538,53.85,80,0,20,0,10.33
"Middleton","2003","  7",56,56,11347944,0,0,0,2,7,794103,0,0,0,58,63,12142047,192730.904761905,13872800,0,970787,0,14843587,235612.492063492,-75.68,-0.2125,-21.25,88.89,0,11.11,0,8.14
"Middleton","2004","  7",81,81,17335061,0,0,0,3,10,1165617,0,0,0,84,91,18500678,203304.153846154,20642304,0,1387997,0,22030301,242091.21978022,-64.86,0.444444444444444,44.44,89.01,0,10.99,0,11.75
"Middleton","2005"," 12",51,51,12491083,0,0,0,0,0,0,0,0,0,51,51,12491083,244923.196078431,14386747,0,0,0,14386747,282093.078431373,-80.31,-0.43956043956044,-43.96,100,0,0,0,6.59
"Middleton","2006","  9",43,43,11715578,0,0,0,0,0,0,0,0,0,43,43,11715578,272455.302325581,13071877,0,0,0,13071877,303997.139534884,-83.4,-0.156862745098039,-15.69,100,0,0,0,5.55
"Middleton","2007"," 12",35,35,9222827,0,0,0,0,0,0,0,0,0,35,35,9222827,263509.342857143,10005563,0,0,0,10005563,285873.228571429,-86.49,-0.186046511627907,-18.6,100,0,0,0,4.52
"Middleton","2008"," 11",25,25,5969551,2,4,553604,0,0,0,0,0,0,27,29,6523155,224936.379310345,6236721,578381,0,0,6815102,235003.517241379,-88.8,-0.171428571428571,-17.14,86.21,13.79,0,0,3.74
"Middleton","2009"," 12",34,34,12662808,0,0,0,0,0,0,0,0,0,34,34,12662808,372435.529411765,13276774,0,0,0,13276774,390493.352941176,-86.87,0.172413793103448,17.24,100,0,0,0,4.39
"Middleton","2010"," 12",37,37,15431065,0,0,0,0,0,0,0,0,0,37,37,15431065,417055.810810811,15918151,0,0,0,15918151,430220.297297297,-85.71,0.0882352941176471,8.82,100,0,0,0,4.12
"Middleton","2011"," 12",36,36,15205423,0,0,0,0,0,0,0,0,0,36,36,15205423,422372.861111111,15205423,0,0,0,15205423,422372.861111111,-86.1,-0.027027027027027,-2.7,100,0,0,0,4.01
"Milford","2000"," 12",64,64,8911285,4,8,696701,0,0,0,0,0,0,68,72,9607986,133444.25,11640508,910077,0,0,12550585,174313.680555556,0,NA,NA,88.89,11.11,0,0,2.69
